source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[enrichment process]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]
brain	NT=Mus musculus;AC=NCBITaxon:10090	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	21	1	Brain_Phosphorylation_o05822.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
brain	NT=Mus musculus;AC=NCBITaxon:10090	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	22	1	Brain_Phosphorylation_o05823.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
brain	NT=Mus musculus;AC=NCBITaxon:10090	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	23	1	Brain_Phosphorylation_o05824.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
brain	NT=Mus musculus;AC=NCBITaxon:10090	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	24	1	Brain_Phosphorylation_o05826.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
brain	NT=Mus musculus;AC=NCBITaxon:10090	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	25	1	Brain_Phosphorylation_o05827.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
brain	NT=Mus musculus;AC=NCBITaxon:10090	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	26	1	Brain_Phosphorylation_o05828.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
brain	NT=Mus musculus;AC=NCBITaxon:10090	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	27	1	Brain_Phosphorylation_o05829.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
brain	NT=Mus musculus;AC=NCBITaxon:10090	NT=brain;AC=UBERON:0000955	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	28	1	Brain_Phosphorylation_o05830.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brain;AC=UBERON:0000955
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	1	1	BrownFat_Phosphorylation_o06180.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	2	1	BrownFat_Phosphorylation_o06181.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	3	1	BrownFat_Phosphorylation_o06182.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	4	1	BrownFat_Phosphorylation_o06183.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_33	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	5	1	BrownFat_Phosphorylation_o06185.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_34	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	6	1	BrownFat_Phosphorylation_o06186.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_35	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	7	1	BrownFat_Phosphorylation_o06187.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_36	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	8	1	BrownFat_Phosphorylation_o06188.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_37	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	9	1	BrownFat_Phosphorylation_o06189.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_38	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	10	1	BrownFat_Phosphorylation_o06191.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_39	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	11	1	BrownFat_Phosphorylation_o06192.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_40	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	12	1	BrownFat_Phosphorylation_o06193.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_41	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	13	1	BrownFat_Phosphorylation_o06194.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_42	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	14	1	BrownFat_Phosphorylation_o06195.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	15	1	BrownFat_Phosphorylation_o06198.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_44	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	16	1	BrownFat_Phosphorylation_o06199.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_45	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	17	1	BrownFat_Phosphorylation_o06200.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_46	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	18	1	BrownFat_Phosphorylation_o06201.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
brown_adipose_tissue	NT=Mus musculus;AC=NCBITaxon:10090	NT=brown adipose tissue;AC=UBERON:0001348	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	not available	not available	not available	NT=enrichment of phosphorylated protein;AC=EFO:0010806	tissue	1	run_47	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	gel electrophoresis-based separation	19	1	BrownFat_Phosphorylation_o06203.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=brown adipose tissue;AC=UBERON:0001348
