source name	characteristics[organism]	characteristics[strain]	characteristics[organism part]	characteristics[biological replicate]	material type	assay name	technology type	comment[data file]	comment[instrument]	comment[technical replicate]	comment[fraction identifier]	comment[dissociation method]	comment[modification parameters]	comment[modification parameters.1]	comment[modification parameters.2]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[label]	factor value[strain]	factor value[condition]
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 22	proteomic profiling by mass spectrometry	iTRAQ_Fxn-40_110426160507.RAW	NT=LTQ Orbitrap;AC=MS:1000449	22	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 23	proteomic profiling by mass spectrometry	iTRAQ_Fxn-41_110426182148.RAW	NT=LTQ Orbitrap;AC=MS:1000449	23	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 24	proteomic profiling by mass spectrometry	iTRAQ_Fxn-42.RAW	NT=LTQ Orbitrap;AC=MS:1000449	24	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 25	proteomic profiling by mass spectrometry	iTRAQ_Fxn-42_110426203830.RAW	NT=LTQ Orbitrap;AC=MS:1000449	25	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 26	proteomic profiling by mass spectrometry	iTRAQ_Fxn-43_110426225509.RAW	NT=LTQ Orbitrap;AC=MS:1000449	26	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 27	proteomic profiling by mass spectrometry	iTRAQ_Fxn-44_110427011151.RAW	NT=LTQ Orbitrap;AC=MS:1000449	27	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 28	proteomic profiling by mass spectrometry	iTRAQ_Fxn-45_110427032838.RAW	NT=LTQ Orbitrap;AC=MS:1000449	28	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 29	proteomic profiling by mass spectrometry	iTRAQ_Fxn_1.RAW	NT=LTQ Orbitrap;AC=MS:1000449	29	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 30	proteomic profiling by mass spectrometry	iTRAQ_Fxn_17.RAW	NT=LTQ Orbitrap;AC=MS:1000449	30	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 31	proteomic profiling by mass spectrometry	iTRAQ_Fxn_18.RAW	NT=LTQ Orbitrap;AC=MS:1000449	31	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
TW14359_Secreted	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Secreted run 32	proteomic profiling by mass spectrometry	iTRAQ_Fxn_19.RAW	NT=LTQ Orbitrap;AC=MS:1000449	32	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 1	proteomic profiling by mass spectrometry	iTRAQ_Fxn_2.RAW	NT=LTQ Orbitrap;AC=MS:1000449	1	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 2	proteomic profiling by mass spectrometry	iTRAQ_Fxn_20.RAW	NT=LTQ Orbitrap;AC=MS:1000449	2	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 3	proteomic profiling by mass spectrometry	iTRAQ_Fxn_21.RAW	NT=LTQ Orbitrap;AC=MS:1000449	3	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 4	proteomic profiling by mass spectrometry	iTRAQ_Fxn_22.RAW	NT=LTQ Orbitrap;AC=MS:1000449	4	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 5	proteomic profiling by mass spectrometry	iTRAQ_Fxn_23.RAW	NT=LTQ Orbitrap;AC=MS:1000449	5	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 6	proteomic profiling by mass spectrometry	iTRAQ_Fxn_24.RAW	NT=LTQ Orbitrap;AC=MS:1000449	6	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 7	proteomic profiling by mass spectrometry	iTRAQ_Fxn_25.RAW	NT=LTQ Orbitrap;AC=MS:1000449	7	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 8	proteomic profiling by mass spectrometry	iTRAQ_Fxn_26.RAW	NT=LTQ Orbitrap;AC=MS:1000449	8	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 9	proteomic profiling by mass spectrometry	iTRAQ_Fxn_27.RAW	NT=LTQ Orbitrap;AC=MS:1000449	9	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 10	proteomic profiling by mass spectrometry	iTRAQ_Fxn_28.RAW	NT=LTQ Orbitrap;AC=MS:1000449	10	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 11	proteomic profiling by mass spectrometry	iTRAQ_Fxn_29.RAW	NT=LTQ Orbitrap;AC=MS:1000449	11	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 12	proteomic profiling by mass spectrometry	iTRAQ_Fxn_3.RAW	NT=LTQ Orbitrap;AC=MS:1000449	12	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 13	proteomic profiling by mass spectrometry	iTRAQ_Fxn_30.RAW	NT=LTQ Orbitrap;AC=MS:1000449	13	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 14	proteomic profiling by mass spectrometry	iTRAQ_Fxn_31.RAW	NT=LTQ Orbitrap;AC=MS:1000449	14	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 15	proteomic profiling by mass spectrometry	iTRAQ_Fxn_32.RAW	NT=LTQ Orbitrap;AC=MS:1000449	15	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 16	proteomic profiling by mass spectrometry	iTRAQ_Fxn_33.RAW	NT=LTQ Orbitrap;AC=MS:1000449	16	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 17	proteomic profiling by mass spectrometry	iTRAQ_Fxn_34.RAW	NT=LTQ Orbitrap;AC=MS:1000449	17	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 18	proteomic profiling by mass spectrometry	iTRAQ_Fxn_35.RAW	NT=LTQ Orbitrap;AC=MS:1000449	18	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 19	proteomic profiling by mass spectrometry	iTRAQ_Fxn_36.RAW	NT=LTQ Orbitrap;AC=MS:1000449	19	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 20	proteomic profiling by mass spectrometry	iTRAQ_Fxn_37.RAW	NT=LTQ Orbitrap;AC=MS:1000449	20	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 21	proteomic profiling by mass spectrometry	iTRAQ_Fxn_38.RAW	NT=LTQ Orbitrap;AC=MS:1000449	21	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 22	proteomic profiling by mass spectrometry	iTRAQ_Fxn_39.RAW	NT=LTQ Orbitrap;AC=MS:1000449	22	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 23	proteomic profiling by mass spectrometry	iTRAQ_Fxn_4.RAW	NT=LTQ Orbitrap;AC=MS:1000449	23	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 24	proteomic profiling by mass spectrometry	iTRAQ_Fxn_40.RAW	NT=LTQ Orbitrap;AC=MS:1000449	24	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 25	proteomic profiling by mass spectrometry	iTRAQ_Fxn_41.RAW	NT=LTQ Orbitrap;AC=MS:1000449	25	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 26	proteomic profiling by mass spectrometry	iTRAQ_Fxn_42.RAW	NT=LTQ Orbitrap;AC=MS:1000449	26	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 27	proteomic profiling by mass spectrometry	iTRAQ_Fxn_43.RAW	NT=LTQ Orbitrap;AC=MS:1000449	27	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 28	proteomic profiling by mass spectrometry	iTRAQ_Fxn_44.RAW	NT=LTQ Orbitrap;AC=MS:1000449	28	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 29	proteomic profiling by mass spectrometry	iTRAQ_Fxn_5.RAW	NT=LTQ Orbitrap;AC=MS:1000449	29	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 30	proteomic profiling by mass spectrometry	iTRAQ_Fxn_6.RAW	NT=LTQ Orbitrap;AC=MS:1000449	30	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 31	proteomic profiling by mass spectrometry	iTRAQ_Fxn_7.RAW	NT=LTQ Orbitrap;AC=MS:1000449	31	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
Sakai_Secreted	Escherichia coli	Sakai	not available	1	cell culture	Sakai_Secreted run 32	proteomic profiling by mass spectrometry	iTRAQ_Fxn_8.RAW	NT=LTQ Orbitrap;AC=MS:1000449	32	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	Sakai	secreted proteins
TW14359_Intracellular	Escherichia coli	TW14359	not available	1	cell culture	TW14359_Intracellular run 1	proteomic profiling by mass spectrometry	Jason_EHEC_Intracellular_ITRAQ_01_19.RAW	NT=LTQ Orbitrap;AC=MS:1000449	1	1	NT=Collision-induced dissociation;AC=MS:1000133	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=Unimod:4	NT=iTRAQ4plex;PP=N-term,K;MT=Fixed;AC=Unimod:104	NT=Oxidation;TA=M;MT=Variable;AC=Unimod:35	AC=MS:1001251;NT=Trypsin	NT=data-dependent acquisition;AC=PRIDE:0000627	iTRAQ4plex	TW14359	intracellular proteins
