source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample20	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay20	proteomic profiling by mass spectrometry	1	20201202_SUMO2_49B3_3SIM_MBP_rep1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample21	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay21	proteomic profiling by mass spectrometry	1	20210127_MBPZ_24B3_AFI_2N4A8Q7C.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample22	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay22	proteomic profiling by mass spectrometry	1	20210923_SUMO2_49TAG_INCUBATE_CELL_LYSATE_TWICEHISIP_TRYPSIN_REP2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample23	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay23	proteomic profiling by mass spectrometry	1	20210923_SUMO2_50TAG_CONTROL_TWICE_IP_REP2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample24	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay24	proteomic profiling by mass spectrometry	1	20210529_MBPZ_24B3_AFI_2N4A8Q7E.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample25	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay25	proteomic profiling by mass spectrometry	1	20210923_SUMO2_49TAG_CONTROL_TWICE_IP_REP1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample26	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay26	proteomic profiling by mass spectrometry	1	20201202_SUMO2_50B3_3SIM_MBP_rep1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample27	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay27	proteomic profiling by mass spectrometry	1	20200112_MBPZ_E24B3_E25Q_AFFI_4A7E8Q.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample28	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay28	proteomic profiling by mass spectrometry	1	20210127_MBPZ_24B3_AFI_2N4A8Q7D.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample29	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay29	proteomic profiling by mass spectrometry	1	20210127_MBPZ_24B3_AFI_2N4A8Q7Y.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample30	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay30	proteomic profiling by mass spectrometry	1	20210919_MBPZ_24B3_AFI_2N4A8Q7S.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample31	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay31	proteomic profiling by mass spectrometry	1	20200112_MBPZ_E24B3_E25Q_AFFI_4A7K8Q.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample32	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay32	proteomic profiling by mass spectrometry	1	20200112_MBPZ_E24B3_E25Q_AFFI_4A7C8Q.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample33	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay33	proteomic profiling by mass spectrometry	1	20210923_SUMO2_49TAG_CONTROL_TWICE_IP_REP2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive hf-x;AC=MS:1002877	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=Higher energy collisional dissociation	10 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
