source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
0843_24_139v3	0843_24_139v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_24_139v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_24_139v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_27_25v2	0843_27_25v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_27_25v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_27_25v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_30_1v2	0843_30_1v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_30_1v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_30_1v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_35_66v2	0843_35_66v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_35_66v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_35_66v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_36_66v3	0843_36_66v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_36_66v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_36_66v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_37_138v2	0843_37_138v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_37_138v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_37_138v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_40_77v2	0843_40_77v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_40_77v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_40_77v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_41_77v3	0843_41_77v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_41_77v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_41_77v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_45_128v2	0843_45_128v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_45_128v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_45_128v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_46_128v3	0843_46_128v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_46_128v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_46_128v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_47_19v3	0843_47_19v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_47_19v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_47_19v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_49_48v2	0843_49_48v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_49_48v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_49_48v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_50_48v3	0843_50_48v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_50_48v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_50_48v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_51_99v2	0843_51_99v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_51_99v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_51_99v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_5_65v2	0843_5_65v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_5_65v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_5_65v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_60_50v3	0843_60_50v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_60_50v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_60_50v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_61_22v2_2	0843_61_22v2_2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_61_22v2_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_61_22v2_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_65_24v2	0843_65_24v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_65_24v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_65_24v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_66_24v3	0843_66_24v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_66_24v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_66_24v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_67_118v2	0843_67_118v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_67_118v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_67_118v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_68_98v2	0843_68_98v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_68_98v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_68_98v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_69_67v2	0843_69_67v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_69_67v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_69_67v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_6_12v2	0843_6_12v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_6_12v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_6_12v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_70_67v3	0843_70_67v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_70_67v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_70_67v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_72_41v2	0843_72_41v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_72_41v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_72_41v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_73_41v3	0843_73_41v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_73_41v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_73_41v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_74_116v2_rpt	0843_74_116v2_rpt	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_74_116v2_rpt	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_74_116v2_rpt.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_75_130v2	0843_75_130v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_75_130v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_75_130v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_76_130v3	0843_76_130v3	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_76_130v3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_76_130v3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_78_53v2	0843_78_53v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_78_53v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_78_53v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
0843_80_117v2	0843_80_117v2	Homo sapiens	Epithelial cell	not applicable	Bacterial vaginosis	Exploring_the_female_genital_tract_mycobiome_in_young_South_African_women_using_metaproteomics	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	0843_80_117v2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	0843_80_117v2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
