source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
1DLC130913QE_UTI_49_rep1	1DLC130913QE_UTI_49_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130913QE_UTI_49_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130913QE_UTI_49_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130913QE_UTI_51_rep1	1DLC130913QE_UTI_51_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130913QE_UTI_51_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130913QE_UTI_51_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130913QE_UTI_52_rep1	1DLC130913QE_UTI_52_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130913QE_UTI_52_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130913QE_UTI_52_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130913QE_UTI_52_rep2	1DLC130913QE_UTI_52_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130913QE_UTI_52_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130913QE_UTI_52_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130913QE_UTI_56_rep2	1DLC130913QE_UTI_56_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130913QE_UTI_56_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130913QE_UTI_56_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130920QE_UTI_57_rep2	1DLC130920QE_UTI_57_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130920QE_UTI_57_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130920QE_UTI_57_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130920QE_UTI_58_rep1	1DLC130920QE_UTI_58_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130920QE_UTI_58_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130920QE_UTI_58_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130920QE_UTI_67_rep1	1DLC130920QE_UTI_67_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130920QE_UTI_67_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130920QE_UTI_67_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130920QE_UTI_68_rep2	1DLC130920QE_UTI_68_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130920QE_UTI_68_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130920QE_UTI_68_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130923QE_UTI_53_rep2	1DLC130923QE_UTI_53_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130923QE_UTI_53_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130923QE_UTI_53_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130924QE_UTI_55_rep2	1DLC130924QE_UTI_55_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130924QE_UTI_55_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130924QE_UTI_55_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130924QE_UTI_59_rep2	1DLC130924QE_UTI_59_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130924QE_UTI_59_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130924QE_UTI_59_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130924QE_UTI_74_rep1	1DLC130924QE_UTI_74_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130924QE_UTI_74_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130924QE_UTI_74_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130924QE_UTI_81_rep1	1DLC130924QE_UTI_81_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130924QE_UTI_81_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130924QE_UTI_81_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130929QE_UTI_83_rep1	1DLC130929QE_UTI_83_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130929QE_UTI_83_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130929QE_UTI_83_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130929QE_UTI_86_rep2	1DLC130929QE_UTI_86_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130929QE_UTI_86_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130929QE_UTI_86_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130929QE_UTI_88_rep1	1DLC130929QE_UTI_88_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130929QE_UTI_88_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130929QE_UTI_88_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130929QE_UTI_88_rep2	1DLC130929QE_UTI_88_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130929QE_UTI_88_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130929QE_UTI_88_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130930QE_UTI_75_rep1	1DLC130930QE_UTI_75_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130930QE_UTI_75_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130930QE_UTI_75_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC130930QE_UTI_78_rep2	1DLC130930QE_UTI_78_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC130930QE_UTI_78_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC130930QE_UTI_78_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131002QE_UTI_84_rep1	1DLC131002QE_UTI_84_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131002QE_UTI_84_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131002QE_UTI_84_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131004QE_UTI_100_rep2	1DLC131004QE_UTI_100_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131004QE_UTI_100_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131004QE_UTI_100_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131004QE_UTI_101_rep1	1DLC131004QE_UTI_101_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131004QE_UTI_101_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131004QE_UTI_101_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131004QE_UTI_14_rep2	1DLC131004QE_UTI_14_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131004QE_UTI_14_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131004QE_UTI_14_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131004QE_UTI_17_rep2	1DLC131004QE_UTI_17_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131004QE_UTI_17_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131004QE_UTI_17_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131004QE_UTI_18_rep1	1DLC131004QE_UTI_18_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131004QE_UTI_18_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131004QE_UTI_18_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131004QE_UTI_18_rep2	1DLC131004QE_UTI_18_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131004QE_UTI_18_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131004QE_UTI_18_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131004QE_UTI_99_rep2	1DLC131004QE_UTI_99_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131004QE_UTI_99_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131004QE_UTI_99_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131008QE_UTI_93_rep1	1DLC131008QE_UTI_93_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131008QE_UTI_93_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131008QE_UTI_93_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131008QE_UTI_94_rep2	1DLC131008QE_UTI_94_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131008QE_UTI_94_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131008QE_UTI_94_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131017QE_UTI_95_rep2	1DLC131017QE_UTI_95_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131017QE_UTI_95_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131017QE_UTI_95_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131018QE_UTI_23_rep2	1DLC131018QE_UTI_23_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131018QE_UTI_23_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131018QE_UTI_23_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131018QE_UTI_25_rep1	1DLC131018QE_UTI_25_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131018QE_UTI_25_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131018QE_UTI_25_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131018QE_UTI_27_rep1	1DLC131018QE_UTI_27_rep1	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131018QE_UTI_27_rep1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131018QE_UTI_27_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131018QE_UTI_27_rep2	1DLC131018QE_UTI_27_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131018QE_UTI_27_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131018QE_UTI_27_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
1DLC131018QE_UTI_30_rep2	1DLC131018QE_UTI_30_rep2	Homo sapiens	Urine	not applicable	not available	Diagnosing_inflammation_and_infection_in_the_urinary_system_via_proteomics	Urine	Urine	not available	not available	not available	not available	1	1DLC131018QE_UTI_30_rep2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	not applicable	not available	1	1	1DLC131018QE_UTI_30_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Urine
