source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
QE220701_0359_i_rrk	QE220701_0359_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220701_0359_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220701_0359_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220705_0367_i_rrk	QE220705_0367_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220705_0367_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220705_0367_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220706_0369_i_rrk	QE220706_0369_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220706_0369_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220706_0369_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220715_0387_i_rrk	QE220715_0387_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220715_0387_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220715_0387_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220715_0389_i_rrk	QE220715_0389_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220715_0389_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220715_0389_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220715_0391_i_rrk	QE220715_0391_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220715_0391_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220715_0391_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220719_0393_i_rrk	QE220719_0393_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220719_0393_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220719_0393_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220719_0395_i_rrk	QE220719_0395_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220719_0395_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220719_0395_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220719_0397_i_rrk	QE220719_0397_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220719_0397_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220719_0397_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220719_0399_i_rrk	QE220719_0399_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220719_0399_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220719_0399_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220720_0401_i_rrk	QE220720_0401_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220720_0401_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220720_0401_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220720_0405_i_rrk	QE220720_0405_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220720_0405_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220720_0405_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220720_0407_i_rrk	QE220720_0407_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220720_0407_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220720_0407_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220722_0409_i_rrk	QE220722_0409_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220722_0409_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220722_0409_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220722_0411_i_rrk	QE220722_0411_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220722_0411_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220722_0411_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220722_0413_i_rrk	QE220722_0413_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220722_0413_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220722_0413_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220722_0415_i_rrk	QE220722_0415_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220722_0415_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220722_0415_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220723_0417_i_rrk	QE220723_0417_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220723_0417_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220723_0417_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220723_0419_i_rrk	QE220723_0419_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220723_0419_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220723_0419_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220723_0421_i_rrk	QE220723_0421_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220723_0421_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220723_0421_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220723_0423_i_rrk	QE220723_0423_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220723_0423_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220723_0423_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220724_0425_i_rrk	QE220724_0425_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220724_0425_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220724_0425_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220724_0427_i_rrk	QE220724_0427_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220724_0427_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220724_0427_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220724_0429_i_rrk	QE220724_0429_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220724_0429_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220724_0429_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220725_0431_i_rrk	QE220725_0431_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220725_0431_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220725_0431_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220726_0435_i_rrk	QE220726_0435_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220726_0435_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220726_0435_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
QE220726_0437_i_rrk	QE220726_0437_i_rrk	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	QE220726_0437_i_rrk	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	QE220726_0437_i_rrk.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
Yeast_thesis.msf	Yeast_thesis.msf	Saccharomyces cerevisiae	feces	not applicable	not available	ChipFilter_Microfluidic_Based_Comprehensive_Sample_Preparation_Methodology_for_Metaproteomics	feces	feces	not available	not available	not available	not available	gut microbiome	Saccharomyces cerevisiae	feces	not available	1	Yeast_thesis.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Yeast_thesis.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	feces
