source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample11	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay11	proteomic profiling by mass spectrometry	1	444_2018_ZBS6_Ecoli_1ug_SPEED_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample12	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay12	proteomic profiling by mass spectrometry	1	451_2018_ZBS6_Ecoli_1ug_ISD_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample13	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay13	proteomic profiling by mass spectrometry	1	220_2018_ZBS6_HeLa_SPEED_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample14	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay14	proteomic profiling by mass spectrometry	1	443_2018_ZBS6_Ecoli_1ug_ISD_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample15	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay15	proteomic profiling by mass spectrometry	1	443_2018_ZBS6_ISD_Lunge_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample16	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay16	proteomic profiling by mass spectrometry	1	FAST_20h_HeLa_1ug_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample17	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay17	proteomic profiling by mass spectrometry	1	226_2018_ZBS6_HeLa_SPEED_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample18	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay18	proteomic profiling by mass spectrometry	1	132_2018_ZBS6_Ecoli_ISD_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample19	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay19	proteomic profiling by mass spectrometry	1	448_2018_ZBS6_FASP_Lunge_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample20	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay20	proteomic profiling by mass spectrometry	1	984_ZBS6_optSPEED_Ecoli_TFA_60min.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample21	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay21	proteomic profiling by mass spectrometry	1	HeLa_2h_StageTip_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample22	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay22	proteomic profiling by mass spectrometry	1	125_2018_ZBS6_Ecoli_FASP_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample23	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay23	proteomic profiling by mass spectrometry	1	FAST_15min_HeLa_1ug_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample24	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay24	proteomic profiling by mass spectrometry	1	932_2017_ZBS6_optSPEED_Ecoli_1plus4.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample25	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay25	proteomic profiling by mass spectrometry	1	982_ZBS6_optSPEED_Ecoli_TFA_15min.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample26	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay26	proteomic profiling by mass spectrometry	1	FAST_1h_HeLa_1ug_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample27	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay27	proteomic profiling by mass spectrometry	1	SPEED_20h_StageTip_HeLa_1ug_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample28	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay28	proteomic profiling by mass spectrometry	1	928_2017_ZBS6_optSPEED_Ecoli_uv.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample29	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay29	proteomic profiling by mass spectrometry	1	478_2018_ZBS6_SP3_Lunge_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample30	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay30	proteomic profiling by mass spectrometry	1	HeLa_2h_StageTip_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample31	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay31	proteomic profiling by mass spectrometry	1	phosphoSPEED_HeLa_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample32	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay32	proteomic profiling by mass spectrometry	1	930_2017_ZBS6_optSPEED_Ecoli_1plus3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample33	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay33	proteomic profiling by mass spectrometry	1	1082_2017_ZBS6_cProt-025_20Tryp.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample34	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay34	proteomic profiling by mass spectrometry	1	1080_2017_ZBS6_cProt-09_100Tryp.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample35	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay35	proteomic profiling by mass spectrometry	1	EasyPhos_HeLa_3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample36	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay36	proteomic profiling by mass spectrometry	1	259_2018_ZBS6_Bcereus_ISD_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample37	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay37	proteomic profiling by mass spectrometry	1	1511_2018_EcoliFraktion7.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample38	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay38	proteomic profiling by mass spectrometry	1	450_2018_ZBS6_SP3_Lunge_2.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample39	Bacillus cereus atcc 10987	not available	not available	1	not available	not available	not available	not available	not available	Assay39	proteomic profiling by mass spectrometry	1	Ecoli_2h_StageTip_1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy c-trap dissociation	4.5 ppm	20 ppm	not available	NT=ms-proteomics;VV=v1.1.0
