source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
120409_RBC7_MT_pre_Fr16	Homo sapiens	not available	not applicable	not available	1	120409_RBC7_MT_pre_Fr16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120409_RBC7_MT_pre_Fr16.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120409_RBC7_MT_pre_Fr16.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111230_RBC6_MT_Fr16	Homo sapiens	not available	not applicable	not available	1	111230_RBC6_MT_Fr16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111230_RBC6_MT_Fr16.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111230_RBC6_MT_Fr16.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120317_RBC7_SG_depl_Fr24_27	Homo sapiens	not available	not applicable	not available	1	120317_RBC7_SG_depl_Fr24_27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120317_RBC7_SG_depl_Fr24_27.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120317_RBC7_SG_depl_Fr24_27.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120929_RBC8_SG_n12	Homo sapiens	not available	not applicable	not available	1	120929_RBC8_SG_n12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120929_RBC8_SG_n12.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120929_RBC8_SG_n12.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120314_RBC7_MT_Fr20	Homo sapiens	not available	not applicable	not available	1	120314_RBC7_MT_Fr20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120314_RBC7_MT_Fr20.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120314_RBC7_MT_Fr20.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120317_RBC7_SG_depl_Fr18	Homo sapiens	not available	not applicable	not available	1	120317_RBC7_SG_depl_Fr18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120317_RBC7_SG_depl_Fr18.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120317_RBC7_SG_depl_Fr18.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120927_RBC8_ST_Fr14	Homo sapiens	not available	not applicable	not available	1	120927_RBC8_ST_Fr14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120927_RBC8_ST_Fr14.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120927_RBC8_ST_Fr14.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111205_RBC5_ST_Fr17	Homo sapiens	not available	not applicable	not available	1	111205_RBC5_ST_Fr17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111205_RBC5_ST_Fr17.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111205_RBC5_ST_Fr17.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120927_RBC8_ST_Fr12	Homo sapiens	not available	not applicable	not available	1	120927_RBC8_ST_Fr12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120927_RBC8_ST_Fr12.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120927_RBC8_ST_Fr12.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120209_RBC6_ST_depl_Fr13	Homo sapiens	not available	not applicable	not available	1	120209_RBC6_ST_depl_Fr13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120209_RBC6_ST_depl_Fr13.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120209_RBC6_ST_depl_Fr13.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
111211_RBC5_MT_Fr10_11	Homo sapiens	not available	not applicable	not available	1	111211_RBC5_MT_Fr10_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	111211_RBC5_MT_Fr10_11.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/111211_RBC5_MT_Fr10_11.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
120326_RBC7_SG_Fr14	Homo sapiens	not available	not applicable	not available	1	120326_RBC7_SG_Fr14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap;AC=MS:1000449	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	not available	1	1	120326_RBC7_SG_Fr14.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/02/PXD000434/120326_RBC7_SG_Fr14.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
