source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[sdrf template]
Escherichia_coli_46	Escherichia coli	NT=total membrane	not available	5	not available	Escherichia_coli_46_proteomics	proteomic profiling by mass spectrometry	1	20130913_02_katjaA1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	6	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_47	Escherichia coli	NT=total membrane	not available	5	not available	Escherichia_coli_47_proteomics	proteomic profiling by mass spectrometry	1	20130311_23_memB8.RAW	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	7	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_48	Escherichia coli	NT=total membrane	not available	5	not available	Escherichia_coli_48_proteomics	proteomic profiling by mass spectrometry	1	20130913_21_katjaB8.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	8	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_49	Escherichia coli	NT=total membrane	not available	5	not available	Escherichia_coli_49_proteomics	proteomic profiling by mass spectrometry	1	20130311_25_memB10.RAW	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	9	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_50	Escherichia coli	NT=total membrane	not available	5	not available	Escherichia_coli_50_proteomics	proteomic profiling by mass spectrometry	1	20130311_16_memA8.RAW	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	10	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_51	Escherichia coli	NT=total membrane	not available	6	not available	Escherichia_coli_51_proteomics	proteomic profiling by mass spectrometry	1	20130913_22_katjaB9.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_52	Escherichia coli	NT=total membrane	not available	6	not available	Escherichia_coli_52_proteomics	proteomic profiling by mass spectrometry	1	20130930_05_katjaA4.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_53	Escherichia coli	NT=total membrane	not available	6	not available	Escherichia_coli_53_proteomics	proteomic profiling by mass spectrometry	1	20130311_15_memA7.RAW	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_54	Escherichia coli	NT=total membrane	not available	6	not available	Escherichia_coli_54_proteomics	proteomic profiling by mass spectrometry	1	20130930_22_katjaB9.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	4	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_55	Escherichia coli	NT=total membrane	not available	6	not available	Escherichia_coli_55_proteomics	proteomic profiling by mass spectrometry	1	20130913_15_katjaB3.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	5	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_56	Escherichia coli	NT=total membrane	not available	6	not available	Escherichia_coli_56_proteomics	proteomic profiling by mass spectrometry	1	20130311_20b_memB3.RAW	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	6	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_57	Escherichia coli	NT=total membrane	not available	6	not available	Escherichia_coli_57_proteomics	proteomic profiling by mass spectrometry	1	20130913_11_katjaA10.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	7	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_58	Escherichia coli	NT=total membrane	not available	6	not available	Escherichia_coli_58_proteomics	proteomic profiling by mass spectrometry	1	20130913_16_katjaB4.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	8	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_59	Escherichia coli	NT=total membrane	not available	6	not available	Escherichia_coli_59_proteomics	proteomic profiling by mass spectrometry	1	20130311_17_memA9.RAW	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	9	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Escherichia_coli_60	Escherichia coli	NT=total membrane	not available	6	not available	Escherichia_coli_60_proteomics	proteomic profiling by mass spectrometry	1	20130913_13_katjaB1.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap velos;AC=MS:1001742	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	10	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
