source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
Batch3_RA13MediastinalLNMetr2-33	Homo sapiens	not available	not applicable	not available	1	Batch3_RA13MediastinalLNMetr2-33	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA13MediastinalLNMetr2-33.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA13MediastinalLNMetr2-33.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA43PeriaorticLNr2-24	Homo sapiens	not available	not applicable	not available	1	Batch3_RA43PeriaorticLNr2-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA43PeriaorticLNr2-24.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA43PeriaorticLNr2-24.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_BS86715PMBenginr1-10	Homo sapiens	not available	not applicable	not available	1	Batch1_BS86715PMBenginr1-10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_BS86715PMBenginr1-10.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_BS86715PMBenginr1-10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA41DuraMetr2-27	Homo sapiens	not available	not applicable	not available	1	Batch3_RA41DuraMetr2-27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA41DuraMetr2-27.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA41DuraMetr2-27.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_BS87535Benignr1-8	Homo sapiens	not available	not applicable	not available	1	Batch2_BS87535Benignr1-8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_BS87535Benignr1-8.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_BS87535Benignr1-8.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA37LiverMetr2-23	Homo sapiens	not available	not applicable	not available	1	Batch3_RA37LiverMetr2-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA37LiverMetr2-23.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA37LiverMetr2-23.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA43PeriaorticLNr1-7	Homo sapiens	not available	not applicable	not available	1	Batch3_RA43PeriaorticLNr1-7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA43PeriaorticLNr1-7.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA43PeriaorticLNr1-7.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_LNCaPSQr2-7	Homo sapiens	not available	not applicable	not available	1	Batch1_LNCaPSQr2-7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_LNCaPSQr2-7.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_LNCaPSQr2-7.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_BS86451Benignr1-6	Homo sapiens	not available	not applicable	not available	1	Batch2_BS86451Benignr1-6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_BS86451Benignr1-6.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_BS86451Benignr1-6.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_DU145r1-2	Homo sapiens	not available	not applicable	not available	1	Batch2_DU145r1-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_DU145r1-2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_DU145r1-2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA13MediastinalLNMetr1-16	Homo sapiens	not available	not applicable	not available	1	Batch3_RA13MediastinalLNMetr1-16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA13MediastinalLNMetr1-16.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA13MediastinalLNMetr1-16.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_RA42Prostater2-29	Homo sapiens	not available	not applicable	not available	1	Batch2_RA42Prostater2-29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_RA42Prostater2-29.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_RA42Prostater2-29.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA37LiverMetr1-6	Homo sapiens	not available	not applicable	not available	1	Batch3_RA37LiverMetr1-6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA37LiverMetr1-6.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA37LiverMetr1-6.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_BS86451Cancerr2-23	Homo sapiens	not available	not applicable	not available	1	Batch2_BS86451Cancerr2-23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_BS86451Cancerr2-23.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_BS86451Cancerr2-23.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA14LiverMetr2-35	Homo sapiens	not available	not applicable	not available	1	Batch3_RA14LiverMetr2-35	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA14LiverMetr2-35.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA14LiverMetr2-35.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_RA42Prostater1-13	Homo sapiens	not available	not applicable	not available	1	Batch2_RA42Prostater1-13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_RA42Prostater1-13.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_RA42Prostater1-13.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA55DuraMetr2-32	Homo sapiens	not available	not applicable	not available	1	Batch3_RA55DuraMetr2-32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA55DuraMetr2-32.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA55DuraMetr2-32.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_BS87535Cancerr2-25	Homo sapiens	not available	not applicable	not available	1	Batch2_BS87535Cancerr2-25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_BS87535Cancerr2-25.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_BS87535Cancerr2-25.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_22Rv1r2-17	Homo sapiens	not available	not applicable	not available	1	Batch2_22Rv1r2-17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_22Rv1r2-17.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_22Rv1r2-17.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_BS86687Cancerr2-13	Homo sapiens	not available	not applicable	not available	1	Batch1_BS86687Cancerr2-13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_BS86687Cancerr2-13.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_BS86687Cancerr2-13.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_DU145r2-3	Homo sapiens	not available	not applicable	not available	1	Batch1_DU145r2-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_DU145r2-3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_DU145r2-3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_C42r2-1	Homo sapiens	not available	not applicable	not available	1	Batch1_C42r2-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_C42r2-1.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_C42r2-1.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_RA57LeftLungr1-16	Homo sapiens	not available	not applicable	not available	1	Batch1_RA57LeftLungr1-16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_RA57LeftLungr1-16.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_RA57LeftLungr1-16.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_RA41Durar1-12	Homo sapiens	not available	not applicable	not available	1	Batch2_RA41Durar1-12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_RA41Durar1-12.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_RA41Durar1-12.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA30MediastinalLNMetr1-17	Homo sapiens	not available	not applicable	not available	1	Batch3_RA30MediastinalLNMetr1-17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA30MediastinalLNMetr1-17.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA30MediastinalLNMetr1-17.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA45AtrophyKidneyr2-21	Homo sapiens	not available	not applicable	not available	1	Batch3_RA45AtrophyKidneyr2-21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA45AtrophyKidneyr2-21.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA45AtrophyKidneyr2-21.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_DU145r2-18	Homo sapiens	not available	not applicable	not available	1	Batch2_DU145r2-18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_DU145r2-18.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_DU145r2-18.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_BS86687Benignr2-12	Homo sapiens	not available	not applicable	not available	1	Batch1_BS86687Benignr2-12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_BS86687Benignr2-12.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_BS86687Benignr2-12.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_BS88112Benignr2-26	Homo sapiens	not available	not applicable	not available	1	Batch2_BS88112Benignr2-26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_BS88112Benignr2-26.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_BS88112Benignr2-26.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_BS86687Cancerr1-13	Homo sapiens	not available	not applicable	not available	1	Batch1_BS86687Cancerr1-13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_BS86687Cancerr1-13.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_BS86687Cancerr1-13.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA45AtrophyKidneyr1-4	Homo sapiens	not available	not applicable	not available	1	Batch3_RA45AtrophyKidneyr1-4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA45AtrophyKidneyr1-4.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA45AtrophyKidneyr1-4.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_BPHr1-3	Homo sapiens	not available	not applicable	not available	1	Batch3_BPHr1-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_BPHr1-3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_BPHr1-3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_22Rv1r1-2	Homo sapiens	not available	not applicable	not available	1	Batch1_22Rv1r1-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_22Rv1r1-2.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_22Rv1r1-2.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_BS88112Benignr1-10	Homo sapiens	not available	not applicable	not available	1	Batch2_BS88112Benignr1-10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_BS88112Benignr1-10.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_BS88112Benignr1-10.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_83197Liverr1-16	Homo sapiens	not available	not applicable	not available	1	Batch2_83197Liverr1-16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_83197Liverr1-16.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_83197Liverr1-16.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_DU145r1-3	Homo sapiens	not available	not applicable	not available	1	Batch1_DU145r1-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_DU145r1-3.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_DU145r1-3.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_BS87535Benignr2-24	Homo sapiens	not available	not applicable	not available	1	Batch2_BS87535Benignr2-24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_BS87535Benignr2-24.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_BS87535Benignr2-24.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_RA56Adrenalr1-15	Homo sapiens	not available	not applicable	not available	1	Batch1_RA56Adrenalr1-15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_RA56Adrenalr1-15.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_RA56Adrenalr1-15.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_22Rv1vanr2-19	Homo sapiens	not available	not applicable	not available	1	Batch3_22Rv1vanr2-19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_22Rv1vanr2-19.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_22Rv1vanr2-19.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch3_RA40ProstateTumorr1-9	Homo sapiens	not available	not applicable	not available	1	Batch3_RA40ProstateTumorr1-9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch3_RA40ProstateTumorr1-9.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch3_RA40ProstateTumorr1-9.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch2_BS87535Cancerr1-9	Homo sapiens	not available	not applicable	not available	1	Batch2_BS87535Cancerr1-9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch2_BS87535Cancerr1-9.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch2_BS87535Cancerr1-9.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_BS86715PMCancerr2-11	Homo sapiens	not available	not applicable	not available	1	Batch1_BS86715PMCancerr2-11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_BS86715PMCancerr2-11.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_BS86715PMCancerr2-11.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
Batch1_BS86588Cancerr2-9	Homo sapiens	not available	not applicable	not available	1	Batch1_BS86588Cancerr2-9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	Batch1_BS86588Cancerr2-9.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/11/PXD000238/Batch1_BS86588Cancerr2-9.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation
