source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20160608_QE5_nLC14_RJC_COLLAB_GeoG_1007_01	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1007_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1007_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1007_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20160608_QE5_nLC14_RJC_COLLAB_GeoG_1008_01	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1008_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1008_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1008_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20160608_QE5_nLC14_RJC_COLLAB_GeoG_1009_01	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1009_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1009_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1009_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20160608_QE5_nLC14_RJC_COLLAB_GeoG_1010_01	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1010_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1010_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1010_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20160608_QE5_nLC14_RJC_COLLAB_GeoG_1011_01	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1011_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1011_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160608_QE5_nLC14_RJC_COLLAB_GeoG_1011_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20160701_QE3_nLC5_MEM_MODCALC_C1_01	20160701_QE3_nLC5_MEM_MODCALC_C1_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20160701_QE3_nLC5_MEM_MODCALC_C1_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160701_QE3_nLC5_MEM_MODCALC_C1_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20160701_QE3_nLC5_MEM_MODCALC_C2B_01	20160701_QE3_nLC5_MEM_MODCALC_C2B_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20160701_QE3_nLC5_MEM_MODCALC_C2B_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160701_QE3_nLC5_MEM_MODCALC_C2B_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20160701_QE3_nLC5_MEM_MODCALC_C3A_01	20160701_QE3_nLC5_MEM_MODCALC_C3A_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20160701_QE3_nLC5_MEM_MODCALC_C3A_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160701_QE3_nLC5_MEM_MODCALC_C3A_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20160701_QE3_nLC5_MEM_MODCALC_C4A_01	20160701_QE3_nLC5_MEM_MODCALC_C4A_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20160701_QE3_nLC5_MEM_MODCALC_C4A_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160701_QE3_nLC5_MEM_MODCALC_C4A_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20160701_QE3_nLC5_MEM_MODCALC_C5B_01	20160701_QE3_nLC5_MEM_MODCALC_C5B_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20160701_QE3_nLC5_MEM_MODCALC_C5B_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160701_QE3_nLC5_MEM_MODCALC_C5B_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20160701_QE3_nLC5_MEM_MODCALC_C6B_01	20160701_QE3_nLC5_MEM_MODCALC_C6B_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20160701_QE3_nLC5_MEM_MODCALC_C6B_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160701_QE3_nLC5_MEM_MODCALC_C6B_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20160701_QE3_nLC5_MEM_MODCALC_C7B_01	20160701_QE3_nLC5_MEM_MODCALC_C7B_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20160701_QE3_nLC5_MEM_MODCALC_C7B_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20160701_QE3_nLC5_MEM_MODCALC_C7B_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_01	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_02	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_02	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_03	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_03	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_04	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_04	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_05	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_05	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_06	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_06	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_07	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_07	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_08	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_08	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_09	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_09	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_10	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_10	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_11	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_11	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_12	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_12	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161101_QE5_nLC5_RJC_SA_Tjaerby_frac_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_01	20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_01	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_02	20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_02	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_03	20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_03	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_04	20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_04	Homo sapiens	Dental plaque	not applicable	not available	Quantitative_metaproteomics_of_medieval_dental_calculus_reveals_individual_oral_health_status	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=Q Exactive;AC=MS:1001911	NT=TMT6plex;AC=UNIMOD:737;TA=K;MT=Fixed	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20161117_QE3_nLC14_RJC_SA_Tjaerby_frac_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
