source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[cell type]	characteristics[material type]	characteristics[age]	characteristics[sex]	characteristics[individual]	characteristics[phenotype]	characteristics[pooled sample]	characteristics[spiked compound]	characteristics[depletion]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[reduction reagent]	comment[alkylation reagent]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[ms2 mass analyzer]	comment[ms1 scan range]	comment[ms2 scan range]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[disease]	factor value[phenotype]	factor value[analytical method]
PXD070765-58	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	58	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230914_AJW_HSdia_VNeo1_30-0090_F4_nThermo_F4-Sample_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	15 ppm	15 ppm	NT=orbitrap;AC=MS:1000484	350m/z-1650m/z	not available	1	1	20230914_AJW_HSdia_VNeo1_30-0090_F4_nThermo_F4-Sample_rep01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	nThermo
PXD070765-58	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	58	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230802_Z1_ZW_025_30-0090_F4_uPRM_58_rep01	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	not available	200m/z-1500m/z	1	1	20230802_Z1_ZW_025_30-0090_F4_uPRM_58_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	uPRM
PXD070765-59	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	59	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230726_Z1_ZW_032_30-0090_D4_hZSWATH_59_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	12 ppm	20 ppm	NT=time-of-flight;AC=MS:1000084	not available	not available	1	1	20230726_Z1_ZW_032_30-0090_D4_hZSWATH_59_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	hZSWATH
PXD070765-59	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	59	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230727_Z1_ZW_034_30-0090_D4_hZsSWATH_59_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	12 ppm	20 ppm	NT=time-of-flight;AC=MS:1000084	100m/z-1000m/z	not available	1	1	20230727_Z1_ZW_034_30-0090_D4_hZsSWATH_59_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	hZsSWATH
PXD070765-59	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	59	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230731_Z1_ZW_029_30-0090_D4_uZSWATH_59_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	12 ppm	20 ppm	NT=time-of-flight;AC=MS:1000084	not available	not available	1	1	20230731_Z1_ZW_029_30-0090_D4_uZSWATH_59_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	uZSWATH
PXD070765-59	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	59	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230914_AJW_HSdia_VNeo1_30-0090_D4_nThermo_D4-Sample_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	15 ppm	15 ppm	NT=orbitrap;AC=MS:1000484	350m/z-1650m/z	not available	1	1	20230914_AJW_HSdia_VNeo1_30-0090_D4_nThermo_D4-Sample_rep01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	nThermo
PXD070765-59	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	59	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230802_Z1_ZW_029_30-0090_D4_uPRM_59_rep01	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	not available	200m/z-1500m/z	1	1	20230802_Z1_ZW_029_30-0090_D4_uPRM_59_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	uPRM
PXD070765-60	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	60	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230726_Z1_ZW_040_30-0090_A7_hZSWATH_60_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	12 ppm	20 ppm	NT=time-of-flight;AC=MS:1000084	not available	not available	1	1	20230726_Z1_ZW_040_30-0090_A7_hZSWATH_60_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	hZSWATH
PXD070765-60	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	60	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230727_Z1_ZW_042_30-0090_A7_hZsSWATH_60_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	12 ppm	20 ppm	NT=time-of-flight;AC=MS:1000084	100m/z-1000m/z	not available	1	1	20230727_Z1_ZW_042_30-0090_A7_hZsSWATH_60_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	hZsSWATH
PXD070765-60	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	60	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230731_Z1_ZW_037_30-0090_A7_uZSWATH_60_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	12 ppm	20 ppm	NT=time-of-flight;AC=MS:1000084	not available	not available	1	1	20230731_Z1_ZW_037_30-0090_A7_uZSWATH_60_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	uZSWATH
PXD070765-60	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	60	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230914_AJW_HSdia_VNeo1_30-0090_A7_nThermo_A7-Sample_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	15 ppm	15 ppm	NT=orbitrap;AC=MS:1000484	350m/z-1650m/z	not available	1	1	20230914_AJW_HSdia_VNeo1_30-0090_A7_nThermo_A7-Sample_rep01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	nThermo
PXD070765-60	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	60	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230802_Z1_ZW_037_30-0090_A7_uPRM_60_rep01	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	not available	200m/z-1500m/z	1	1	20230802_Z1_ZW_037_30-0090_A7_uPRM_60_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	uPRM
PXD070765-61	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	61	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230726_Z1_ZW_031_30-0090_A6_hZSWATH_61_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	12 ppm	20 ppm	NT=time-of-flight;AC=MS:1000084	not available	not available	1	1	20230726_Z1_ZW_031_30-0090_A6_hZSWATH_61_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	hZSWATH
PXD070765-61	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	61	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230727_Z1_ZW_033_30-0090_A6_hZsSWATH_61_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	12 ppm	20 ppm	NT=time-of-flight;AC=MS:1000084	100m/z-1000m/z	not available	1	1	20230727_Z1_ZW_033_30-0090_A6_hZsSWATH_61_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	hZsSWATH
PXD070765-61	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	61	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230731_Z1_ZW_028_30-0090_A6_uZSWATH_61_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	12 ppm	20 ppm	NT=time-of-flight;AC=MS:1000084	not available	not available	1	1	20230731_Z1_ZW_028_30-0090_A6_uZSWATH_61_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	uZSWATH
PXD070765-61	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	61	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230914_AJW_HSdia_VNeo1_30-0090_A6_nThermo_A6-Sample_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	15 ppm	15 ppm	NT=orbitrap;AC=MS:1000484	350m/z-1650m/z	not available	1	1	20230914_AJW_HSdia_VNeo1_30-0090_A6_nThermo_A6-Sample_rep01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	nThermo
PXD070765-61	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	61	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230802_Z1_ZW_028_30-0090_A6_uPRM_61_rep01	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	not available	200m/z-1500m/z	1	1	20230802_Z1_ZW_028_30-0090_A6_uPRM_61_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	uPRM
PXD070765-62	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	62	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230726_Z1_ZW_056_30-0090_B1_hZSWATH_62_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	12 ppm	20 ppm	NT=time-of-flight;AC=MS:1000084	not available	not available	1	1	20230726_Z1_ZW_056_30-0090_B1_hZSWATH_62_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	hZSWATH
PXD070765-62	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	62	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230727_Z1_ZW_059_30-0090_B1_hZsSWATH_62_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	12 ppm	20 ppm	NT=time-of-flight;AC=MS:1000084	100m/z-1000m/z	not available	1	1	20230727_Z1_ZW_059_30-0090_B1_hZsSWATH_62_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	hZsSWATH
PXD070765-62	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	62	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230731_Z1_ZW_054_30-0090_B1_uZSWATH_62_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	12 ppm	20 ppm	NT=time-of-flight;AC=MS:1000084	not available	not available	1	1	20230731_Z1_ZW_054_30-0090_B1_uZSWATH_62_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	uZSWATH
PXD070765-62	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	62	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230914_AJW_HSdia_VNeo1_30-0090_B1_nThermo_B1-Sample_rep01	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	15 ppm	15 ppm	NT=orbitrap;AC=MS:1000484	350m/z-1650m/z	not available	1	1	20230914_AJW_HSdia_VNeo1_30-0090_B1_nThermo_B1-Sample_rep01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	nThermo
PXD070765-62	Homo sapiens	blood plasma	COVID-19	not applicable	organism part	not available	not available	62	critical	not pooled	CT=mixture;CN=OSPP;QY=40.4 ng	no depletion	1	20230802_Z1_ZW_054_30-0090_B1_uPRM_62_rep01	proteomic profiling by mass spectrometry	NT=Parallel reaction monitoring;AC=PRIDE:0000629	NT=ZenoTOF 7600;AC=MS:1003293	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Dithiothreitol (DTT);AC=PRIDE:0000608	NT=Iodoacetamide (IAA);AC=PRIDE:0000599	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	NT=time-of-flight;AC=MS:1000084	not available	200m/z-1500m/z	1	1	20230802_Z1_ZW_054_30-0090_B1_uPRM_62_rep01.wiff2.Zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=clinical-metadata;VV=v1.0.0	manual curation	COVID-19	critical	uPRM
