source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
Iso_JGI_July_E3D_05_12_offline_27May17_Precious_16-11-43	Iso_JGI_July_E3D_05_12_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_E3D_05_12_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_E3D_05_12_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_E3M_01_01_offline_27May17_Precious_16-11-43	Iso_JGI_July_E3M_01_01_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_E3M_01_01_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_E3M_01_01_offline_27May17_Precious_16-11-43.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_E3M_01_03_offline_27May17_Precious_16-11-43	Iso_JGI_July_E3M_01_03_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_E3M_01_03_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_E3M_01_03_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_E3M_01_05_offline_27May17_Precious_16-11-43	Iso_JGI_July_E3M_01_05_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_E3M_01_05_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_E3M_01_05_offline_27May17_Precious_16-11-43.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_E3M_01_10_offline_27May17_Precious_16-11-43	Iso_JGI_July_E3M_01_10_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_E3M_01_10_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_E3M_01_10_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_P3D_02_01_offline_27May17_Precious_16-11-43	Iso_JGI_July_P3D_02_01_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_P3D_02_01_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_P3D_02_01_offline_27May17_Precious_16-11-43.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_P3D_02_03_offline_27May17_Precious_16-11-43	Iso_JGI_July_P3D_02_03_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_P3D_02_03_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_P3D_02_03_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_P3D_02_05_offline_27May17_Precious_16-11-43	Iso_JGI_July_P3D_02_05_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_P3D_02_05_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_P3D_02_05_offline_27May17_Precious_16-11-43.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_P3D_02_07_offline_27May17_Precious_16-11-43	Iso_JGI_July_P3D_02_07_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_P3D_02_07_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_P3D_02_07_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_P3M_07_03_offline_27May17_Precious_16-11-43	Iso_JGI_July_P3M_07_03_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_P3M_07_03_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_P3M_07_03_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_P3M_07_04_offline_27May17_Precious_16-11-43	Iso_JGI_July_P3M_07_04_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_P3M_07_04_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_P3M_07_04_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_P3M_07_11_offline_27May17_Precious_16-11-43	Iso_JGI_July_P3M_07_11_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_P3M_07_11_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_P3M_07_11_offline_27May17_Precious_16-11-43.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_S1D_06_06_offline_27May17_Precious_16-11-43	Iso_JGI_July_S1D_06_06_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_S1D_06_06_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_S1D_06_06_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_S1D_06_09_offline_27May17_Precious_16-11-43	Iso_JGI_July_S1D_06_09_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_S1D_06_09_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_S1D_06_09_offline_27May17_Precious_16-11-43.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_S1D_06_10_offline_27May17_Precious_16-11-43	Iso_JGI_July_S1D_06_10_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_S1D_06_10_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_S1D_06_10_offline_27May17_Precious_16-11-43.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_S1D_06_12_offline_27May17_Precious_16-11-43	Iso_JGI_July_S1D_06_12_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_S1D_06_12_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_S1D_06_12_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_S2M_04_02_offline_27May17_Precious_16-11-43	Iso_JGI_July_S2M_04_02_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_S2M_04_02_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_S2M_04_02_offline_27May17_Precious_16-11-43.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_S2M_04_09_offline_27May17_Precious_16-11-43	Iso_JGI_July_S2M_04_09_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_S2M_04_09_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_S2M_04_09_offline_27May17_Precious_16-11-43.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_S2M_04_10_offline_27May17_Precious_16-11-43	Iso_JGI_July_S2M_04_10_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_S2M_04_10_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_S2M_04_10_offline_27May17_Precious_16-11-43.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_July_S2M_04_12_offline_27May17_Precious_16-11-43	Iso_JGI_July_S2M_04_12_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_July_S2M_04_12_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_July_S2M_04_12_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_June_123M_12_05_offline_27May17_Precious_16-11-43	Iso_JGI_June_123M_12_05_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_June_123M_12_05_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_June_123M_12_05_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_June_123M_12_07_offline_27May17_Precious_16-11-43	Iso_JGI_June_123M_12_07_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_June_123M_12_07_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_June_123M_12_07_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_June_S123D_16_01_offline_27May17_Precious_16-11-43	Iso_JGI_June_S123D_16_01_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_June_S123D_16_01_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_June_S123D_16_01_offline_27May17_Precious_16-11-43.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_June_S123D_16_07_offline_27May17_Precious_16-11-43	Iso_JGI_June_S123D_16_07_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_June_S123D_16_07_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_June_S123D_16_07_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_June_S123D_16_08_offline_27May17_Precious_16-11-43	Iso_JGI_June_S123D_16_08_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_June_S123D_16_08_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_June_S123D_16_08_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_June_S123D_16_11_offline_27May17_Precious_16-11-43	Iso_JGI_June_S123D_16_11_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_June_S123D_16_11_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_June_S123D_16_11_offline_27May17_Precious_16-11-43.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_June_S123D_16_12_offline_27May17_Precious_16-11-43	Iso_JGI_June_S123D_16_12_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_June_S123D_16_12_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_June_S123D_16_12_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_June_S123M_14_06_offline_27May17_Precious_16-11-43	Iso_JGI_June_S123M_14_06_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_June_S123M_14_06_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_June_S123M_14_06_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_June_S123M_14_08_offline_27May17_Precious_16-11-43	Iso_JGI_June_S123M_14_08_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_June_S123M_14_08_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_June_S123M_14_08_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Iso_JGI_June_S123M_14_12_offline_27May17_Precious_16-11-43	Iso_JGI_June_S123M_14_12_offline_27May17_Precious_16-11-43	metagenome	not available	not applicable	not available	IsoGenie_Abisko_Stordalenmire_LC-MSMS	not available	not available	not available	not available	not available	not available	1	Iso_JGI_June_S123M_14_12_offline_27May17_Precious_16-11-43	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	Iso_JGI_June_S123M_14_12_offline_27May17_Precious_16-11-43.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
