source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
YJ_Cc_WT1_P_Prot_9Jan17_Pippin_16-09-11	YJ_Cc_WT1_P_Prot_9Jan17_Pippin_16-09-11	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT1_P_Prot_9Jan17_Pippin_16-09-11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT1_P_Prot_9Jan17_Pippin_16-09-11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
YJ_Cc_WT1_WC_P_9Jan17_Pippin_16-09-11.pride	YJ_Cc_WT1_WC_P_9Jan17_Pippin_16-09-11.pride	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT1_WC_P_9Jan17_Pippin_16-09-11.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT1_WC_P_9Jan17_Pippin_16-09-11.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
YJ_Cc_WT1_WC_P_9Jan17_Pippin_16-09-11	YJ_Cc_WT1_WC_P_9Jan17_Pippin_16-09-11	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT1_WC_P_9Jan17_Pippin_16-09-11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT1_WC_P_9Jan17_Pippin_16-09-11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
YJ_Cc_WT2_C_P_9Jan17_Pippin_16-09-11.pride	YJ_Cc_WT2_C_P_9Jan17_Pippin_16-09-11.pride	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT2_C_P_9Jan17_Pippin_16-09-11.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT2_C_P_9Jan17_Pippin_16-09-11.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
YJ_Cc_WT2_C_P_9Jan17_Pippin_16-09-11	YJ_Cc_WT2_C_P_9Jan17_Pippin_16-09-11	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT2_C_P_9Jan17_Pippin_16-09-11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT2_C_P_9Jan17_Pippin_16-09-11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
YJ_Cc_WT2_IM_P_9Jan17_Pippin_16-09-11.pride	YJ_Cc_WT2_IM_P_9Jan17_Pippin_16-09-11.pride	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT2_IM_P_9Jan17_Pippin_16-09-11.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT2_IM_P_9Jan17_Pippin_16-09-11.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
YJ_Cc_WT2_IM_P_9Jan17_Pippin_16-09-11	YJ_Cc_WT2_IM_P_9Jan17_Pippin_16-09-11	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT2_IM_P_9Jan17_Pippin_16-09-11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT2_IM_P_9Jan17_Pippin_16-09-11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
YJ_Cc_WT2_OM_P_9Jan17_Pippin_16-09-11.pride	YJ_Cc_WT2_OM_P_9Jan17_Pippin_16-09-11.pride	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT2_OM_P_9Jan17_Pippin_16-09-11.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT2_OM_P_9Jan17_Pippin_16-09-11.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
YJ_Cc_WT2_OM_P_9Jan17_Pippin_16-09-11	YJ_Cc_WT2_OM_P_9Jan17_Pippin_16-09-11	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT2_OM_P_9Jan17_Pippin_16-09-11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT2_OM_P_9Jan17_Pippin_16-09-11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
YJ_Cc_WT2_P_Prot_9Jan17_Pippin_16-09-11.pride	YJ_Cc_WT2_P_Prot_9Jan17_Pippin_16-09-11.pride	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT2_P_Prot_9Jan17_Pippin_16-09-11.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT2_P_Prot_9Jan17_Pippin_16-09-11.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
YJ_Cc_WT2_P_Prot_9Jan17_Pippin_16-09-11	YJ_Cc_WT2_P_Prot_9Jan17_Pippin_16-09-11	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT2_P_Prot_9Jan17_Pippin_16-09-11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT2_P_Prot_9Jan17_Pippin_16-09-11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
YJ_Cc_WT2_WC_P_9Jan17_Pippin_16-09-11.pride	YJ_Cc_WT2_WC_P_9Jan17_Pippin_16-09-11.pride	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT2_WC_P_9Jan17_Pippin_16-09-11.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT2_WC_P_9Jan17_Pippin_16-09-11.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
YJ_Cc_WT2_WC_P_9Jan17_Pippin_16-09-11	YJ_Cc_WT2_WC_P_9Jan17_Pippin_16-09-11	metagenome	not available	not applicable	not available	DeNovo_Peptide_Identification_Deep_Learning_Test_Set	not available	not available	not available	not available	not available	not available	1	YJ_Cc_WT2_WC_P_9Jan17_Pippin_16-09-11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	YJ_Cc_WT2_WC_P_9Jan17_Pippin_16-09-11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
