source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[cellosaurus accession]	characteristics[cellosaurus name]	characteristics[sampling site]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[ancestry category]	characteristics[individual]	characteristics[material type]	characteristics[passage number]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[dia method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[fractionation method]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[isolation window width]	comment[scan window lower limit]	comment[scan window upper limit]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	factor value[cell line]
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_026	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	26	1	xuep_I180726_CCL2_3_0331_026.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_027	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	27	1	xuep_I180726_CCL2_3_0331_027.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_028	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	28	1	xuep_I180726_CCL2_3_0331_028.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_029	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	29	1	xuep_I180726_CCL2_3_0331_029.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_030	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	30	1	xuep_I180726_CCL2_3_0331_030.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_031	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	31	1	xuep_I180726_CCL2_3_0331_031.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_032	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	32	1	xuep_I180726_CCL2_3_0331_032.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_033	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	33	1	xuep_I180726_CCL2_3_0331_033.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_034	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	34	1	xuep_I180726_CCL2_3_0331_034.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_035	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	35	1	xuep_I180726_CCL2_3_0331_035.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_036	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	36	1	xuep_I180726_CCL2_3_0331_036.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_037	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	37	1	xuep_I180726_CCL2_3_0331_037.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_038	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	38	1	xuep_I180726_CCL2_3_0331_038.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_039	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	39	1	xuep_I180726_CCL2_3_0331_039.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_040	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	40	1	xuep_I180726_CCL2_3_0331_040.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_041	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	41	1	xuep_I180726_CCL2_3_0331_041.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_042	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	42	1	xuep_I180726_CCL2_3_0331_042.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_043	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	43	1	xuep_I180726_CCL2_3_0331_043.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_044	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	44	1	xuep_I180726_CCL2_3_0331_044.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_045	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	45	1	xuep_I180726_CCL2_3_0331_045.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_046	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	46	1	xuep_I180726_CCL2_3_0331_046.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_047	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	47	1	xuep_I180726_CCL2_3_0331_047.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_048	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	48	1	xuep_I180726_CCL2_3_0331_048.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
HeLa-CCL2-rep1	Homo sapiens	uterine cervix	epithelial cell	HeLa	CVCL_0030	HeLa	uterine cervix	endocervical adenocarcinoma	adult	30Y6M	female	African American	not available	cell line	not available	1	run xuep_I180726_CCL2_3_0331_049	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=SWATH MS;AC=PRIDE:0000447	NT=TripleTOF 5600+;AC=MS:1002584	label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Size-exclusion chromatography (SEC);AC=PRIDE:0000557	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	not available	not available	not available	not available	49	1	xuep_I180726_CCL2_3_0331_049.zip	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=cell-lines;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	HeLa
