source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[experiment]
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_10	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_10	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_11	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_11	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_12	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_13	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_13	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_14	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_14	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_15	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_15	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_16	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_16	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_17	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_17	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_18	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_18	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_19	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_19	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_2	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_20	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_20	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_21	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_21	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_22	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_22	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_23	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_23	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_24	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_24	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_25	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_25	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_26	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_26	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_27	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_27	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_28	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_28	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_29	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_29	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_3	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_30	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_30	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_4	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_5	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_6	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_6	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_7	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_8	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_9	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_9	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_bio28	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_bio28	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_bio28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_mixpool	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_mixpool	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_mixpool.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_pool	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_pool	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_pool.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B5_tech20	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_tech20	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B5_tech20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_1	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_10	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_10	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
WAN20241019gaohh_OmniprotV2_lung_cohort_B6_11	Homo sapiens	Blood plasma	not available	not available	not available	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_11	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Astral;AC=MS:1003378	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;TA=M;MT=Variable;AC=UNIMOD:35	1	1	WAN20241019gaohh_OmniprotV2_lung_cohort_B6_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	manual curation	Lung cancer/nodule cohort validation (OmniProt nDIA)
