source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
B_P2_Slot1-29_1_4717.d.zip	B_P2_Slot1-29_1_4717.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	B_P2_Slot1-29_1_4717.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	B_P2_Slot1-29_1_4717.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
B_P3_Slot1-30_1_4718.d.zip	B_P3_Slot1-30_1_4718.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	B_P3_Slot1-30_1_4718.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	B_P3_Slot1-30_1_4718.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
CP1_Slot1-31_1_4719.d.zip	CP1_Slot1-31_1_4719.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	CP1_Slot1-31_1_4719.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CP1_Slot1-31_1_4719.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
CP2_Slot1-32_1_4720.d.zip	CP2_Slot1-32_1_4720.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	CP2_Slot1-32_1_4720.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CP2_Slot1-32_1_4720.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
CP3_Slot1-33_1_4721.d.zip	CP3_Slot1-33_1_4721.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	CP3_Slot1-33_1_4721.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	CP3_Slot1-33_1_4721.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
D_P1_Slot1-34_1_4722.d.zip	D_P1_Slot1-34_1_4722.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	D_P1_Slot1-34_1_4722.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	D_P1_Slot1-34_1_4722.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
D_P2_Slot1-35_1_4723.d.zip	D_P2_Slot1-35_1_4723.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	D_P2_Slot1-35_1_4723.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	D_P2_Slot1-35_1_4723.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
D_P3_Slot1-36_1_4724.d.zip	D_P3_Slot1-36_1_4724.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	D_P3_Slot1-36_1_4724.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	D_P3_Slot1-36_1_4724.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
E_P1_Slot1-37_1_4725.d.zip	E_P1_Slot1-37_1_4725.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	E_P1_Slot1-37_1_4725.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	E_P1_Slot1-37_1_4725.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
E_P2_Slot1-38_1_4726.d.zip	E_P2_Slot1-38_1_4726.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	E_P2_Slot1-38_1_4726.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	E_P2_Slot1-38_1_4726.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
E_P3_Slot1-39_1_4727.d.zip	E_P3_Slot1-39_1_4727.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	E_P3_Slot1-39_1_4727.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	E_P3_Slot1-39_1_4727.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
S23_P1_Slot1-46_1_4734.d.zip	S23_P1_Slot1-46_1_4734.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	S23_P1_Slot1-46_1_4734.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S23_P1_Slot1-46_1_4734.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
S23_P2_Slot1-47_1_4735.d.zip	S23_P2_Slot1-47_1_4735.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	S23_P2_Slot1-47_1_4735.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S23_P2_Slot1-47_1_4735.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
S23_P3_Slot1-48_1_4736.d.zip	S23_P3_Slot1-48_1_4736.d.zip	Simplicispira hankyongi	not available	not applicable	not available	Meta-omics_profiling_of_denitrifying_bacterial_communities_with_lignin_as_carbon_source	not available	not available	not available	not available	not available	not available	1	S23_P3_Slot1-48_1_4736.d.zip	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	S23_P3_Slot1-48_1_4736.d.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
