source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2020-07-02_PK36_HEW1_KI	2020-07-02_PK36_HEW1_KI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK36_HEW1_KI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK36_HEW1_KI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK38_HEW4_EI	2020-07-02_PK38_HEW4_EI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK38_HEW4_EI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK38_HEW4_EI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK39_HEW2_EI	2020-07-02_PK39_HEW2_EI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK39_HEW2_EI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK39_HEW2_EI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK40_HEW8_EI	2020-07-02_PK40_HEW8_EI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK40_HEW8_EI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK40_HEW8_EI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK41_HEW5_LI	2020-07-02_PK41_HEW5_LI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK41_HEW5_LI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK41_HEW5_LI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK42_HEW11_EI	2020-07-02_PK42_HEW11_EI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK42_HEW11_EI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK42_HEW11_EI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK43_HEW3_EI	2020-07-02_PK43_HEW3_EI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK43_HEW3_EI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK43_HEW3_EI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK44_HEW12_EI	2020-07-02_PK44_HEW12_EI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK44_HEW12_EI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK44_HEW12_EI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK45_HEW42_EI	2020-07-02_PK45_HEW42_EI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK45_HEW42_EI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK45_HEW42_EI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK46_HEW5_EI	2020-07-02_PK46_HEW5_EI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK46_HEW5_EI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK46_HEW5_EI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK47_HEW6_EI	2020-07-02_PK47_HEW6_EI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK47_HEW6_EI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK47_HEW6_EI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK48_HEW7_EI	2020-07-02_PK48_HEW7_EI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK48_HEW7_EI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK48_HEW7_EI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK49_HEW7_LI	2020-07-02_PK49_HEW7_LI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK49_HEW7_LI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK49_HEW7_LI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK50_HEW9_EI	2020-07-02_PK50_HEW9_EI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK50_HEW9_EI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK50_HEW9_EI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK51_HEW1_LI	2020-07-02_PK51_HEW1_LI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK51_HEW1_LI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK51_HEW1_LI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK53_HEW12_LI	2020-07-02_PK53_HEW12_LI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK53_HEW12_LI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK53_HEW12_LI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK54_HEW2_LI	2020-07-02_PK54_HEW2_LI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK54_HEW2_LI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK54_HEW2_LI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK55_HEW3_LI	2020-07-02_PK55_HEW3_LI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK55_HEW3_LI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK55_HEW3_LI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK59_HEW8_LI	2020-07-02_PK59_HEW8_LI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK59_HEW8_LI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK59_HEW8_LI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK5_HEW5_FI	2020-07-02_PK5_HEW5_FI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK5_HEW5_FI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK5_HEW5_FI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK60_HEW9_LI	2020-07-02_PK60_HEW9_LI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK60_HEW9_LI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK60_HEW9_LI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK6_HEW6_FI	2020-07-02_PK6_HEW6_FI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK6_HEW6_FI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK6_HEW6_FI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK7_HEW7_FI	2020-07-02_PK7_HEW7_FI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK7_HEW7_FI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK7_HEW7_FI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
2020-07-02_PK9_HEW9_FI	2020-07-02_PK9_HEW9_FI	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	2020-07-02_PK9_HEW9_FI	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	2020-07-02_PK9_HEW9_FI.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
Birke.msf	Birke.msf	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	Birke.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Birke.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
Eiche.msf	Eiche.msf	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	Eiche.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Eiche.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
Esche.msf	Esche.msf	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	Esche.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Esche.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
Fichte.msf	Fichte.msf	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	Fichte.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Fichte.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
Kiefer.msf	Kiefer.msf	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	Kiefer.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Kiefer.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
Kirsche.msf	Kirsche.msf	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	Kirsche.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Kirsche.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
Laerche.msf	Laerche.msf	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	Laerche.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Laerche.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
Linde.msf	Linde.msf	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	Linde.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Linde.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
Pappel.msf	Pappel.msf	Basidiomycota sp.	Wood	not applicable	not available	Enzymatic_machinery_of_wood-inhabiting_fungi_that_degrade_temperate_tree_species	Wood	Wood	6.8, 0.01	not available	not available	not available	1	Pappel.msf	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	Pappel.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Wood
