source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[fractionation method]
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_65	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	65	1	Yeast_XP_Tricine_lysc_065.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_66	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	66	1	Yeast_XP_Tricine_lysc_066.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_67	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	67	1	Yeast_XP_Tricine_lysc_067.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_68	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	68	1	Yeast_XP_Tricine_lysc_068.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_69	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	69	1	Yeast_XP_Tricine_lysc_069.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_70	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	70	1	Yeast_XP_Tricine_lysc_070.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_71	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	71	1	Yeast_XP_Tricine_lysc_071.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_72	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	72	1	Yeast_XP_Tricine_lysc_072.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_73	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	73	1	Yeast_XP_Tricine_lysc_073.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_74	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	74	1	Yeast_XP_Tricine_lysc_074.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_75	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	75	1	Yeast_XP_Tricine_lysc_075.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_76	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	76	1	Yeast_XP_Tricine_lysc_076.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_77	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	77	1	Yeast_XP_Tricine_lysc_077.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_78	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	78	1	Yeast_XP_Tricine_lysc_078.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_79	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	79	1	Yeast_XP_Tricine_lysc_079.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_80	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	80	1	Yeast_XP_Tricine_lysc_080.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_81	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	81	1	Yeast_XP_Tricine_lysc_081.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_82	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	82	1	Yeast_XP_Tricine_lysc_082.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_83	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	83	1	Yeast_XP_Tricine_lysc_083.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_84	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	84	1	Yeast_XP_Tricine_lysc_084.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Lys-C)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_85	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	85	1	Yeast_XP_Tricine_trypsin_085.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_86	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	86	1	Yeast_XP_Tricine_trypsin_086.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_87	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	87	1	Yeast_XP_Tricine_trypsin_087.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_88	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	88	1	Yeast_XP_Tricine_trypsin_088.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_89	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	89	1	Yeast_XP_Tricine_trypsin_089.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_90	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	90	1	Yeast_XP_Tricine_trypsin_090.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_91	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	91	1	Yeast_XP_Tricine_trypsin_091.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_92	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	92	1	Yeast_XP_Tricine_trypsin_092.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_93	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	93	1	Yeast_XP_Tricine_trypsin_093.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_94	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	94	1	Yeast_XP_Tricine_trypsin_094.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_95	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	95	1	Yeast_XP_Tricine_trypsin_095.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_96	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	96	1	Yeast_XP_Tricine_trypsin_096.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_97	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	97	1	Yeast_XP_Tricine_trypsin_097.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
saccharomyces_cerevisiae_reference	NT=Saccharomyces cerevisiae;AC=NCBITaxon:4932	not applicable	not applicable	NT=normal;AC=PATO:0000461	not available	not available	not available	SUB592	cell	1	run_98	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	gel electrophoresis	10 ppm	0.5 Da	98	1	Yeast_XP_Tricine_trypsin_098.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	Tricine SDS-PAGE (Trypsin)
