source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample11	Homo sapiens	not applicable	not applicable	4	not applicable	not applicable	not applicable	not applicable	not applicable	Assay11	proteomic profiling by mass spectrometry	2	ELITE-RSLC005768.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample12	Homo sapiens	not applicable	not applicable	4	not applicable	not applicable	not applicable	not applicable	not applicable	Assay12	proteomic profiling by mass spectrometry	3	ELITE-RSLC006491.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample13	Homo sapiens	not applicable	not applicable	5	not applicable	not applicable	not applicable	not applicable	not applicable	Assay13	proteomic profiling by mass spectrometry	1	ELITE-RSLC006492.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample14	Homo sapiens	not applicable	not applicable	5	not applicable	not applicable	not applicable	not applicable	not applicable	Assay14	proteomic profiling by mass spectrometry	2	ELITE-RSLC005908.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample15	Homo sapiens	not applicable	not applicable	5	not applicable	not applicable	not applicable	not applicable	not applicable	Assay15	proteomic profiling by mass spectrometry	3	ELITE-RSLC006502.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample16	Homo sapiens	not applicable	not applicable	6	not applicable	not applicable	not applicable	not applicable	not applicable	Assay16	proteomic profiling by mass spectrometry	1	ELITE-RSLC006515.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample17	Homo sapiens	not applicable	not applicable	6	not applicable	not applicable	not applicable	not applicable	not applicable	Assay17	proteomic profiling by mass spectrometry	2	ELITE-RSLC005769.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample18	Homo sapiens	not applicable	not applicable	6	not applicable	not applicable	not applicable	not applicable	not applicable	Assay18	proteomic profiling by mass spectrometry	3	ELITE-RSLC005782.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample19	Homo sapiens	not applicable	not applicable	7	not applicable	not applicable	not applicable	not applicable	not applicable	Assay19	proteomic profiling by mass spectrometry	1	ELITE-RSLC005756.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample20	Homo sapiens	not applicable	not applicable	7	not applicable	not applicable	not applicable	not applicable	not applicable	Assay20	proteomic profiling by mass spectrometry	2	ELITE-RSLC005781.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample21	Homo sapiens	not applicable	not applicable	7	not applicable	not applicable	not applicable	not applicable	not applicable	Assay21	proteomic profiling by mass spectrometry	3	ELITE-RSLC005893.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample22	Homo sapiens	not applicable	not applicable	8	not applicable	not applicable	not applicable	not applicable	not applicable	Assay22	proteomic profiling by mass spectrometry	1	ELITE-RSLC005881.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample23	Homo sapiens	not applicable	not applicable	8	not applicable	not applicable	not applicable	not applicable	not applicable	Assay23	proteomic profiling by mass spectrometry	2	ELITE-RSLC006504.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample24	Homo sapiens	not applicable	not applicable	8	not applicable	not applicable	not applicable	not applicable	not applicable	Assay24	proteomic profiling by mass spectrometry	3	ELITE-RSLC005919.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample25	Homo sapiens	not applicable	not applicable	9	not applicable	not applicable	not applicable	not applicable	not applicable	Assay25	proteomic profiling by mass spectrometry	1	ELITE-RSLC005931.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample26	Homo sapiens	not applicable	not applicable	9	not applicable	not applicable	not applicable	not applicable	not applicable	Assay26	proteomic profiling by mass spectrometry	2	ELITE-RSLC005932.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	2	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Sample27	Homo sapiens	not applicable	not applicable	9	not applicable	not applicable	not applicable	not applicable	not applicable	Assay27	proteomic profiling by mass spectrometry	3	ELITE-RSLC005907.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap Elite	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	3	NT=HCD	10 ppm	0.5 Da	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=ms-proteomics;VV=v1.1.0
