source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
ATRep3-NP-f29	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep3-NP-f29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	29	1	ATRep3-NP-f29.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep3-NP-f29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep2-NP-f25	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep2-NP-f25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	25	1	NFFRep2-NP-f25.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep2-NP-f25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep1-NPf25-27	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	27	NFFRep1-NPf25-27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	NFFRep1-NPf25-27.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep1-NPf25-27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep2-Phos-f40-48	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	48	ATRep2-Phos-f40-48	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	ATRep2-Phos-f40-48.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep2-Phos-f40-48.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep2-Phos-f32	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep2-Phos-f32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	32	1	NFFRep2-Phos-f32.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep2-Phos-f32.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep2-Phos-f37	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep2-Phos-f37	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	37	1	ATRep2-Phos-f37.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep2-Phos-f37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep3-Phos-f31	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep3-Phos-f31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	31	1	NFFRep3-Phos-f31.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep3-Phos-f31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep1-NPf33	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep1-NPf33	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	NFFRep1-NPf33.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep1-NPf33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep4-NP-f25	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep4-NP-f25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	25	1	NFFRep4-NP-f25.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep4-NP-f25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep4-NP-f30	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep4-NP-f30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	30	1	NFFRep4-NP-f30.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep4-NP-f30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep3-Phos-f27	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep3-Phos-f27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	27	1	ATRep3-Phos-f27.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep3-Phos-f27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep3-Phos-f36	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep3-Phos-f36	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	36	1	NFFRep3-Phos-f36.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep3-Phos-f36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep4-Phos-f34	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep4-Phos-f34	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	34	1	NFFRep4-Phos-f34.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep4-Phos-f34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep1-Phos-f31	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep1-Phos-f31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	31	1	ATRep1-Phos-f31.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep1-Phos-f31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep3-NP-f21	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep3-NP-f21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	21	1	ATRep3-NP-f21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep3-NP-f21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep3-Phos-f37	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep3-Phos-f37	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	37	1	NFFRep3-Phos-f37.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep3-Phos-f37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep4-NP-f29	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep4-NP-f29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	29	1	NFFRep4-NP-f29.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep4-NP-f29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep3-Phos-f28	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep3-Phos-f28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	28	1	ATRep3-Phos-f28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep3-Phos-f28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep3-Phos-f43-53	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	53	NFFRep3-Phos-f43-53	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	NFFRep3-Phos-f43-53.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep3-Phos-f43-53.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep3-Phos-f40	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep3-Phos-f40	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	40	1	NFFRep3-Phos-f40.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep3-Phos-f40.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep2-Phos-f33-r3	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep2-Phos-f33-r3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	ATRep2-Phos-f33-r3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep2-Phos-f33-r3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep3-Phos-f33	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep3-Phos-f33	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	33	1	ATRep3-Phos-f33.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep3-Phos-f33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep1-Phos-f34	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep1-Phos-f34	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	34	1	ATRep1-Phos-f34.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep1-Phos-f34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep3-NP-f25	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep3-NP-f25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	25	1	ATRep3-NP-f25.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep3-NP-f25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep1-Phf14-17	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	17	NFFRep1-Phf14-17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	NFFRep1-Phf14-17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep1-Phf14-17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep1-NPf36	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep1-NPf36	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	NFFRep1-NPf36.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep1-NPf36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep2-Phos-f34-r2	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep2-Phos-f34-r2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	ATRep2-Phos-f34-r2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep2-Phos-f34-r2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep3-NP-f27	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep3-NP-f27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	27	1	ATRep3-NP-f27.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep3-NP-f27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep2-Phos-f30-r1	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep2-Phos-f30-r1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	ATRep2-Phos-f30-r1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep2-Phos-f30-r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep3-Phos-f37	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep3-Phos-f37	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	37	1	ATRep3-Phos-f37.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep3-Phos-f37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep3-NP-20m	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep3-NP-20m	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	NFFRep3-NP-20m.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep3-NP-20m.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep2-Phos-f36-r2	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep2-Phos-f36-r2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	ATRep2-Phos-f36-r2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep2-Phos-f36-r2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep2-Phos-f38	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep2-Phos-f38	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	38	1	NFFRep2-Phos-f38.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep2-Phos-f38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep3-NP-f20	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep3-NP-f20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	20	1	ATRep3-NP-f20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep3-NP-f20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep2-Phos-f35-r1	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep2-Phos-f35-r1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	ATRep2-Phos-f35-r1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep2-Phos-f35-r1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep4-Phos-f28	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep4-Phos-f28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	28	1	NFFRep4-Phos-f28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep4-Phos-f28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
ATRep1-Phos-f35	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	ATRep1-Phos-f35	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	35	1	ATRep1-Phos-f35.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/ATRep1-Phos-f35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep1-Phf49-52	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	52	NFFRep1-Phf49-52	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	NFFRep1-Phf49-52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep1-Phf49-52.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep4-NP-f15-20	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	20	NFFRep4-NP-f15-20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	NFFRep4-NP-f15-20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep4-NP-f15-20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep3-Phos-f41	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep3-Phos-f41	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	41	1	NFFRep3-Phos-f41.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep3-Phos-f41.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep4-Phos-f36	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep4-Phos-f36	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	36	1	NFFRep4-Phos-f36.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep4-Phos-f36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep4-NP-f26	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep4-NP-f26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	26	1	NFFRep4-NP-f26.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep4-NP-f26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep2-NP-f17-21	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	21	NFFRep2-NP-f17-21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	NFFRep2-NP-f17-21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep2-NP-f17-21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep3-Phos-f32	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep3-Phos-f32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	32	1	NFFRep3-Phos-f32.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep3-Phos-f32.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
NFFRep1-Phos-multi	homo sapiens	Cell culture	not applicable	Ataxia telangiectasia	1	NFFRep1-Phos-multi	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=ltq orbitrap velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	not available	1	1	NFFRep1-Phos-multi.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD002850/NFFRep1-Phos-multi.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Cell culture
