source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
220428_VE1_PM4_PG_2022-007_Abi_15_09	220428_VE1_PM4_PG_2022-007_Abi_15_09	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220428_VE1_PM4_PG_2022-007_Abi_15_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220428_VE1_PM4_PG_2022-007_Abi_15_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220429_VE1_PM4_PG_2022-007_Abi_16_01	220429_VE1_PM4_PG_2022-007_Abi_16_01	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220429_VE1_PM4_PG_2022-007_Abi_16_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220429_VE1_PM4_PG_2022-007_Abi_16_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220429_VE1_PM4_PG_2022-007_Abi_16_02	220429_VE1_PM4_PG_2022-007_Abi_16_02	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220429_VE1_PM4_PG_2022-007_Abi_16_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220429_VE1_PM4_PG_2022-007_Abi_16_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220429_VE1_PM4_PG_2022-007_Abi_16_08	220429_VE1_PM4_PG_2022-007_Abi_16_08	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220429_VE1_PM4_PG_2022-007_Abi_16_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220429_VE1_PM4_PG_2022-007_Abi_16_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220430_VE1_PM4_PG_2022-007_Abi_17_04	220430_VE1_PM4_PG_2022-007_Abi_17_04	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220430_VE1_PM4_PG_2022-007_Abi_17_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220430_VE1_PM4_PG_2022-007_Abi_17_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220430_VE1_PM4_PG_2022-007_Abi_17_07	220430_VE1_PM4_PG_2022-007_Abi_17_07	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220430_VE1_PM4_PG_2022-007_Abi_17_07	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220430_VE1_PM4_PG_2022-007_Abi_17_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220501_VE1_PM4_PG_2022-007_Abi_18_02	220501_VE1_PM4_PG_2022-007_Abi_18_02	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220501_VE1_PM4_PG_2022-007_Abi_18_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220501_VE1_PM4_PG_2022-007_Abi_18_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220501_VE1_PM4_PG_2022-007_Abi_18_09	220501_VE1_PM4_PG_2022-007_Abi_18_09	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220501_VE1_PM4_PG_2022-007_Abi_18_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220501_VE1_PM4_PG_2022-007_Abi_18_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220504_VE1_PM4_PG_2022-007_Abi_19_04	220504_VE1_PM4_PG_2022-007_Abi_19_04	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220504_VE1_PM4_PG_2022-007_Abi_19_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220504_VE1_PM4_PG_2022-007_Abi_19_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220504_VE1_PM4_PG_2022-007_Abi_19_10	220504_VE1_PM4_PG_2022-007_Abi_19_10	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220504_VE1_PM4_PG_2022-007_Abi_19_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220504_VE1_PM4_PG_2022-007_Abi_19_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220505_VE1_PM4_AOs_2022-007_Abi_20_03	220505_VE1_PM4_AOs_2022-007_Abi_20_03	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220505_VE1_PM4_AOs_2022-007_Abi_20_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220505_VE1_PM4_AOs_2022-007_Abi_20_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220505_VE1_PM4_AOs_2022-007_Abi_20_06	220505_VE1_PM4_AOs_2022-007_Abi_20_06	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220505_VE1_PM4_AOs_2022-007_Abi_20_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220505_VE1_PM4_AOs_2022-007_Abi_20_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220506_VE1_PM4_AOs_2022-007_Abi_21_10	220506_VE1_PM4_AOs_2022-007_Abi_21_10	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220506_VE1_PM4_AOs_2022-007_Abi_21_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220506_VE1_PM4_AOs_2022-007_Abi_21_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220507_VE1_PM4_AOs_2022-007_Abi_22_03	220507_VE1_PM4_AOs_2022-007_Abi_22_03	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220507_VE1_PM4_AOs_2022-007_Abi_22_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220507_VE1_PM4_AOs_2022-007_Abi_22_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220507_VE1_PM4_AOs_2022-007_Abi_22_04	220507_VE1_PM4_AOs_2022-007_Abi_22_04	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220507_VE1_PM4_AOs_2022-007_Abi_22_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220507_VE1_PM4_AOs_2022-007_Abi_22_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220507_VE1_PM4_AOs_2022-007_Abi_22_10	220507_VE1_PM4_AOs_2022-007_Abi_22_10	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220507_VE1_PM4_AOs_2022-007_Abi_22_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220507_VE1_PM4_AOs_2022-007_Abi_22_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220508_VE1_PM4_AOs_2022-007_Abi_23_01	220508_VE1_PM4_AOs_2022-007_Abi_23_01	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220508_VE1_PM4_AOs_2022-007_Abi_23_01	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220508_VE1_PM4_AOs_2022-007_Abi_23_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220508_VE1_PM4_AOs_2022-007_Abi_23_02	220508_VE1_PM4_AOs_2022-007_Abi_23_02	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220508_VE1_PM4_AOs_2022-007_Abi_23_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220508_VE1_PM4_AOs_2022-007_Abi_23_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220508_VE1_PM4_AOs_2022-007_Abi_23_05	220508_VE1_PM4_AOs_2022-007_Abi_23_05	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220508_VE1_PM4_AOs_2022-007_Abi_23_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220508_VE1_PM4_AOs_2022-007_Abi_23_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220508_VE1_PM4_AOs_2022-007_Abi_23_10	220508_VE1_PM4_AOs_2022-007_Abi_23_10	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220508_VE1_PM4_AOs_2022-007_Abi_23_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220508_VE1_PM4_AOs_2022-007_Abi_23_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220520_VE1_PM4_AOs_2022-007_Abi_13_Br_04	220520_VE1_PM4_AOs_2022-007_Abi_13_Br_04	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220520_VE1_PM4_AOs_2022-007_Abi_13_Br_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220520_VE1_PM4_AOs_2022-007_Abi_13_Br_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220520_VE1_PM4_AOs_2022-007_Abi_13_Br_10	220520_VE1_PM4_AOs_2022-007_Abi_13_Br_10	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220520_VE1_PM4_AOs_2022-007_Abi_13_Br_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220520_VE1_PM4_AOs_2022-007_Abi_13_Br_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220522_VE1_PM4_AOs_2022-007_Abi_15_Br_03	220522_VE1_PM4_AOs_2022-007_Abi_15_Br_03	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220522_VE1_PM4_AOs_2022-007_Abi_15_Br_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220522_VE1_PM4_AOs_2022-007_Abi_15_Br_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220522_VE1_PM4_AOs_2022-007_Abi_15_Br_05	220522_VE1_PM4_AOs_2022-007_Abi_15_Br_05	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220522_VE1_PM4_AOs_2022-007_Abi_15_Br_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220522_VE1_PM4_AOs_2022-007_Abi_15_Br_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220523_VE1_PM4_AOs_2022-007_Abi_16_Br_05	220523_VE1_PM4_AOs_2022-007_Abi_16_Br_05	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220523_VE1_PM4_AOs_2022-007_Abi_16_Br_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220523_VE1_PM4_AOs_2022-007_Abi_16_Br_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220523_VE1_PM4_AOs_2022-007_Abi_16_Br_09	220523_VE1_PM4_AOs_2022-007_Abi_16_Br_09	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220523_VE1_PM4_AOs_2022-007_Abi_16_Br_09	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220523_VE1_PM4_AOs_2022-007_Abi_16_Br_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220523_VE1_PM4_AOs_2022-007_Abi_16_Br_10	220523_VE1_PM4_AOs_2022-007_Abi_16_Br_10	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220523_VE1_PM4_AOs_2022-007_Abi_16_Br_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220523_VE1_PM4_AOs_2022-007_Abi_16_Br_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220524_VE1_PM4_AOs_2022-007_Abi_17_Br_10	220524_VE1_PM4_AOs_2022-007_Abi_17_Br_10	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220524_VE1_PM4_AOs_2022-007_Abi_17_Br_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220524_VE1_PM4_AOs_2022-007_Abi_17_Br_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220525_VE1_PM4_AOs_2022-007_Abi_18_Br_02	220525_VE1_PM4_AOs_2022-007_Abi_18_Br_02	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220525_VE1_PM4_AOs_2022-007_Abi_18_Br_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220525_VE1_PM4_AOs_2022-007_Abi_18_Br_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220525_VE1_PM4_AOs_2022-007_Abi_18_Br_04	220525_VE1_PM4_AOs_2022-007_Abi_18_Br_04	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220525_VE1_PM4_AOs_2022-007_Abi_18_Br_04	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220525_VE1_PM4_AOs_2022-007_Abi_18_Br_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
220525_VE1_PM4_AOs_2022-007_Abi_18_Br_05	220525_VE1_PM4_AOs_2022-007_Abi_18_Br_05	Homo sapiens	not available	not applicable	not available	Metaproteogenomics_resolution_of_a_high-CO2_aquifer_community_suggests_a_predatory_lifestyle_of_groundwater_Gracilibacteria	not available	not available	7.5, 0.1	not available	not available	not available	1	220525_VE1_PM4_AOs_2022-007_Abi_18_Br_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	220525_VE1_PM4_AOs_2022-007_Abi_18_Br_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
