source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
PXD050447-Sample-163	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613019_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613019_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-164	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613101_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613101_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-165	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613118_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613118_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-166	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613132_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613132_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-167	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613200_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613200_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-168	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613224_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613224_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-169	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613347_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613347_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-170	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613484_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613484_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-171	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613521_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613521_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-172	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613606_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_HFrEF_24613606_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-173	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04712671_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04712671_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-174	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04713135_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04713135_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-175	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04713323_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04713323_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-176	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04713598_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04713598_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-177	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04713904_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04713904_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-178	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04714278_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04714278_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-179	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04714621_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04714621_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-180	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04714954_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04714954_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-181	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04715372_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04715372_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-182	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04715723_A_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04715723_A_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-183	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04718063_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04718063_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-184	Homo sapiens	blood plasma	not available	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04718110_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210416_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate4_Healthy_04718110_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-185	Homo sapiens	blood plasma	not available	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24600743_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24600743_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-186	Homo sapiens	blood plasma	not available	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24600781_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24600781_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-187	Homo sapiens	blood plasma	not available	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24600880_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24600880_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-188	Homo sapiens	blood plasma	not available	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24600903_A_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24600903_A_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-189	Homo sapiens	blood plasma	not available	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601009_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601009_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-190	Homo sapiens	blood plasma	not available	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601030_A_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601030_A_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-191	Homo sapiens	blood plasma	not available	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601252_A_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601252_A_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-192	Homo sapiens	blood plasma	not available	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601399_A_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601399_A_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-193	Homo sapiens	blood plasma	not available	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601436_A_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601436_A_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-194	Homo sapiens	blood plasma	not available	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601573_A_2	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601573_A_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-195	Homo sapiens	blood plasma	not available	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601597_A_3	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601597_A_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD050447-Sample-196	Homo sapiens	blood plasma	not available	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601641_A	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20210427_QE5_YABH_RDS3225_PlasmaProt_DIA_GroningenCVD_Plate1_HFpEF_24601641_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
