source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20120330_13_fetuin_400amol_3_A	20120330_13_fetuin_400amol_3_A	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20120330_13_fetuin_400amol_3_A	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20120330_13_fetuin_400amol_3_A.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20120330_13_fetuin_400amol_3_A_F121118.dat	20120330_13_fetuin_400amol_3_A_F121118.dat	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20120330_13_fetuin_400amol_3_A_F121118.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20120330_13_fetuin_400amol_3_A_F121118.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20120330_13_fetuin_400amol_3_B	20120330_13_fetuin_400amol_3_B	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20120330_13_fetuin_400amol_3_B	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20120330_13_fetuin_400amol_3_B.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20120330_13_fetuin_400amol_3_B_F121119.dat	20120330_13_fetuin_400amol_3_B_F121119.dat	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20120330_13_fetuin_400amol_3_B_F121119.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20120330_13_fetuin_400amol_3_B_F121119.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20120330_13_fetuin_400amol_3_F121117.dat	20120330_13_fetuin_400amol_3_F121117.dat	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20120330_13_fetuin_400amol_3_F121117.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20120330_13_fetuin_400amol_3_F121117.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130109_04_Z35_greenland_calc_rerun	20130109_04_Z35_greenland_calc_rerun	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130109_04_Z35_greenland_calc_rerun	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130109_04_Z35_greenland_calc_rerun.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130109_04_Z35_greenland_calc_rerun_F121099.dat	20130109_04_Z35_greenland_calc_rerun_F121099.dat	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130109_04_Z35_greenland_calc_rerun_F121099.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130109_04_Z35_greenland_calc_rerun_F121099.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130109_05_isoprop_clean_1	20130109_05_isoprop_clean_1	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130109_05_isoprop_clean_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130109_05_isoprop_clean_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130109_05_isoprop_clean_1_F121120.dat	20130109_05_isoprop_clean_1_F121120.dat	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130109_05_isoprop_clean_1_F121120.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130109_05_isoprop_clean_1_F121120.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_01_Fetuin_40fmol_1	20130715_01_Fetuin_40fmol_1	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_01_Fetuin_40fmol_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_01_Fetuin_40fmol_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_01_Fetuin_40fmol_1_130715141725	20130715_01_Fetuin_40fmol_1_130715141725	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_01_Fetuin_40fmol_1_130715141725	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_01_Fetuin_40fmol_1_130715141725.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_01_Fetuin_40fmol_1_130715141725_F121122.dat	20130715_01_Fetuin_40fmol_1_130715141725_F121122.dat	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_01_Fetuin_40fmol_1_130715141725_F121122.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_01_Fetuin_40fmol_1_130715141725_F121122.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_01_Fetuin_40fmol_1_F121121.dat	20130715_01_Fetuin_40fmol_1_F121121.dat	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_01_Fetuin_40fmol_1_F121121.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_01_Fetuin_40fmol_1_F121121.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_02_Fetuin_40amol	20130715_02_Fetuin_40amol	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_02_Fetuin_40amol	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_02_Fetuin_40amol.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_02_Fetuin_40amol_F121123.dat	20130715_02_Fetuin_40amol_F121123.dat	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_02_Fetuin_40amol_F121123.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_02_Fetuin_40amol_F121123.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_03_Blank_Injection	20130715_03_Blank_Injection	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_03_Blank_Injection	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_03_Blank_Injection.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_03_Blank_Injection_F121124.dat	20130715_03_Blank_Injection_F121124.dat	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_03_Blank_Injection_F121124.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_03_Blank_Injection_F121124.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_06_Z36_greenland_calc_rerun	20130715_06_Z36_greenland_calc_rerun	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_06_Z36_greenland_calc_rerun	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_06_Z36_greenland_calc_rerun.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_06_Z36_greenland_calc_rerun_F121125.dat	20130715_06_Z36_greenland_calc_rerun_F121125.dat	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_06_Z36_greenland_calc_rerun_F121125.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_06_Z36_greenland_calc_rerun_F121125.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_07_isoprop_clean_2	20130715_07_isoprop_clean_2	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_07_isoprop_clean_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_07_isoprop_clean_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_07_isoprop_clean_2_F121126.dat	20130715_07_isoprop_clean_2_F121126.dat	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_07_isoprop_clean_2_F121126.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_07_isoprop_clean_2_F121126.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_08_Z37_greenland_calc_rerun	20130715_08_Z37_greenland_calc_rerun	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_08_Z37_greenland_calc_rerun	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_08_Z37_greenland_calc_rerun.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
20130715_08_Z37_greenland_calc_rerun_F121127.dat	20130715_08_Z37_greenland_calc_rerun_F121127.dat	Homo sapiens	Dental plaque	not applicable	not available	Direct_evidence_of_milk_consumption_from_ancient_human_dental_calculus_northern_Europe	Dental plaque	Dental plaque	not available	not available	not available	not available	1	20130715_08_Z37_greenland_calc_rerun_F121127.dat	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Gln->pyro-Glu;AC=UNIMOD:28;TA=Q;MT=Variable	NT=Glu->pyro-Glu;AC=UNIMOD:27;TA=E;MT=Variable	not applicable	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20130715_08_Z37_greenland_calc_rerun_F121127.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Dental plaque
