source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[cellular component]	factor value[fractionation method]
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100602_14_BarH_Cy2_OG_Prot_01	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	1	6	20100602_14_BarH_Cy2_OG_Prot_01.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	OFFGEL protein
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100602_15_BarH_Cy2_OG_Prot_02	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	2	6	20100602_15_BarH_Cy2_OG_Prot_02.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	OFFGEL protein
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100602_16_BarH_Cy2_OG_Prot_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	3	6	20100602_16_BarH_Cy2_OG_Prot_03.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	OFFGEL protein
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100602_17_BarH_Cy2_OG_Prot_04	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	4	6	20100602_17_BarH_Cy2_OG_Prot_04.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	OFFGEL protein
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100602_18_BarH_Cy2_OG_Prot_05	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	5	6	20100602_18_BarH_Cy2_OG_Prot_05.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	OFFGEL protein
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100602_19_BarH_Cy2_OG_Prot_06	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	6	8	20100602_19_BarH_Cy2_OG_Prot_06.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	OFFGEL protein
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100602_20_BarH_Cy2_OG_Prot_07	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	7	6	20100602_20_BarH_Cy2_OG_Prot_07.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	OFFGEL protein
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100602_21_BarH_Cy2_OG_Prot_08	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	8	8	20100602_21_BarH_Cy2_OG_Prot_08.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	OFFGEL protein
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100602_22_BarH_Cy2_OG_Prot_09	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	9	6	20100602_22_BarH_Cy2_OG_Prot_09.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	OFFGEL protein
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100602_23_BarH_Cy2_OG_Prot_10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	10	8	20100602_23_BarH_Cy2_OG_Prot_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	OFFGEL protein
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100602_24_BarH_Cy2_OG_Prot_11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	11	6	20100602_24_BarH_Cy2_OG_Prot_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	OFFGEL protein
Bh_Cyt2_cytosol	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100602_25_BarH_Cy2_OG_Prot_12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	off-gel electrophoresis	5 ppm	0.8 Da	12	8	20100602_25_BarH_Cy2_OG_Prot_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	cytosol	OFFGEL protein
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_03_Prot_TM1_HILIC_01	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	1	1	20100730_03_Prot_TM1_HILIC_01.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_04_Prot_TM1_HILIC_02	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	2	1	20100730_04_Prot_TM1_HILIC_02.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_05_Prot_TM1_HILIC_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	3	1	20100730_05_Prot_TM1_HILIC_03.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_06_Prot_TM1_HILIC_04	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	4	1	20100730_06_Prot_TM1_HILIC_04.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_07_Prot_TM1_HILIC_05	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	5	1	20100730_07_Prot_TM1_HILIC_05.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_08_Prot_TM1_HILIC_06	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	6	1	20100730_08_Prot_TM1_HILIC_06.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_09_Prot_TM1_HILIC_07	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	7	1	20100730_09_Prot_TM1_HILIC_07.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_10_Prot_TM1_HILIC_08	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	8	1	20100730_10_Prot_TM1_HILIC_08.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_11_Prot_TM1_HILIC_09	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	9	1	20100730_11_Prot_TM1_HILIC_09.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_12_Prot_TM1_HILIC_10	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	10	1	20100730_12_Prot_TM1_HILIC_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_13_Prot_TM1_HILIC_11	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	11	1	20100730_13_Prot_TM1_HILIC_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM1_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	1	20100730_14_Prot_TM1_HILIC_12	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	12	1	20100730_14_Prot_TM1_HILIC_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_16_Prot_TM2_HILIC_01	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	1	1	20100730_16_Prot_TM2_HILIC_01.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_17_Prot_TM2_HILIC_02	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	2	1	20100730_17_Prot_TM2_HILIC_02.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_18_Prot_TM2_HILIC_03	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	3	1	20100730_18_Prot_TM2_HILIC_03.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_19_Prot_TM2_HILIC_04	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	4	1	20100730_19_Prot_TM2_HILIC_04.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_20_Prot_TM2_HILIC_05	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	5	1	20100730_20_Prot_TM2_HILIC_05.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_21_Prot_TM2_HILIC_06	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	6	1	20100730_21_Prot_TM2_HILIC_06.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_22_Prot_TM2_HILIC_07	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	7	1	20100730_22_Prot_TM2_HILIC_07.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_23_Prot_TM2_HILIC_08	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	8	1	20100730_23_Prot_TM2_HILIC_08.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
Bh_TM2_total_membrane	Bartonella henselae	not applicable	not applicable	normal	not available	not available	not available	Houston-1	cell	2	20100730_24_Prot_TM2_HILIC_09	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ Orbitrap;AC=MS:1000447	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	Hydrophilic interaction liquid chromatography (HILIC)	5 ppm	0.8 Da	9	1	20100730_24_Prot_TM2_HILIC_09.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	total membrane	HILIC
