source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Sample_14	Escherichia coli	cell	not available	1	not available	Assay_14	proteomic profiling by mass spectrometry	1	iBAQ_10.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	14	NT=HCD	not available	not available	not available
Sample_15	Escherichia coli	cell	not available	1	not available	Assay_15	proteomic profiling by mass spectrometry	1	iBAQ_22.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	15	NT=HCD	not available	not available	not available
Sample_16	Escherichia coli	cell	not available	1	not available	Assay_16	proteomic profiling by mass spectrometry	1	iBAQ_27.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	16	NT=HCD	not available	not available	not available
Sample_17	Escherichia coli	cell	not available	1	not available	Assay_17	proteomic profiling by mass spectrometry	1	iBAQ_24.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	17	NT=HCD	not available	not available	not available
Sample_18	Escherichia coli	cell	not available	1	not available	Assay_18	proteomic profiling by mass spectrometry	1	iBAQ_20.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	18	NT=HCD	not available	not available	not available
Sample_19	Escherichia coli	cell	not available	1	not available	Assay_19	proteomic profiling by mass spectrometry	1	iBAQ_18.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	19	NT=HCD	not available	not available	not available
Sample_20	Escherichia coli	cell	not available	1	not available	Assay_20	proteomic profiling by mass spectrometry	1	iBAQ_19.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	20	NT=HCD	not available	not available	not available
Sample_21	Escherichia coli	cell	not available	1	not available	Assay_21	proteomic profiling by mass spectrometry	1	iBAQ_25.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	21	NT=HCD	not available	not available	not available
Sample_22	Escherichia coli	cell	not available	1	not available	Assay_22	proteomic profiling by mass spectrometry	1	iBAQ_9.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	22	NT=HCD	not available	not available	not available
Sample_23	Escherichia coli	cell	not available	1	not available	Assay_23	proteomic profiling by mass spectrometry	1	iBAQ_26.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	23	NT=HCD	not available	not available	not available
Sample_24	Escherichia coli	cell	not available	1	not available	Assay_24	proteomic profiling by mass spectrometry	1	iBAQ_12.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	24	NT=HCD	not available	not available	not available
Sample_25	Escherichia coli	cell	not available	1	not available	Assay_25	proteomic profiling by mass spectrometry	1	iBAQ_14.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	25	NT=HCD	not available	not available	not available
Sample_26	Escherichia coli	cell	not available	1	not available	Assay_26	proteomic profiling by mass spectrometry	1	iBAQ_11.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	26	NT=HCD	not available	not available	not available
Sample_27	Escherichia coli	cell	not available	1	not available	Assay_27	proteomic profiling by mass spectrometry	1	iBAQ_6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap fusion lumos;AC=MS:1002732	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	27	NT=HCD	not available	not available	not available
