source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
jrudney_chenx096_20140924_14310_760NS_09_24	jrudney_chenx096_20140924_14310_760NS_09_24	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140924_14310_760NS_09_24	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140924_14310_760NS_09_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140924_14310_760NS_11_26	jrudney_chenx096_20140924_14310_760NS_11_26	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140924_14310_760NS_11_26	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140924_14310_760NS_11_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140924_14310_760NS_12_27	jrudney_chenx096_20140924_14310_760NS_12_27	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140924_14310_760NS_12_27	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140924_14310_760NS_12_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140924_14310_760NS_13_28	jrudney_chenx096_20140924_14310_760NS_13_28	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140924_14310_760NS_13_28	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140924_14310_760NS_13_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140924_14310_760NS_20_35	jrudney_chenx096_20140924_14310_760NS_20_35	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140924_14310_760NS_20_35	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140924_14310_760NS_20_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140925_14311_760WS_11_26	jrudney_chenx096_20140925_14311_760WS_11_26	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140925_14311_760WS_11_26	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140925_14311_760WS_11_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140925_14311_760WS_14_29a	jrudney_chenx096_20140925_14311_760WS_14_29a	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140925_14311_760WS_14_29a	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140925_14311_760WS_14_29a.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140925_14311_760WS_16_31	jrudney_chenx096_20140925_14311_760WS_16_31	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140925_14311_760WS_16_31	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140925_14311_760WS_16_31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140925_14311_760WS_18_33	jrudney_chenx096_20140925_14311_760WS_18_33	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140925_14311_760WS_18_33	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140925_14311_760WS_18_33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140925_14311_760WS_19_34	jrudney_chenx096_20140925_14311_760WS_19_34	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140925_14311_760WS_19_34	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140925_14311_760WS_19_34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140925_14311_760WS_20_35	jrudney_chenx096_20140925_14311_760WS_20_35	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140925_14311_760WS_20_35	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140925_14311_760WS_20_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140925_14311_760WS_21_36	jrudney_chenx096_20140925_14311_760WS_21_36	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140925_14311_760WS_21_36	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140925_14311_760WS_21_36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140926_14312_769NS_09_24	jrudney_chenx096_20140926_14312_769NS_09_24	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140926_14312_769NS_09_24	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140926_14312_769NS_09_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140926_14312_769NS_10_25	jrudney_chenx096_20140926_14312_769NS_10_25	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140926_14312_769NS_10_25	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140926_14312_769NS_10_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140926_14312_769NS_11_26	jrudney_chenx096_20140926_14312_769NS_11_26	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140926_14312_769NS_11_26	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140926_14312_769NS_11_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140926_14312_769NS_13_28	jrudney_chenx096_20140926_14312_769NS_13_28	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140926_14312_769NS_13_28	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140926_14312_769NS_13_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140926_14312_769NS_15_30	jrudney_chenx096_20140926_14312_769NS_15_30	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140926_14312_769NS_15_30	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140926_14312_769NS_15_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140926_14312_769NS_19_34	jrudney_chenx096_20140926_14312_769NS_19_34	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140926_14312_769NS_19_34	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140926_14312_769NS_19_34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140926_14312_769NS_20_35	jrudney_chenx096_20140926_14312_769NS_20_35	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140926_14312_769NS_20_35	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140926_14312_769NS_20_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140927_14313_769wS_13_28	jrudney_chenx096_20140927_14313_769wS_13_28	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140927_14313_769wS_13_28	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140927_14313_769wS_13_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140927_14313_769wS_20_35	jrudney_chenx096_20140927_14313_769wS_20_35	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140927_14313_769wS_20_35	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140927_14313_769wS_20_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20140927_14313_769wS_23_38	jrudney_chenx096_20140927_14313_769wS_23_38	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20140927_14313_769wS_23_38	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20140927_14313_769wS_23_38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20141119_14465_730NS_10_25	jrudney_chenx096_20141119_14465_730NS_10_25	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20141119_14465_730NS_10_25	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20141119_14465_730NS_10_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20141119_14465_730NS_13_28	jrudney_chenx096_20141119_14465_730NS_13_28	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20141119_14465_730NS_13_28	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20141119_14465_730NS_13_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20141119_14465_730NS_16_31	jrudney_chenx096_20141119_14465_730NS_16_31	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20141119_14465_730NS_16_31	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20141119_14465_730NS_16_31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20141119_14465_730NS_20_35	jrudney_chenx096_20141119_14465_730NS_20_35	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20141119_14465_730NS_20_35	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20141119_14465_730NS_20_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20141119_14465_730NS_21_36	jrudney_chenx096_20141119_14465_730NS_21_36	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20141119_14465_730NS_21_36	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20141119_14465_730NS_21_36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20141120_14465_730WS_13_28	jrudney_chenx096_20141120_14465_730WS_13_28	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20141120_14465_730WS_13_28	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20141120_14465_730WS_13_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20141120_14465_730WS_14_29	jrudney_chenx096_20141120_14465_730WS_14_29	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20141120_14465_730WS_14_29	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20141120_14465_730WS_14_29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20141120_14465_730WS_18_33	jrudney_chenx096_20141120_14465_730WS_18_33	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20141120_14465_730WS_18_33	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20141120_14465_730WS_18_33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20141120_14465_730WS_20_35	jrudney_chenx096_20141120_14465_730WS_20_35	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20141120_14465_730WS_20_35	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20141120_14465_730WS_20_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20141120_14465_730WS_21_36	jrudney_chenx096_20141120_14465_730WS_21_36	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20141120_14465_730WS_21_36	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20141120_14465_730WS_21_36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20141202_14467_734NS_18_33	jrudney_chenx096_20141202_14467_734NS_18_33	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20141202_14467_734NS_18_33	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20141202_14467_734NS_18_33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
jrudney_chenx096_20141202_14467_734NS_20_35	jrudney_chenx096_20141202_14467_734NS_20_35	Streptococcus mutans 19	Epithelial cell	not applicable	Dental caries	Protein_expression_patterns_associated_with_sucrose-induced_dysbiosis_are_conserved_across_taxonomically_diverse_oral_microcosm_biofilm_models_of_dental_caries	Epithelial cell	Epithelial cell	not available	not available	not available	not available	1	jrudney_chenx096_20141202_14467_734NS_20_35	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	jrudney_chenx096_20141202_14467_734NS_20_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Epithelial cell
