source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample5B_E5_1_6524	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample5B_E5_1_6524	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample5B_E5_1_6524.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample5C_F5_1_6525	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample5C_F5_1_6525	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample5C_F5_1_6525.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample6A_D6_1_6527	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample6A_D6_1_6527	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample6A_D6_1_6527.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample6B_E6_1_6528	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample6B_E6_1_6528	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample6B_E6_1_6528.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample6C_F6_1_6529	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample6C_F6_1_6529	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample6C_F6_1_6529.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample7A_D7_1_6531	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample7A_D7_1_6531	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample7A_D7_1_6531.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample7B_E7_1_6532	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample7B_E7_1_6532	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample7B_E7_1_6532.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample7C_F7_1_6533	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample7C_F7_1_6533	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample7C_F7_1_6533.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample8A_D8_1_6535	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample8A_D8_1_6535	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample8A_D8_1_6535.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample8B_E8_1_6536	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample8B_E8_1_6536	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample8B_E8_1_6536.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220323_TTOF01_LC12-19_SA_Orbi4173_Sample8C_F8_1_6537	Danio rerio	spinal cord	not available	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample8C_F8_1_6537	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220323_TTOF01_LC12-19_SA_Orbi4173_Sample8C_F8_1_6537.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample01A_A1_1_6998	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample01A_A1_1_6998	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample01A_A1_1_6998.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample01B_B1_1_6999	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample01B_B1_1_6999	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample01B_B1_1_6999.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample01C_C1_1_7000	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample01C_C1_1_7000	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample01C_C1_1_7000.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample02A_A2_1_7002	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample02A_A2_1_7002	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample02A_A2_1_7002.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample02B_B2_1_7003	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample02B_B2_1_7003	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample02B_B2_1_7003.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample02C_C2_1_7004	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample02C_C2_1_7004	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample02C_C2_1_7004.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample03A_A3_1_7006	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample03A_A3_1_7006	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample03A_A3_1_7006.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample03B_B3_1_7007	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample03B_B3_1_7007	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample03B_B3_1_7007.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample03C_C3_1_7008	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample03C_C3_1_7008	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample03C_C3_1_7008.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample04A_A4_1_7010	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample04A_A4_1_7010	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample04A_A4_1_7010.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample04B_B4_1_7011	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample04B_B4_1_7011	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample04B_B4_1_7011.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample04C_C4_1_7012	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample04C_C4_1_7012	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample04C_C4_1_7012.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample05A_A5_1_7014	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample05A_A5_1_7014	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample05A_A5_1_7014.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample05B_B5_1_7015	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample05B_B5_1_7015	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample05B_B5_1_7015.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample05C_C5_1_7016	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample05C_C5_1_7016	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample05C_C5_1_7016.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample06A_A6_1_7018	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample06A_A6_1_7018	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample06A_A6_1_7018.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample06B_B6_1_7019	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample06B_B6_1_7019	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample06B_B6_1_7019.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample06C_C6_1_7020	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample06C_C6_1_7020	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample06C_C6_1_7020.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample07A_A7_1_7022	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample07A_A7_1_7022	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample07A_A7_1_7022.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample07B_B7_1_7023	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample07B_B7_1_7023	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample07B_B7_1_7023.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample07C_C7_1_7024	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample07C_C7_1_7024	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample07C_C7_1_7024.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample08A_A8_1_7026	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample08A_A8_1_7026	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample08A_A8_1_7026.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample08B_B8_1_7027	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample08B_B8_1_7027	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample08B_B8_1_7027.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220530_TTOF01_LC12-18_SA_Orbi4229_sample08C_C8_1_7028	Danio rerio	spinal cord	not available	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample08C_C8_1_7028	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220530_TTOF01_LC12-18_SA_Orbi4229_sample08C_C8_1_7028.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample01A_A1_1_7090	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample01A_A1_1_7090	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample01A_A1_1_7090.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample01B_B1_1_7091	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample01B_B1_1_7091	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample01B_B1_1_7091.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
20220615_TTOF01_LC12-18_SA_Orbi4259_sample01C_C1_1_7092	Danio rerio	spinal cord	not available	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample01C_C1_1_7092	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20220615_TTOF01_LC12-18_SA_Orbi4259_sample01C_C1_1_7092.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	spinal cord
