source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
P130123_0003and0004_9	P130123_0003and0004_9	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0003and0004_9	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0003and0004_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0005and0006and0007and0008_1	P130123_0005and0006and0007and0008_1	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0005and0006and0007and0008_1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0005and0006and0007and0008_1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0005and0006and0007and0008_10	P130123_0005and0006and0007and0008_10	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0005and0006and0007and0008_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0005and0006and0007and0008_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0005and0006and0007and0008_2	P130123_0005and0006and0007and0008_2	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0005and0006and0007and0008_2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0005and0006and0007and0008_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0005and0006and0007and0008_3	P130123_0005and0006and0007and0008_3	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0005and0006and0007and0008_3	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0005and0006and0007and0008_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0005and0006and0007and0008_4	P130123_0005and0006and0007and0008_4	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0005and0006and0007and0008_4	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0005and0006and0007and0008_4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0005and0006and0007and0008_5	P130123_0005and0006and0007and0008_5	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0005and0006and0007and0008_5	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0005and0006and0007and0008_5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0005and0006and0007and0008_6	P130123_0005and0006and0007and0008_6	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0005and0006and0007and0008_6	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0005and0006and0007and0008_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0005and0006and0007and0008_7	P130123_0005and0006and0007and0008_7	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0005and0006and0007and0008_7	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0005and0006and0007and0008_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0005and0006and0007and0008_8	P130123_0005and0006and0007and0008_8	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0005and0006and0007and0008_8	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0005and0006and0007and0008_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
P130123_0005and0006and0007and0008_9	P130123_0005and0006and0007and0008_9	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	P130123_0005and0006and0007and0008_9	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	P130123_0005and0006and0007and0008_9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
SDOM_200	SDOM_200	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	SDOM_200	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SDOM_200.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
SDOM_3000	SDOM_3000	Marine sediment bacterium isa-3146	sea water	not applicable	not available	Metaproteomic_analysis_of_viral_concentrates_reveals_vertical_shift_of_viral_community_and_microbial_metabolism_in_the_ocean	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	SDOM_3000	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	SDOM_3000.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
