source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
allSpectra.HCD.ITMS.iso_505.apl	allSpectra.HCD.ITMS.iso_505.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_505.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_505.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_507.apl	allSpectra.HCD.ITMS.iso_507.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_507.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_507.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_528.apl	allSpectra.HCD.ITMS.iso_528.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_528.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_528.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_530.apl	allSpectra.HCD.ITMS.iso_530.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_530.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_530.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_55.apl	allSpectra.HCD.ITMS.iso_55.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_55.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_55.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_599.apl	allSpectra.HCD.ITMS.iso_599.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_599.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_599.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_604.apl	allSpectra.HCD.ITMS.iso_604.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_604.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_604.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_629.apl	allSpectra.HCD.ITMS.iso_629.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_629.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_629.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_637.apl	allSpectra.HCD.ITMS.iso_637.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_637.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_637.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_649.apl	allSpectra.HCD.ITMS.iso_649.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_649.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_649.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_650.apl	allSpectra.HCD.ITMS.iso_650.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_650.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_650.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_658.apl	allSpectra.HCD.ITMS.iso_658.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_658.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_658.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_66.apl	allSpectra.HCD.ITMS.iso_66.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_66.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_66.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_662.apl	allSpectra.HCD.ITMS.iso_662.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_662.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_662.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_669.apl	allSpectra.HCD.ITMS.iso_669.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_669.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_669.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_681.apl	allSpectra.HCD.ITMS.iso_681.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_681.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_681.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_69.apl	allSpectra.HCD.ITMS.iso_69.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_69.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_69.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_711.apl	allSpectra.HCD.ITMS.iso_711.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_711.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_711.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_735.apl	allSpectra.HCD.ITMS.iso_735.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_735.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_735.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_775.apl	allSpectra.HCD.ITMS.iso_775.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_775.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_775.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_782.apl	allSpectra.HCD.ITMS.iso_782.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_782.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_782.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_796.apl	allSpectra.HCD.ITMS.iso_796.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_796.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_796.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_812.apl	allSpectra.HCD.ITMS.iso_812.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_812.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_812.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_838.apl	allSpectra.HCD.ITMS.iso_838.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_838.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_838.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_862.apl	allSpectra.HCD.ITMS.iso_862.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_862.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_862.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_874.apl	allSpectra.HCD.ITMS.iso_874.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_874.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_874.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_881.apl	allSpectra.HCD.ITMS.iso_881.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_881.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_881.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_891.apl	allSpectra.HCD.ITMS.iso_891.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_891.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_891.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_893.apl	allSpectra.HCD.ITMS.iso_893.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_893.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_893.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_896.apl	allSpectra.HCD.ITMS.iso_896.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_896.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_896.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_93.apl	allSpectra.HCD.ITMS.iso_93.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_93.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_93.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
allSpectra.HCD.ITMS.iso_966.apl	allSpectra.HCD.ITMS.iso_966.apl	Betainfluenzavirus	Blood	not applicable	not available	A_proteomics-based_method_for_identifying_antigens_within_immune_complexes	Blood	Blood	not available	not available	not available	not available	1	allSpectra.HCD.ITMS.iso_966.apl	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	allSpectra.HCD.ITMS.iso_966.apl	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood
