source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[spiked compound]	characteristics[biological replicate]	characteristics[HiRIEF PH range]	characteristics[mass]	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 386	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr26.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr26.raw	26	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 387	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr27.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr27.raw	27	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 388	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr28.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr28.raw	28	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 389	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr29.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr29.raw	29	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 390	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr30.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr30.raw	30	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 391	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr31.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr31.raw	31	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 392	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr32.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr32.raw	32	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 393	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr33.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr33.raw	33	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 394	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr34.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr34.raw	34	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 395	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr35.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr35.raw	35	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 396	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr36.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr36.raw	36	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 397	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr37.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr37.raw	37	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 398	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr38.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr38.raw	38	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 399	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr39.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr39.raw	39	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 400	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr40.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr40.raw	40	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 401	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr41.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr41.raw	41	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 402	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr42.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr42.raw	42	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 403	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr43.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr43.raw	43	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 404	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr44.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr44.raw	44	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 405	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr45.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr45.raw	45	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 406	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr46.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr46.raw	46	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 407	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr47.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr47.raw	47	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 408	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr48.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr48.raw	48	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 409	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr49.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr49.raw	49	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 410	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr50.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr50.raw	50	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 411	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr51.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr51.raw	51	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 412	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr52.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr52.raw	52	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
PXD010899-Sample 6	Homo Sapiens	Blood plasma	not available	not available	not available	female	not available	normal	not applicable	6	4.0-4.25	0.6mg	not available	run 414	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	MPAS_plasma_140629_IPG400-425_600ug_7of15_fr54.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2019/04/PXD010899/MPAS_plasma_140629_IPG400-425_600ug_7of15_fr54.raw	54	AC=MS:1002038;NT=label free sample	1	NT=Trypsin; AC=MS:1001251	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Protein N-term;AC=UNIMOD:1;MT=Variable	NT=Phospho;TA=S,T,Y;AC=UNIMOD:21;MT=Variable	4.5 ppm	20 ppm	Blood plasma
