source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
PRIDE_Exp_Complete_Ac_29461.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29461.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29461.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29461.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29409.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29409.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29409.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29409.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29447.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29447.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29447.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29447.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29457.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29457.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29457.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29457.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29404.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29404.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29404.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29404.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29363.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29363.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29363.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29363.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29354.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29354.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29354.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29354.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29384.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29384.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29384.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29384.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29377.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29377.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29377.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29377.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29368.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29368.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29368.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29368.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29453.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29453.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29453.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29453.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29415.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29415.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29415.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29415.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29427.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29427.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29427.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29427.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29380.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29380.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29380.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29380.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29359.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29359.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29359.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29359.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29360.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29360.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29360.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29360.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29364.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29364.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29364.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29364.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29446.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29446.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29446.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29446.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29378.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29378.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29378.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29378.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29389.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29389.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29389.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29389.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29435.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29435.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29435.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29435.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29400.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29400.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29400.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29400.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29392.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29392.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29392.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29392.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29403.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29403.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29403.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29403.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29412.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29412.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29412.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29412.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29376.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29376.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29376.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29376.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29440.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29440.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29440.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29440.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
PRIDE_Exp_Complete_Ac_29417.pride	Homo sapiens	Epithelial cell	not applicable	not available	1	PRIDE_Exp_Complete_Ac_29417.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap;AC=MS:1000449	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	PRIDE_Exp_Complete_Ac_29417.pride.mgf.gz	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2014/04/PXD000218/generated/PRIDE_Exp_Complete_Ac_29417.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Epithelial cell
