source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[biological replicate]	assay name	technology type	comment[instrument]	comment[label]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]	comment[proteomics data acquisition method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	factor value[experiment type]
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_036	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_036.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_037	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_037.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_038	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_038.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_039	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_039.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_040	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_040.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_041	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_041.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_042	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_042.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_043	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_043.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_044	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_044.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_045	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_045.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_046	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_046.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_047	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_047.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_048	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_048.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_049	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_049.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_050	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_050.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_051	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_051.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_052	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_052.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_053	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_053.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_054	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_054.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_055	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_055.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_056	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_056.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_057	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_057.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_058	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_058.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_059	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_059.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_060	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_060.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_061	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_061.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_062	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_062.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_063	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_063.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_064	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_064.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_065	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_065.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_066	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_066.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_067	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_067.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_068	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_068.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_069	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_069.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_070	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_070.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_071	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_071.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_072	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_072.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_073	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_073.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_074	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_074.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_075	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_075.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
AP-MS_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE191612_076	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251		NT=Data-dependent acquisition;AC=PRIDE:0000627	1	1	fabianf_QE191612_076.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	AP-MS
DIA_method_opt_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE192211_001	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	1	1	fabianf_QE192211_001.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	DIA_method_optimization
DIA_method_opt_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE192211_002	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	1	1	fabianf_QE192211_002.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	DIA_method_optimization
DIA_method_opt_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE192211_003	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	1	1	fabianf_QE192211_003.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	DIA_method_optimization
DIA_method_opt_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE192211_004	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	1	1	fabianf_QE192211_004.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	DIA_method_optimization
DIA_method_opt_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE192211_005	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	1	1	fabianf_QE192211_005.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	DIA_method_optimization
DIA_method_opt_batch2	Homo sapiens	kidney	normal	not available	not available	1	fabianf_QE192211_006	proteomic profiling by mass spectrometry	NT=Q Exactive Plus;AC=MS:1002634	NT=label free sample;AC=MS:1002038	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Data-independent acquisition;AC=PRIDE:0000450	1	1	fabianf_QE192211_006.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=human;VV=v1.1.0	DIA_method_optimization
