source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
F208283.dat	F208283.dat	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	F208283.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	F208283.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
F208284.dat	F208284.dat	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	F208284.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	F208284.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05031_Vaccin_PPCC_P088.pride	Q05031_Vaccin_PPCC_P088.pride	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05031_Vaccin_PPCC_P088.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05031_Vaccin_PPCC_P088.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05031_Vaccin_PPCC_P088	Q05031_Vaccin_PPCC_P088	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05031_Vaccin_PPCC_P088	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05031_Vaccin_PPCC_P088.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05032_Vaccin_PPCC_P089.pride	Q05032_Vaccin_PPCC_P089.pride	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05032_Vaccin_PPCC_P089.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05032_Vaccin_PPCC_P089.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05032_Vaccin_PPCC_P089	Q05032_Vaccin_PPCC_P089	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05032_Vaccin_PPCC_P089	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05032_Vaccin_PPCC_P089.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05033_Vaccin_PPCC_P090.pride	Q05033_Vaccin_PPCC_P090.pride	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05033_Vaccin_PPCC_P090.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05033_Vaccin_PPCC_P090.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05033_Vaccin_PPCC_P090	Q05033_Vaccin_PPCC_P090	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05033_Vaccin_PPCC_P090	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05033_Vaccin_PPCC_P090.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05034_Vaccin_PPCC_P091.pride	Q05034_Vaccin_PPCC_P091.pride	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05034_Vaccin_PPCC_P091.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05034_Vaccin_PPCC_P091.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05034_Vaccin_PPCC_P091	Q05034_Vaccin_PPCC_P091	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05034_Vaccin_PPCC_P091	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05034_Vaccin_PPCC_P091.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05035_Vaccin_PPCC_P092.pride	Q05035_Vaccin_PPCC_P092.pride	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05035_Vaccin_PPCC_P092.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05035_Vaccin_PPCC_P092.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05035_Vaccin_PPCC_P092	Q05035_Vaccin_PPCC_P092	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05035_Vaccin_PPCC_P092	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05035_Vaccin_PPCC_P092.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05036_Vaccin_PPCC_P093.pride	Q05036_Vaccin_PPCC_P093.pride	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05036_Vaccin_PPCC_P093.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05036_Vaccin_PPCC_P093.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05036_Vaccin_PPCC_P093	Q05036_Vaccin_PPCC_P093	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05036_Vaccin_PPCC_P093	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05036_Vaccin_PPCC_P093.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05037_Vaccin_PPCC_P094.pride	Q05037_Vaccin_PPCC_P094.pride	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05037_Vaccin_PPCC_P094.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05037_Vaccin_PPCC_P094.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05037_Vaccin_PPCC_P094	Q05037_Vaccin_PPCC_P094	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05037_Vaccin_PPCC_P094	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05037_Vaccin_PPCC_P094.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05038_Vaccin_PPCC_P095.pride	Q05038_Vaccin_PPCC_P095.pride	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05038_Vaccin_PPCC_P095.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05038_Vaccin_PPCC_P095.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05038_Vaccin_PPCC_P095	Q05038_Vaccin_PPCC_P095	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05038_Vaccin_PPCC_P095	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05038_Vaccin_PPCC_P095.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05039_Vaccin_PPCC_P096.pride	Q05039_Vaccin_PPCC_P096.pride	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05039_Vaccin_PPCC_P096.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05039_Vaccin_PPCC_P096.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q05039_Vaccin_PPCC_P096	Q05039_Vaccin_PPCC_P096	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q05039_Vaccin_PPCC_P096	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q05039_Vaccin_PPCC_P096.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q21533_P168_M1.pride	Q21533_P168_M1.pride	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q21533_P168_M1.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q21533_P168_M1.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q21533_P168_M1	Q21533_P168_M1	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q21533_P168_M1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q21533_P168_M1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q21534_P169_M1.pride	Q21534_P169_M1.pride	Mycoplasma sp. enrichment culture	not available	not applicable	not available	Contagious_Caprine_Pleuropneumonia_vaccine	not available	not available	not available	not available	not available	not available	1	Q21534_P169_M1.pride	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q21534_P169_M1.pride.mgf.gz	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
