source name	characteristics[organism]	characteristics[organism part]	characteristics[biological replicate]	characteristics[pooled sample]	characteristics[disease]	characteristics[material type]	characteristics[developmental stage]	characteristics[strain or breed]	characteristics[sex]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	factor value[treatment]
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_13-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	9	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_14-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	10	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_15-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	11	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_16-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	12	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_17-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	13	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_18-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	14	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_19-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	15	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_20-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	16	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_21-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	17	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_22-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	18	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_23-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	19	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_24-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	20	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_25-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	21	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_26-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	22	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_27-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	23	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_28-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	24	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_29-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	25	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_30-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	26	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_31-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	27	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_32-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_32.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	28	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_33-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	29	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_34-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	30	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_35-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	31	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_36-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	32	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_37-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_37.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	33	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_38-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	34	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_39-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_39.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	35	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS13	Rattus norvegicus	lateral septal complex	5	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_40-TMT131C	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_40.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT131C	36	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS14	Rattus norvegicus	lateral septal complex	6	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_05-TMT132N	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT132N	1	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
LS14	Rattus norvegicus	lateral septal complex	6	not pooled	alcohol dependence	tissue	adult	Rcc/Han Wistar	male	Eclipse_241128_FAIMS_06-TMT132N	proteomic profiling by mass spectrometry	1	Eclipse_241128_FAIMS_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	manual curation	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Orbitrap Eclipse;AC=MS:1003029	NT=Trypsin;AC=MS:1001251	TMT132N	2	NT=collision-induced dissociation;AC=MS:1000133	35% NCE	5 ppm	0.6 Da	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=TMTpro;AC=UNIMOD:2016;TA=K;MT=Fixed	NT=TMTpro;AC=UNIMOD:2016;PP=Any N-term;MT=Fixed	tirzepatide
