source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
VL_20151005_ROD_09.raw__F010251_.mzid_VL_20151005_ROD_09.raw__F010251_	VL_20151005_ROD_09.raw_F010251_.mzid_VL_20151005_ROD_09.raw_F010251	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151005_ROD_09.raw__F010251_.mzid_VL_20151005_ROD_09.raw__F010251_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151005_ROD_09.raw__F010251_.mzid_VL_20151005_ROD_09.raw__F010251_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151005_ROD_10.raw__F010252_.mzid_VL_20151005_ROD_10.raw__F010252_	VL_20151005_ROD_10.raw_F010252_.mzid_VL_20151005_ROD_10.raw_F010252	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151005_ROD_10.raw__F010252_.mzid_VL_20151005_ROD_10.raw__F010252_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151005_ROD_10.raw__F010252_.mzid_VL_20151005_ROD_10.raw__F010252_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151005_ROD_14_2	VL_20151005_ROD_14_2	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151005_ROD_14_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151005_ROD_14_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151005_ROD_15_2.raw__F010257_.mzid_VL_20151005_ROD_15_2.raw__F010257_	VL_20151005_ROD_15_2.raw_F010257_.mzid_VL_20151005_ROD_15_2.raw_F010257	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151005_ROD_15_2.raw__F010257_.mzid_VL_20151005_ROD_15_2.raw__F010257_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151005_ROD_15_2.raw__F010257_.mzid_VL_20151005_ROD_15_2.raw__F010257_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151005_ROD_16_2	VL_20151005_ROD_16_2	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151005_ROD_16_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151005_ROD_16_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151005_ROD_17_2	VL_20151005_ROD_17_2	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151005_ROD_17_2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151005_ROD_17_2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151005_ROD_18_2.raw__F010265_.mzid_VL_20151005_ROD_18_2.raw__F010265_	VL_20151005_ROD_18_2.raw_F010265_.mzid_VL_20151005_ROD_18_2.raw_F010265	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151005_ROD_18_2.raw__F010265_.mzid_VL_20151005_ROD_18_2.raw__F010265_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151005_ROD_18_2.raw__F010265_.mzid_VL_20151005_ROD_18_2.raw__F010265_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_01	VL_20151013_ROD_01	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_02.raw__F010268_.mzid_VL_20151013_ROD_02.raw__F010268_	VL_20151013_ROD_02.raw_F010268_.mzid_VL_20151013_ROD_02.raw_F010268	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_02.raw__F010268_.mzid_VL_20151013_ROD_02.raw__F010268_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_02.raw__F010268_.mzid_VL_20151013_ROD_02.raw__F010268_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_03.raw__F010269_.mzid_VL_20151013_ROD_03.raw__F010269_	VL_20151013_ROD_03.raw_F010269_.mzid_VL_20151013_ROD_03.raw_F010269	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_03.raw__F010269_.mzid_VL_20151013_ROD_03.raw__F010269_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_03.raw__F010269_.mzid_VL_20151013_ROD_03.raw__F010269_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_05.raw__F010271_.mzid_VL_20151013_ROD_05.raw__F010271_	VL_20151013_ROD_05.raw_F010271_.mzid_VL_20151013_ROD_05.raw_F010271	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_05.raw__F010271_.mzid_VL_20151013_ROD_05.raw__F010271_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_05.raw__F010271_.mzid_VL_20151013_ROD_05.raw__F010271_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_06.raw__F010272_.mzid_VL_20151013_ROD_06.raw__F010272_	VL_20151013_ROD_06.raw_F010272_.mzid_VL_20151013_ROD_06.raw_F010272	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_06.raw__F010272_.mzid_VL_20151013_ROD_06.raw__F010272_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_06.raw__F010272_.mzid_VL_20151013_ROD_06.raw__F010272_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_07	VL_20151013_ROD_07	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_08	VL_20151013_ROD_08	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_10	VL_20151013_ROD_10	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_10.raw__F010276_.mzid_VL_20151013_ROD_10.raw__F010276_	VL_20151013_ROD_10.raw_F010276_.mzid_VL_20151013_ROD_10.raw_F010276	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_10.raw__F010276_.mzid_VL_20151013_ROD_10.raw__F010276_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_10.raw__F010276_.mzid_VL_20151013_ROD_10.raw__F010276_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_11	VL_20151013_ROD_11	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_13	VL_20151013_ROD_13	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_14	VL_20151013_ROD_14	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_14.raw__F010280_.mzid_VL_20151013_ROD_14.raw__F010280_	VL_20151013_ROD_14.raw_F010280_.mzid_VL_20151013_ROD_14.raw_F010280	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_14.raw__F010280_.mzid_VL_20151013_ROD_14.raw__F010280_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_14.raw__F010280_.mzid_VL_20151013_ROD_14.raw__F010280_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151013_ROD_17	VL_20151013_ROD_17	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151013_ROD_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151013_ROD_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151015_ROD_02	VL_20151015_ROD_02	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151015_ROD_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151015_ROD_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151015_ROD_03	VL_20151015_ROD_03	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151015_ROD_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151015_ROD_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151015_ROD_04	VL_20151015_ROD_04	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151015_ROD_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151015_ROD_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151015_ROD_06	VL_20151015_ROD_06	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151015_ROD_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151015_ROD_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151015_ROD_09	VL_20151015_ROD_09	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151015_ROD_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151015_ROD_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151015_ROD_10	VL_20151015_ROD_10	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151015_ROD_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151015_ROD_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151015_ROD_10.raw__F010294_.mzid_VL_20151015_ROD_10.raw__F010294_	VL_20151015_ROD_10.raw_F010294_.mzid_VL_20151015_ROD_10.raw_F010294	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151015_ROD_10.raw__F010294_.mzid_VL_20151015_ROD_10.raw__F010294_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151015_ROD_10.raw__F010294_.mzid_VL_20151015_ROD_10.raw__F010294_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151015_ROD_12	VL_20151015_ROD_12	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151015_ROD_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151015_ROD_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151015_ROD_12.raw__F010296_.mzid_VL_20151015_ROD_12.raw__F010296_	VL_20151015_ROD_12.raw_F010296_.mzid_VL_20151015_ROD_12.raw_F010296	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151015_ROD_12.raw__F010296_.mzid_VL_20151015_ROD_12.raw__F010296_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151015_ROD_12.raw__F010296_.mzid_VL_20151015_ROD_12.raw__F010296_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151015_ROD_13.raw__F010297_.mzid_VL_20151015_ROD_13.raw__F010297_	VL_20151015_ROD_13.raw_F010297_.mzid_VL_20151015_ROD_13.raw_F010297	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151015_ROD_13.raw__F010297_.mzid_VL_20151015_ROD_13.raw__F010297_	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151015_ROD_13.raw__F010297_.mzid_VL_20151015_ROD_13.raw__F010297_.MGF	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
VL_20151015_ROD_14	VL_20151015_ROD_14	Zea mays	not available	not applicable	not available	Metaproteomics_of_a_fermented_maize_dough	not available	not available	not available	not available	not available	not available	1	VL_20151015_ROD_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	VL_20151015_ROD_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
