source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[age]	characteristics[sex]	characteristics[cell type]	characteristics[biological replicate]	material type	characteristics[developmental stage]	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[proteomics data acquisition method]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[dissociation method]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[file uri]	comment[data file]
PXD003903-Sample-35	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 35	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4710-14.raw	PT4710-14.raw
PXD003903-Sample-36	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 36	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4832-7.raw	PT4832-7.raw
PXD003903-Sample-37	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 37	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4833-1.raw	PT4833-1.raw
PXD003903-Sample-38	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 38	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4710-7.raw	PT4710-7.raw
PXD003903-Sample-39	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 39	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4715-4.raw	PT4715-4.raw
PXD003903-Sample-40	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 40	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4816-14.raw	PT4816-14.raw
PXD003903-Sample-41	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 41	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4708-11.raw	PT4708-11.raw
PXD003903-Sample-42	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 42	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4839-6.raw	PT4839-6.raw
PXD003903-Sample-43	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 43	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4718-7.raw	PT4718-7.raw
PXD003903-Sample-44	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 44	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4832-12.raw	PT4832-12.raw
PXD003903-Sample-45	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 45	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4711-11.raw	PT4711-11.raw
PXD003903-Sample-46	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 46	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4530-14.raw	PT4530-14.raw
PXD003903-Sample-47	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 47	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4530-15.raw	PT4530-15.raw
PXD003903-Sample-48	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 48	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4833-9.raw	PT4833-9.raw
PXD003903-Sample-49	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 49	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4715-6.raw	PT4715-6.raw
PXD003903-Sample-50	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 50	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4835-2.raw	PT4835-2.raw
PXD003903-Sample-51	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 51	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4835-12.raw	PT4835-12.raw
PXD003903-Sample-52	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 52	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4825-7.raw	PT4825-7.raw
PXD003903-Sample-53	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 53	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4729-14.raw	PT4729-14.raw
PXD003903-Sample-54	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 54	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4825-6.raw	PT4825-6.raw
PXD003903-Sample-55	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 55	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4824-2.raw	PT4824-2.raw
PXD003903-Sample-56	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 56	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4816-8.raw	PT4816-8.raw
PXD003903-Sample-57	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 57	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4823-16.raw	PT4823-16.raw
PXD003903-Sample-58	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 58	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4712-9.raw	PT4712-9.raw
PXD003903-Sample-59	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 59	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4839-7.raw	PT4839-7.raw
PXD003903-Sample-60	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 60	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4535-14.raw	PT4535-14.raw
PXD003903-Sample-61	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 61	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4710-15.raw	PT4710-15.raw
PXD003903-Sample-62	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 62	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4835-3.raw	PT4835-3.raw
PXD003903-Sample-63	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 63	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4827-8.raw	PT4827-8.raw
PXD003903-Sample-64	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 64	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4824-8.raw	PT4824-8.raw
PXD003903-Sample-65	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 65	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4835-10.raw	PT4835-10.raw
PXD003903-Sample-66	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 66	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4729-7.raw	PT4729-7.raw
PXD003903-Sample-67	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 67	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4838-9.raw	PT4838-9.raw
PXD003903-Sample-68	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 68	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4535-7.raw	PT4535-7.raw
PXD003903-Sample-69	homo sapiens	Embryonic stem cell	not available	not available	not available	not available	1	cell	not available	not available	run 69	proteomic profiling by mass spectrometry	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	20 ppm	20 ppm	AC=MS:1000422;NT=HCD	AC=MS:1001313;NT=Trypsin/P	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7	./PXD003903/PT4834-5.raw	PT4834-5.raw
