source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
PXD008736-Sample-40	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-41	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-42	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-43	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-44	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-45	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-46	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-47	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-48	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN4_Frac_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-49	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-50	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-51	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-52	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-53	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-54	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-55	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-56	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-57	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-58	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-59	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-60	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN5_Frac_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-61	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-62	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-63	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-64	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-65	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-66	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-67	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-68	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-69	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-70	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-71	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-72	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_1_SN6_Frac_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-73	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-74	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-75	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-76	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-77	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-78	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD008736-Sample-79	Mus musculus	heart	not available	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF-X;AC=MS:1002877	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20160718_QE7_nLC3_PCP_Mouse_SinusNode_Technical_rep_2_SN1_Frac_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
