source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[host organism]	characteristics[host body site]	characteristics[host disease status]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
Zybaylov_CKD1_23	Zybaylov_CKD1_23	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD1_23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD1_23.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD3_02	Zybaylov_CKD3_02	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD3_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD3_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD3_04	Zybaylov_CKD3_04	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD3_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD3_04.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD3_10	Zybaylov_CKD3_10	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD3_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD3_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD3_11	Zybaylov_CKD3_11	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD3_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD3_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD3_23	Zybaylov_CKD3_23	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD3_23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD3_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD3_24	Zybaylov_CKD3_24	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD3_24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD3_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD4_05	Zybaylov_CKD4_05	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD4_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD4_05.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD4_14	Zybaylov_CKD4_14	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD4_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD4_14.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD4_15	Zybaylov_CKD4_15	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD4_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD4_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD4_17	Zybaylov_CKD4_17	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD4_17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD4_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD4_20	Zybaylov_CKD4_20	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD4_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD4_20.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD5_03	Zybaylov_CKD5_03	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD5_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD5_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD5_04	Zybaylov_CKD5_04	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD5_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD5_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD5_11	Zybaylov_CKD5_11	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD5_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD5_11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD5_19	Zybaylov_CKD5_19	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD5_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD5_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD5_20	Zybaylov_CKD5_20	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD5_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD5_20.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD5_24	Zybaylov_CKD5_24	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD5_24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD5_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD7_07	Zybaylov_CKD7_07	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD7_07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD7_07.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD7_09	Zybaylov_CKD7_09	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD7_09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD7_09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD7_11	Zybaylov_CKD7_11	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD7_11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD7_11.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD7_14	Zybaylov_CKD7_14	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD7_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD7_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD7_16	Zybaylov_CKD7_16	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD7_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD7_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD7_19	Zybaylov_CKD7_19	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD7_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD7_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD7_20	Zybaylov_CKD7_20	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD7_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD7_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
Zybaylov_CKD7_21	Zybaylov_CKD7_21	Mus musculus	Cecum	not applicable	Chronic kidney disease	Investigation_of_Resistant_Starch_effect_on_gut_microbiome_in_5_6_nephrectomy_mouse_model_of_Chronic_Kidney_Disease	feces	feces	not available	not available	not available	not available	gut microbiome	Mus musculus	Cecum	Chronic kidney disease	1	Zybaylov_CKD7_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion;AC=MS:1002416	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	Zybaylov_CKD7_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=human-gut;VV=v1.0.0	manual curation	Cecum
