source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
hPOP_EV_B84_S1-G12_1_12075.d.ZIP	hPOP_EV_B84_S1-G12_1_12075.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_B84_S1-G12_1_12075.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_B84_S1-G12_1_12075.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C18_S3-B6_1_12099.d.ZIP	hPOP_EV_C18_S3-B6_1_12099.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C18_S3-B6_1_12099.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C18_S3-B6_1_12099.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C1_S3-A1_1_12084.d.ZIP	hPOP_EV_C1_S3-A1_1_12084.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C1_S3-A1_1_12084.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C1_S3-A1_1_12084.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C22_S3-B10_1_12103.d.ZIP	hPOP_EV_C22_S3-B10_1_12103.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C22_S3-B10_1_12103.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C22_S3-B10_1_12103.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C24_S3-B12_1_12105.d.ZIP	hPOP_EV_C24_S3-B12_1_12105.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C24_S3-B12_1_12105.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C24_S3-B12_1_12105.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C25_S3-C1_1_12106.d.ZIP	hPOP_EV_C25_S3-C1_1_12106.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C25_S3-C1_1_12106.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C25_S3-C1_1_12106.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C28_S3-C4_1_12109.d.ZIP	hPOP_EV_C28_S3-C4_1_12109.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C28_S3-C4_1_12109.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C28_S3-C4_1_12109.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C3_S3-A3_1_12086.d.ZIP	hPOP_EV_C3_S3-A3_1_12086.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C3_S3-A3_1_12086.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C3_S3-A3_1_12086.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C45_S3-D9_1_12122.d.ZIP	hPOP_EV_C45_S3-D9_1_12122.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C45_S3-D9_1_12122.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C45_S3-D9_1_12122.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C49_S3-E1_1_12128.d.ZIP	hPOP_EV_C49_S3-E1_1_12128.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C49_S3-E1_1_12128.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C49_S3-E1_1_12128.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C56_S3-E8_1_12135.d.ZIP	hPOP_EV_C56_S3-E8_1_12135.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C56_S3-E8_1_12135.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C56_S3-E8_1_12135.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C59_S3-E11_1_12138.d.ZIP	hPOP_EV_C59_S3-E11_1_12138.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C59_S3-E11_1_12138.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C59_S3-E11_1_12138.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C5_S3-A5_1_12088.d.ZIP	hPOP_EV_C5_S3-A5_1_12088.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C5_S3-A5_1_12088.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C5_S3-A5_1_12088.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_C75_S3-G3_1_12154.d.ZIP	hPOP_EV_C75_S3-G3_1_12154.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_C75_S3-G3_1_12154.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_C75_S3-G3_1_12154.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_D22_S1-B10_1_12192.d.ZIP	hPOP_EV_D22_S1-B10_1_12192.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_D22_S1-B10_1_12192.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_D22_S1-B10_1_12192.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_D25_S1-C1_1_12195.d.ZIP	hPOP_EV_D25_S1-C1_1_12195.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_D25_S1-C1_1_12195.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_D25_S1-C1_1_12195.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_D35_S1-C11_1_12205.d.ZIP	hPOP_EV_D35_S1-C11_1_12205.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_D35_S1-C11_1_12205.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_D35_S1-C11_1_12205.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_D52_S1-E4_1_12219.d.ZIP	hPOP_EV_D52_S1-E4_1_12219.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_D52_S1-E4_1_12219.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_D52_S1-E4_1_12219.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_D54_S1-E6_1_12221.d.ZIP	hPOP_EV_D54_S1-E6_1_12221.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_D54_S1-E6_1_12221.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_D54_S1-E6_1_12221.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_D5_S1-A5_1_12177.d.ZIP	hPOP_EV_D5_S1-A5_1_12177.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_D5_S1-A5_1_12177.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_D5_S1-A5_1_12177.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_D60_S1-E12_1_12226.d.ZIP	hPOP_EV_D60_S1-E12_1_12226.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_D60_S1-E12_1_12226.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_D60_S1-E12_1_12226.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_D71_S1-F11_1_12236.d.ZIP	hPOP_EV_D71_S1-F11_1_12236.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_D71_S1-F11_1_12236.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_D71_S1-F11_1_12236.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_D76_S1-G4_1_12240.d.ZIP	hPOP_EV_D76_S1-G4_1_12240.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_D76_S1-G4_1_12240.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_D76_S1-G4_1_12240.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_D84_S1-G12_1_12246.d.ZIP	hPOP_EV_D84_S1-G12_1_12246.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_D84_S1-G12_1_12246.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_D84_S1-G12_1_12246.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
hPOP_EV_D87_S1-H3_1_12249.d.ZIP	hPOP_EV_D87_S1-H3_1_12249.d.ZIP	Homo sapiens	Blood plasma	not applicable	not available	Data_in_support_of_the_hPOP_Human_Proteomics_project	Blood plasma	Blood plasma	not available	not available	not available	not available	1	hPOP_EV_D87_S1-H3_1_12249.d.ZIP	proteomic profiling by mass spectrometry	NT=Data-independent acquisition;AC=PRIDE:0000450	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro 2;AC=MS:1003230	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	hPOP_EV_D87_S1-H3_1_12249.d.ZIP	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Blood plasma
