source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[developmental stage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
PXD075583-Sample-40	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice2_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice2_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-41	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice2_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice2_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-42	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice2_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice2_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-43	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice3_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice3_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-44	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice3_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice3_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-45	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice3_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice3_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-46	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice4_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice4_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-47	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice4_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice4_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-48	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice4_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice4_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-49	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice5_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice5_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-50	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice5_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice5_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-51	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice5_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice5_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-52	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice6_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice6_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-53	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice6_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice6_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-54	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice6_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice6_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-55	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice7_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice7_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-56	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice7_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice7_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-57	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice7_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice7_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-58	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice8_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice8_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-59	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice8_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice8_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-60	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice8_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice8_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-61	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice9_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice9_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-62	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice9_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice9_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-63	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice9_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_KO_slice9_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-64	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice10_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice10_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-65	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice10_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice10_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-66	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice10_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice10_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-67	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice11_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice11_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-68	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice11_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice11_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-69	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice11_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice11_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-70	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice12_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice12_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-71	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice12_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice12_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-72	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice12_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice12_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-73	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice13_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice13_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-74	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice13_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice13_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-75	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice13_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice13_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-76	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice14_rep1	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice14_rep1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-77	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice14_rep2	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice14_rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD075583-Sample-78	Mus musculus	heart	not available	not available	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice14_rep3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	1	1	20260124_EX3_UM1_Perez044_SA_EXT00_MitoComplexome_WT_slice14_rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
