source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Sample11	Escherichia coli	cell	not available	1	not available	Assay11	proteomic profiling by mass spectrometry	1	20230419_PN_ADC_Exp3_rep1_Chymo_Phospho3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample12	Escherichia coli	cell	not available	1	not available	Assay12	proteomic profiling by mass spectrometry	1	20230505_PN_ADC_trypsin_Exp3_R2_Proteome.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample13	Escherichia coli	cell	not available	1	not available	Assay13	proteomic profiling by mass spectrometry	1	20230127_PN_AD_HipL_Chymo_Phospho3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample14	Escherichia coli	cell	not available	1	not available	Assay14	proteomic profiling by mass spectrometry	1	20230815_PN_AD4b_HipIN_Tryp_Phospho5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample15	Escherichia coli	cell	not available	1	not available	Assay15	proteomic profiling by mass spectrometry	1	20230507_PN_ADC_Chymo_Exp3_R2_Phospho4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample16	Escherichia coli	cell	not available	1	not available	Assay16	proteomic profiling by mass spectrometry	1	20230324_PN_AC_Trypsin_Proteome_UpHipLo_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample17	Escherichia coli	cell	not available	1	not available	Assay17	proteomic profiling by mass spectrometry	1	20230505_PN_ADC_chymo_Exp3_R2_Proteome.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample18	Escherichia coli	cell	not available	1	not available	Assay18	proteomic profiling by mass spectrometry	1	20230815_PN_AD4b_HipIN_Chymo_Phospho3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample19	Escherichia coli	cell	not available	1	not available	Assay19	proteomic profiling by mass spectrometry	1	20230419_PN_ADC_Exp3_rep1_Tryp_Phospho4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample20	Escherichia coli	cell	not available	1	not available	Assay20	proteomic profiling by mass spectrometry	1	20230507_PN_ADC_Chymo_Exp3_R2_Phospho1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample21	Escherichia coli	cell	not available	1	not available	Assay21	proteomic profiling by mass spectrometry	1	20230815_PN_AD4b_HipIN_Tryp_Phospho3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample22	Escherichia coli	cell	not available	1	not available	Assay22	proteomic profiling by mass spectrometry	1	20230707_PN_AD4_R1_Tryp_P3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample23	Escherichia coli	cell	not available	1	not available	Assay23	proteomic profiling by mass spectrometry	1	20230707_PN_AD4_R1_Chym_Prot.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample24	Escherichia coli	cell	not available	1	not available	Assay24	proteomic profiling by mass spectrometry	1	20230127_PN_AD_HipL_Chymo_Phospho4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample25	Escherichia coli	cell	not available	1	not available	Assay25	proteomic profiling by mass spectrometry	1	20230507_PN_ADC_Chymo_Exp3_R2_Phospho2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample26	Escherichia coli	cell	not available	1	not available	Assay26	proteomic profiling by mass spectrometry	1	20230419_PN_ADC_Exp3_rep1_Trypsin_Proteome.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample27	Escherichia coli	cell	not available	1	not available	Assay27	proteomic profiling by mass spectrometry	1	20221221_PN_AD_HipL_Trypsin_Phospho1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample28	Escherichia coli	cell	not available	1	not available	Assay28	proteomic profiling by mass spectrometry	1	20230815_PN_AD4b_HipIN_Tryp_Phospho2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample29	Escherichia coli	cell	not available	1	not available	Assay29	proteomic profiling by mass spectrometry	1	20230707_PN_AD4_R1_Chym_P5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample30	Escherichia coli	cell	not available	1	not available	Assay30	proteomic profiling by mass spectrometry	1	20230707_PN_AD4_R1_Chym_P1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample31	Escherichia coli	cell	not available	1	not available	Assay31	proteomic profiling by mass spectrometry	1	20230324_PN_AC_Trypsin_Proteome_UpHipLn_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample32	Escherichia coli	cell	not available	1	not available	Assay32	proteomic profiling by mass spectrometry	1	20230419_PN_ADC_Exp3_rep1_Tryp_Phospho1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample33	Escherichia coli	cell	not available	1	not available	Assay33	proteomic profiling by mass spectrometry	1	20230127_PN_AD_HipL_Chymo_Phospho1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample34	Escherichia coli	cell	not available	1	not available	Assay34	proteomic profiling by mass spectrometry	1	20230707_PN_AD4_R1_Tryp_P2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample35	Escherichia coli	cell	not available	1	not available	Assay35	proteomic profiling by mass spectrometry	1	20230127_PN_AD_HipL_Chymo_Phospho5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample36	Escherichia coli	cell	not available	1	not available	Assay36	proteomic profiling by mass spectrometry	1	20230419_PN_ADC_Exp3_rep1_Chymo_Phospho4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample37	Escherichia coli	cell	not available	1	not available	Assay37	proteomic profiling by mass spectrometry	1	20230815_PN_AD4b_HipIN_Chymo_Phospho5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample38	Escherichia coli	cell	not available	1	not available	Assay38	proteomic profiling by mass spectrometry	1	20230507_PN_ADC_Trypsin_Exp3_R2_Phospho3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample39	Escherichia coli	cell	not available	1	not available	Assay39	proteomic profiling by mass spectrometry	1	20230707_PN_AD4_R1_Chym_P3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample40	Escherichia coli	cell	not available	1	not available	Assay40	proteomic profiling by mass spectrometry	1	20230815_PN_AD4b_HipIN_Chymo_Phospho4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample41	Escherichia coli	cell	not available	1	not available	Assay41	proteomic profiling by mass spectrometry	1	20230815_PN_AD4b_HipIN_Tryp_Phospho1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample42	Escherichia coli	cell	not available	1	not available	Assay42	proteomic profiling by mass spectrometry	1	20230419_PN_ADC_Exp3_rep1_Tryp_Phospho3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample43	Escherichia coli	cell	not available	1	not available	Assay43	proteomic profiling by mass spectrometry	1	20230707_PN_AD4_R1_Tryp_P5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample44	Escherichia coli	cell	not available	1	not available	Assay44	proteomic profiling by mass spectrometry	1	20230127_PN_AD_HipL_Chymo_Proteome.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample45	Escherichia coli	cell	not available	1	not available	Assay45	proteomic profiling by mass spectrometry	1	20230815_PN_AD4b_HipIN_Chymo_Phospho2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample46	Escherichia coli	cell	not available	1	not available	Assay46	proteomic profiling by mass spectrometry	1	20221221_PN_AD_HipL_Trypsin_Proteome.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample47	Escherichia coli	cell	not available	1	not available	Assay47	proteomic profiling by mass spectrometry	1	20230814_PN_AD4b_Trypsin_Proteome.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample48	Escherichia coli	cell	not available	1	not available	Assay48	proteomic profiling by mass spectrometry	1	20230707_PN_AD4_R1_Tryp_P4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample49	Escherichia coli	cell	not available	1	not available	Assay49	proteomic profiling by mass spectrometry	1	20221221_PN_AD_HipL_Trypsin_Phospho4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample50	Escherichia coli	cell	not available	1	not available	Assay50	proteomic profiling by mass spectrometry	1	20230507_PN_ADC_Trypsin_Exp3_R2_Phospho4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample51	Escherichia coli	cell	not available	1	not available	Assay51	proteomic profiling by mass spectrometry	1	20230507_PN_ADC_Chymo_Exp3_R2_Phospho5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample52	Escherichia coli	cell	not available	1	not available	Assay52	proteomic profiling by mass spectrometry	1	20221221_PN_AD_HipL_Trypsin_Phospho5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample53	Escherichia coli	cell	not available	1	not available	Assay53	proteomic profiling by mass spectrometry	1	20230419_PN_ADC_Exp3_rep1_Chymo_Phospho5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample54	Escherichia coli	cell	not available	1	not available	Assay54	proteomic profiling by mass spectrometry	1	20230419_PN_ADC_Exp3_rep1_Tryp_Phospho2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample55	Escherichia coli	cell	not available	1	not available	Assay55	proteomic profiling by mass spectrometry	1	20230507_PN_ADC_Trypsin_Exp3_R2_Phospho1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample56	Escherichia coli	cell	not available	1	not available	Assay56	proteomic profiling by mass spectrometry	1	20230419_PN_ADC_Exp3_rep1_Chymo_Proteome.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample57	Escherichia coli	cell	not available	1	not available	Assay57	proteomic profiling by mass spectrometry	1	20230419_PN_ADC_Exp3_rep1_Chymo_Phospho2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample58	Escherichia coli	cell	not available	1	not available	Assay58	proteomic profiling by mass spectrometry	1	20230814_PN_AD4b_Chymo_Proteome.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample59	Escherichia coli	cell	not available	1	not available	Assay59	proteomic profiling by mass spectrometry	1	20230707_PN_AD4_R1_Tryp_P1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample60	Escherichia coli	cell	not available	1	not available	Assay60	proteomic profiling by mass spectrometry	1	20230507_PN_ADC_Chymo_Exp3_R2_Phospho3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=chymotrypsin;AC=MS:1001306	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
Sample61	Escherichia coli	cell	not available	1	not available	Assay61	proteomic profiling by mass spectrometry	1	20221221_PN_AD_HipL_Trypsin_Phospho3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap exploris 480;AC=MS:1003028	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=collision-induced dissociation;AC=MS:1000133	not available	not available	Phospho (STY)
