source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
201119_QE1_PM1_ThS_POMPU_200511_A_19	201119_QE1_PM1_ThS_POMPU_200511_A_19	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	201119_QE1_PM1_ThS_POMPU_200511_A_19	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	201119_QE1_PM1_ThS_POMPU_200511_A_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
201119_QE1_PM1_ThS_POMPU_200511_A_20	201119_QE1_PM1_ThS_POMPU_200511_A_20	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	201119_QE1_PM1_ThS_POMPU_200511_A_20	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	201119_QE1_PM1_ThS_POMPU_200511_A_20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
201222_QE1_PM1_ThS_POMPU_200511_B_06	201222_QE1_PM1_ThS_POMPU_200511_B_06	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	201222_QE1_PM1_ThS_POMPU_200511_B_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	201222_QE1_PM1_ThS_POMPU_200511_B_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
201222_QE1_PM1_ThS_POMPU_200511_B_10	201222_QE1_PM1_ThS_POMPU_200511_B_10	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	201222_QE1_PM1_ThS_POMPU_200511_B_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	201222_QE1_PM1_ThS_POMPU_200511_B_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
201222_QE1_PM1_ThS_POMPU_200511_B_16	201222_QE1_PM1_ThS_POMPU_200511_B_16	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	201222_QE1_PM1_ThS_POMPU_200511_B_16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	201222_QE1_PM1_ThS_POMPU_200511_B_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210208_QE1_PM1_ThS_POMPU_200511_C_03	210208_QE1_PM1_ThS_POMPU_200511_C_03	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210208_QE1_PM1_ThS_POMPU_200511_C_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210208_QE1_PM1_ThS_POMPU_200511_C_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210208_QE1_PM1_ThS_POMPU_200511_C_05	210208_QE1_PM1_ThS_POMPU_200511_C_05	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210208_QE1_PM1_ThS_POMPU_200511_C_05	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210208_QE1_PM1_ThS_POMPU_200511_C_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210208_QE1_PM1_ThS_POMPU_200511_C_06	210208_QE1_PM1_ThS_POMPU_200511_C_06	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210208_QE1_PM1_ThS_POMPU_200511_C_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210208_QE1_PM1_ThS_POMPU_200511_C_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210208_QE1_PM1_ThS_POMPU_200511_C_07	210208_QE1_PM1_ThS_POMPU_200511_C_07	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210208_QE1_PM1_ThS_POMPU_200511_C_07	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210208_QE1_PM1_ThS_POMPU_200511_C_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210208_QE1_PM1_ThS_POMPU_200511_C_10	210208_QE1_PM1_ThS_POMPU_200511_C_10	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210208_QE1_PM1_ThS_POMPU_200511_C_10	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210208_QE1_PM1_ThS_POMPU_200511_C_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210208_QE1_PM1_ThS_POMPU_200511_C_13	210208_QE1_PM1_ThS_POMPU_200511_C_13	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210208_QE1_PM1_ThS_POMPU_200511_C_13	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210208_QE1_PM1_ThS_POMPU_200511_C_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210208_QE1_PM1_ThS_POMPU_200511_C_15	210208_QE1_PM1_ThS_POMPU_200511_C_15	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210208_QE1_PM1_ThS_POMPU_200511_C_15	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210208_QE1_PM1_ThS_POMPU_200511_C_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210208_QE1_PM1_ThS_POMPU_200511_C_17	210208_QE1_PM1_ThS_POMPU_200511_C_17	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210208_QE1_PM1_ThS_POMPU_200511_C_17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210208_QE1_PM1_ThS_POMPU_200511_C_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210208_QE1_PM1_ThS_POMPU_200511_C_18	210208_QE1_PM1_ThS_POMPU_200511_C_18	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210208_QE1_PM1_ThS_POMPU_200511_C_18	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210208_QE1_PM1_ThS_POMPU_200511_C_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210322_QE1_PM1_VK_POMPU_200505_A_02	210322_QE1_PM1_VK_POMPU_200505_A_02	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210322_QE1_PM1_VK_POMPU_200505_A_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210322_QE1_PM1_VK_POMPU_200505_A_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210322_QE1_PM1_VK_POMPU_200505_A_03	210322_QE1_PM1_VK_POMPU_200505_A_03	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210322_QE1_PM1_VK_POMPU_200505_A_03	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210322_QE1_PM1_VK_POMPU_200505_A_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210322_QE1_PM1_VK_POMPU_200505_A_06	210322_QE1_PM1_VK_POMPU_200505_A_06	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210322_QE1_PM1_VK_POMPU_200505_A_06	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210322_QE1_PM1_VK_POMPU_200505_A_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210322_QE1_PM1_VK_POMPU_200505_A_16	210322_QE1_PM1_VK_POMPU_200505_A_16	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210322_QE1_PM1_VK_POMPU_200505_A_16	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210322_QE1_PM1_VK_POMPU_200505_A_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210322_QE1_PM1_VK_POMPU_200505_A_17	210322_QE1_PM1_VK_POMPU_200505_A_17	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210322_QE1_PM1_VK_POMPU_200505_A_17	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210322_QE1_PM1_VK_POMPU_200505_A_17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210322_QE1_PM1_VK_POMPU_200505_A_19	210322_QE1_PM1_VK_POMPU_200505_A_19	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210322_QE1_PM1_VK_POMPU_200505_A_19	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210322_QE1_PM1_VK_POMPU_200505_A_19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210325_QE1_PM1_VK_POMPU_200507_A_07	210325_QE1_PM1_VK_POMPU_200507_A_07	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210325_QE1_PM1_VK_POMPU_200507_A_07	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210325_QE1_PM1_VK_POMPU_200507_A_07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210325_QE1_PM1_VK_POMPU_200507_A_08	210325_QE1_PM1_VK_POMPU_200507_A_08	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210325_QE1_PM1_VK_POMPU_200507_A_08	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210325_QE1_PM1_VK_POMPU_200507_A_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210325_QE1_PM1_VK_POMPU_200507_A_12	210325_QE1_PM1_VK_POMPU_200507_A_12	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210325_QE1_PM1_VK_POMPU_200507_A_12	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210325_QE1_PM1_VK_POMPU_200507_A_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210325_QE1_PM1_VK_POMPU_200507_A_13	210325_QE1_PM1_VK_POMPU_200507_A_13	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210325_QE1_PM1_VK_POMPU_200507_A_13	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210325_QE1_PM1_VK_POMPU_200507_A_13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210325_QE1_PM1_VK_POMPU_200507_A_14	210325_QE1_PM1_VK_POMPU_200507_A_14	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210325_QE1_PM1_VK_POMPU_200507_A_14	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210325_QE1_PM1_VK_POMPU_200507_A_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
210514_QE1_PM1_VK_POMPU_200507_B_02	210514_QE1_PM1_VK_POMPU_200507_B_02	Unclassified bacteria	sea water	not applicable	not available	Spring_phytoplankton_bloom_in_the_North_Sea_during_the_2020_spring_bloom_between_29th_April_and_11th_May_sampling_twice_a_day_for_5th_6th_and_7th_May_2020_at_7_AM_and_9_PM	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	210514_QE1_PM1_VK_POMPU_200507_B_02	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	210514_QE1_PM1_VK_POMPU_200507_B_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
