source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample11	Saccharomyces cerevisiae	not available	not available	1	not available	not available	not available	not available	not available	Assay11	proteomic profiling by mass spectrometry	1	JD_06232014_sample3_C.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample12	Homo sapiens	not available	not available	1	not available	not available	not available	not available	not available	Assay12	proteomic profiling by mass spectrometry	1	20130510_EXQ1_IgPa_QC_UPS2_03.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample13	Saccharomyces cerevisiae	not available	not available	1	not available	not available	not available	not available	not available	Assay13	proteomic profiling by mass spectrometry	1	JD_06232014_sample3_A.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample14	Homo sapiens	not available	not available	1	not available	not available	not available	not available	not available	Assay14	proteomic profiling by mass spectrometry	1	20130510_EXQ1_IgPa_QC_UPS1_01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample15	Saccharomyces cerevisiae	not available	not available	1	not available	not available	not available	not available	not available	Assay15	proteomic profiling by mass spectrometry	1	JD_06232014_sample2_C.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample16	Saccharomyces cerevisiae	not available	not available	1	not available	not available	not available	not available	not available	Assay16	proteomic profiling by mass spectrometry	1	JD_06232014_sample3_B.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample17	Saccharomyces cerevisiae	not available	not available	1	not available	not available	not available	not available	not available	Assay17	proteomic profiling by mass spectrometry	1	JD_06232014_sample4_A.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample18	Saccharomyces cerevisiae	not available	not available	1	not available	not available	not available	not available	not available	Assay18	proteomic profiling by mass spectrometry	1	JD_06232014_sample2_B.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample19	Saccharomyces cerevisiae	not available	not available	1	not available	not available	not available	not available	not available	Assay19	proteomic profiling by mass spectrometry	1	JD_06232014_sample1_A.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample20	Homo sapiens	not available	not available	1	not available	not available	not available	not available	not available	Assay20	proteomic profiling by mass spectrometry	1	130327_o2_01_hu_C1_2hr.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample21	Saccharomyces cerevisiae	not available	not available	1	not available	not available	not available	not available	not available	Assay21	proteomic profiling by mass spectrometry	1	JD_06232014_sample4_B.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample22	Saccharomyces cerevisiae	not available	not available	1	not available	not available	not available	not available	not available	Assay22	proteomic profiling by mass spectrometry	1	JD_06232014_sample4_C.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample23	Homo sapiens	not available	not available	1	not available	not available	not available	not available	not available	Assay23	proteomic profiling by mass spectrometry	1	20130510_EXQ1_IgPa_QC_UPS2_02.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample24	Homo sapiens	not available	not available	1	not available	not available	not available	not available	not available	Assay24	proteomic profiling by mass spectrometry	1	20130510_EXQ1_IgPa_QC_UPS2_01.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample25	Homo sapiens	not available	not available	1	not available	not available	not available	not available	not available	Assay25	proteomic profiling by mass spectrometry	1	130327_o2_04_hu_P2_2hr.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
Sample26	Homo sapiens	not available	not available	1	not available	not available	not available	not available	not available	Assay26	proteomic profiling by mass spectrometry	1	130327_o2_03_hu_C2_2hr.raw	v1.1.0	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	not available	not available	not available	not available	NT=ms-proteomics;VV=v1.1.0
