source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
PXD054070-Sample-111	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-112	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-113	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-114	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-115	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-116	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-117	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-118	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-119	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-120	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-121	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-122	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-123	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S25.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-124	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-125	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-126	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S29.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-127	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-128	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S30.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-129	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S31.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-130	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S32.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-131	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S33	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S33.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-132	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S34	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-133	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S35	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S35.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-134	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S36	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-135	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-136	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-137	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-138	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-139	Schizosaccharomyces pombe	not available	not available	1	L2_220420_vyt_3179_IP_S8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220420_vyt_3179_IP_S8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-140	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3179_IP_S27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3179_IP_S27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-141	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3179_IP_S9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3179_IP_S9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-142	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S01.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-143	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-144	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-145	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-146	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-147	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-148	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S07	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S07.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-149	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-150	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S09	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S09.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-151	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-152	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S11.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-153	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-154	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S13.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-155	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-156	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-157	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-158	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S17.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-159	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-160	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S19.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-161	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-162	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD054070-Sample-163	Schizosaccharomyces pombe	not available	not available	1	L2_220426_vyt_3183_IP_S22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	1	1	L2_220426_vyt_3183_IP_S22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
