source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[individual]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[sdrf template]
Sample12	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay12	proteomic profiling by mass spectrometry	12	Rappsilber_x0968_9.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	12	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample13	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay13	proteomic profiling by mass spectrometry	13	Rappsilber_x0968_7.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	13	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample14	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay14	proteomic profiling by mass spectrometry	14	Rappsilber_x0975_5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	14	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample15	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay15	proteomic profiling by mass spectrometry	15	Rappsilber_x0968_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	15	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample16	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay16	proteomic profiling by mass spectrometry	16	Rappsilber_x0987_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	16	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample17	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay17	proteomic profiling by mass spectrometry	17	Rappsilber_x0957_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	17	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample18	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay18	proteomic profiling by mass spectrometry	18	Rappsilber_x0987_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	18	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample19	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay19	proteomic profiling by mass spectrometry	19	Rappsilber_x0957_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	19	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample20	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay20	proteomic profiling by mass spectrometry	20	Rappsilber_x0975_2.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	20	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample21	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay21	proteomic profiling by mass spectrometry	21	Rappsilber_x0987_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	21	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample22	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay22	proteomic profiling by mass spectrometry	22	Rappsilber_x0987_5.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	22	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample23	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay23	proteomic profiling by mass spectrometry	23	Rappsilber_x0957_6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	23	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample24	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay24	proteomic profiling by mass spectrometry	24	Rappsilber_x0968_8.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	24	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample25	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay25	proteomic profiling by mass spectrometry	25	Rappsilber_x0975_6.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	25	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample26	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay26	proteomic profiling by mass spectrometry	26	Rappsilber_x0957_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	26	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample27	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay27	proteomic profiling by mass spectrometry	27	Rappsilber_x0975_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	27	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample28	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay28	proteomic profiling by mass spectrometry	28	Rappsilber_x0968_4.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	28	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample29	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay29	proteomic profiling by mass spectrometry	29	Rappsilber_x0975_1.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	29	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
Sample30	Homo sapiens	not applicable	not applicable	1	not applicable	not applicable	not applicable	not applicable	not applicable	Assay30	proteomic profiling by mass spectrometry	30	Rappsilber_x0968_3.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=ltq orbitrap;AC=MS:1000449	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	30	NT=HCD	3 ppm	15 ppm	not available	NT=ms-proteomics;VV=v1.1.0
