source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[microbiome source]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20230829_MS128_APO_OalgTipvTrunk_F2_38	20230829_MS128_APO_OalgTipvTrunk_F2_38	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_F2_38	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_F2_38.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_G1_08.msf	20230829_MS128_APO_OalgTipvTrunk_G1_08.msf	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_G1_08.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_G1_08.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_G1_08	20230829_MS128_APO_OalgTipvTrunk_G1_08	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_G1_08	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_G1_08.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_G2_34.msf	20230829_MS128_APO_OalgTipvTrunk_G2_34.msf	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_G2_34.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_G2_34.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_G2_34	20230829_MS128_APO_OalgTipvTrunk_G2_34	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_G2_34	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_G2_34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_H1_16.msf	20230829_MS128_APO_OalgTipvTrunk_H1_16.msf	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_H1_16.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_H1_16.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_H1_16	20230829_MS128_APO_OalgTipvTrunk_H1_16	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_H1_16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_H1_16.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_H2_46.msf	20230829_MS128_APO_OalgTipvTrunk_H2_46.msf	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_H2_46.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_H2_46.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_H2_46	20230829_MS128_APO_OalgTipvTrunk_H2_46	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_H2_46	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_H2_46.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_I1_40.msf	20230829_MS128_APO_OalgTipvTrunk_I1_40.msf	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_I1_40.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_I1_40.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_I1_40	20230829_MS128_APO_OalgTipvTrunk_I1_40	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_I1_40	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_I1_40.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_I2_26.msf	20230829_MS128_APO_OalgTipvTrunk_I2_26.msf	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_I2_26.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_I2_26.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_I2_26	20230829_MS128_APO_OalgTipvTrunk_I2_26	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_I2_26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_I2_26.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_J1_32.msf	20230829_MS128_APO_OalgTipvTrunk_J1_32.msf	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_J1_32.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_J1_32.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_J1_32	20230829_MS128_APO_OalgTipvTrunk_J1_32	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_J1_32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_J1_32.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_J2_10.msf	20230829_MS128_APO_OalgTipvTrunk_J2_10.msf	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_J2_10.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_J2_10.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_J2_10	20230829_MS128_APO_OalgTipvTrunk_J2_10	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_J2_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_J2_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_K1_24.msf	20230829_MS128_APO_OalgTipvTrunk_K1_24.msf	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_K1_24.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_K1_24.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_K1_24	20230829_MS128_APO_OalgTipvTrunk_K1_24	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_K1_24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_K1_24.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_K2_18.msf	20230829_MS128_APO_OalgTipvTrunk_K2_18.msf	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_K2_18.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_K2_18.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_K2_18	20230829_MS128_APO_OalgTipvTrunk_K2_18	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_K2_18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_K2_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_L1_48.msf	20230829_MS128_APO_OalgTipvTrunk_L1_48.msf	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_L1_48.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_L1_48.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_L1_48	20230829_MS128_APO_OalgTipvTrunk_L1_48	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_L1_48	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_L1_48.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
20230829_MS128_APO_OalgTipvTrunk_L2_42.msf	20230829_MS128_APO_OalgTipvTrunk_L2_42.msf	marine metagenome	sea water	not applicable	not available	Characterization_of_an_animal_polyhydroxyalkanoate_depolymerase_that_degrades_microbial_PHAs	sea water	sea water	not available	not available	not available	not available	marine microbiome	1	20230829_MS128_APO_OalgTipvTrunk_L2_42.msf	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive Plus;AC=MS:1002634	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Deamidated;AC=UNIMOD:7;TA=NQ;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20230829_MS128_APO_OalgTipvTrunk_L2_42.msf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	NT=water;VV=v1.0.0	manual curation	sea water
