source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[disease]
PXD032667-Sample-45	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A3_SCX5_C37703_RG6_1_452	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A3_SCX5_C37703_RG6_1_452.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-46	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A4_SCX1_C37711_RG14_1_464	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A4_SCX1_C37711_RG14_1_464.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-47	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A4_SCX2_C37712_RG15_1_465	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A4_SCX2_C37712_RG15_1_465.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-48	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A4_SCX3_C37713_RG16_1_466	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A4_SCX3_C37713_RG16_1_466.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-49	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A4_SCX4_C37714_RG17_1_467	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A4_SCX4_C37714_RG17_1_467.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-50	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A4_SCX5_C37715_RG18_1_468	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A4_SCX5_C37715_RG18_1_468.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-51	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A5_SCX1_C37723_RH2_1_478	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A5_SCX1_C37723_RH2_1_478.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-52	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A5_SCX2_C37724_RH3_1_479	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A5_SCX2_C37724_RH3_1_479.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-53	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A5_SCX3_C37725_RH4_1_480	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A5_SCX3_C37725_RH4_1_480.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-54	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A5_SCX4_C37726_RH5_1_481	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A5_SCX4_C37726_RH5_1_481.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-55	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A5_SCX5_C37727_RH6_1_482	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A5_SCX5_C37727_RH6_1_482.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-56	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A6_SCX1_C37735_RH14_1_492	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A6_SCX1_C37735_RH14_1_492.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-57	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A6_SCX2_C37736_RH15_1_493	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A6_SCX2_C37736_RH15_1_493.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-58	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A6_SCX3_C37737_RH16_1_494	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A6_SCX3_C37737_RH16_1_494.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-59	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A6_SCX4_C37738_RH17_1_495	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A6_SCX4_C37738_RH17_1_495.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-60	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A6_SCX5_C37739_RH18_1_496	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A6_SCX5_C37739_RH18_1_496.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-61	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A7_SCX1_C37747_RI2_1_506	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A7_SCX1_C37747_RI2_1_506.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-62	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A7_SCX2_C37748_RI3_1_507	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A7_SCX2_C37748_RI3_1_507.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-63	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A7_SCX3_C37749_RI4_1_508	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A7_SCX3_C37749_RI4_1_508.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-64	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A7_SCX4_C37750_RI5_1_509	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A7_SCX4_C37750_RI5_1_509.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-65	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A7_SCX5_C37751_RI6_1_510	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A7_SCX5_C37751_RI6_1_510.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-66	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A8_SCX1_C37759_RI14_1_520	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A8_SCX1_C37759_RI14_1_520.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-67	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A8_SCX2_C37760_RI15_1_521	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A8_SCX2_C37760_RI15_1_521.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-68	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A8_SCX3_C37761_RI16_1_522	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A8_SCX3_C37761_RI16_1_522.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-69	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A8_SCX4_C37762_RI17_1_523	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A8_SCX4_C37762_RI17_1_523.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-70	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A8_SCX5_C37763_RI18_1_524	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A8_SCX5_C37763_RI18_1_524.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-71	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A9_SCX1_C37771_RJ2_1_534	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A9_SCX1_C37771_RJ2_1_534.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-72	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A9_SCX2_C37772_RJ3_1_535	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A9_SCX2_C37772_RJ3_1_535.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-73	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A9_SCX3_C37773_RJ4_1_536	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A9_SCX3_C37773_RJ4_1_536.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-74	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A9_SCX4_C37774_RJ5_1_537	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A9_SCX4_C37774_RJ5_1_537.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-75	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_A9_SCX5_C37775_RJ6_1_538	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_A9_SCX5_C37775_RJ6_1_538.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-76	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B10_SCX1_A37789_RJ20_1_1103	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B10_SCX1_A37789_RJ20_1_1103.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-77	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B10_SCX2_A37790_RJ21_1_1104	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B10_SCX2_A37790_RJ21_1_1104.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-78	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B10_SCX3_A37791_RJ22_1_1105	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B10_SCX3_A37791_RJ22_1_1105.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-79	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B10_SCX4_A37792_RJ23_1_1106	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B10_SCX4_A37792_RJ23_1_1106.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-80	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B10_SCX5_A37793_RJ24_1_1107	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B10_SCX5_A37793_RJ24_1_1107.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-81	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B11_SCX1_A37801_RK8_1_1131	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B11_SCX1_A37801_RK8_1_1131.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-82	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B11_SCX2_A37802_RK9_1_1132	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B11_SCX2_A37802_RK9_1_1132.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-83	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B11_SCX3_A37803_RK10_1_1133	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B11_SCX3_A37803_RK10_1_1133.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-84	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B11_SCX4_A37804_RK11_1_1134	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B11_SCX4_A37804_RK11_1_1134.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-85	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B11_SCX5_A37805_RK12_1_1135	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B11_SCX5_A37805_RK12_1_1135.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-86	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B12_SCX1_A37813_RK20_1_1147	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B12_SCX1_A37813_RK20_1_1147.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-87	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B12_SCX2_A37814_RK21_1_1148	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B12_SCX2_A37814_RK21_1_1148.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-88	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B12_SCX3_A37815_RK22_1_1149	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B12_SCX3_A37815_RK22_1_1149.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
PXD032667-Sample-89	Mus musculus	heart	heart failure	1	BeTA200810_TAKOTSUBO_B12_SCX4_A37816_RK23_1_1150	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=timsTOF Pro;AC=MS:1003005	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	BeTA200810_TAKOTSUBO_B12_SCX4_A37816_RK23_1_1150.d.7z	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0	heart failure
