source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20240328_C34548_043_S650107_ZE-12APR21-02-1_Group_15_rep	20240328_C34548_043_S650107_ZE-12APR21-02-1_Group_15_rep	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_043_S650107_ZE-12APR21-02-1_Group_15_rep	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_043_S650107_ZE-12APR21-02-1_Group_15_rep.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_044_S650089_ZE-04JUN21-02-1_Group_6.indexed	20240328_C34548_044_S650089_ZE-04JUN21-02-1_Group_6.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_044_S650089_ZE-04JUN21-02-1_Group_6.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_044_S650089_ZE-04JUN21-02-1_Group_6.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_044_S650089_ZE-04JUN21-02-1_Group_6	20240328_C34548_044_S650089_ZE-04JUN21-02-1_Group_6	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_044_S650089_ZE-04JUN21-02-1_Group_6	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_044_S650089_ZE-04JUN21-02-1_Group_6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_046_S650081_ZE-01APR21-02-1_Group_2.indexed	20240328_C34548_046_S650081_ZE-01APR21-02-1_Group_2.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_046_S650081_ZE-01APR21-02-1_Group_2.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_046_S650081_ZE-01APR21-02-1_Group_2.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_049_S650149_ZE-31MAR21-02-1_Group_36.indexed	20240328_C34548_049_S650149_ZE-31MAR21-02-1_Group_36.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_049_S650149_ZE-31MAR21-02-1_Group_36.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_049_S650149_ZE-31MAR21-02-1_Group_36.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_049_S650149_ZE-31MAR21-02-1_Group_36	20240328_C34548_049_S650149_ZE-31MAR21-02-1_Group_36	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_049_S650149_ZE-31MAR21-02-1_Group_36	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_049_S650149_ZE-31MAR21-02-1_Group_36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_050_S650083_ZE-02JUN21-02-1_Group_3.indexed	20240328_C34548_050_S650083_ZE-02JUN21-02-1_Group_3.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_050_S650083_ZE-02JUN21-02-1_Group_3.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_050_S650083_ZE-02JUN21-02-1_Group_3.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_050_S650083_ZE-02JUN21-02-1_Group_3	20240328_C34548_050_S650083_ZE-02JUN21-02-1_Group_3	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_050_S650083_ZE-02JUN21-02-1_Group_3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_050_S650083_ZE-02JUN21-02-1_Group_3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_051_S650119_ZE-17MAR21-02-1_Group_21	20240328_C34548_051_S650119_ZE-17MAR21-02-1_Group_21	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_051_S650119_ZE-17MAR21-02-1_Group_21	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_051_S650119_ZE-17MAR21-02-1_Group_21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_052_S650134_ZE-23APR21-02-2_Group_28	20240328_C34548_052_S650134_ZE-23APR21-02-2_Group_28	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_052_S650134_ZE-23APR21-02-2_Group_28	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_052_S650134_ZE-23APR21-02-2_Group_28.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_054_S650116_ZE-15MAR21-02-2_Group_19.indexed	20240328_C34548_054_S650116_ZE-15MAR21-02-2_Group_19.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_054_S650116_ZE-15MAR21-02-2_Group_19.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_054_S650116_ZE-15MAR21-02-2_Group_19.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_055_S650141_ZE-28APR21-02-1_Group_32.indexed	20240328_C34548_055_S650141_ZE-28APR21-02-1_Group_32.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_055_S650141_ZE-28APR21-02-1_Group_32.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_055_S650141_ZE-28APR21-02-1_Group_32.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_055_S650141_ZE-28APR21-02-1_Group_32	20240328_C34548_055_S650141_ZE-28APR21-02-1_Group_32	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_055_S650141_ZE-28APR21-02-1_Group_32	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_055_S650141_ZE-28APR21-02-1_Group_32.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_056_S650132_ZE-22MAR21-02-2_Group_27.indexed	20240328_C34548_056_S650132_ZE-22MAR21-02-2_Group_27.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_056_S650132_ZE-22MAR21-02-2_Group_27.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_056_S650132_ZE-22MAR21-02-2_Group_27.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_056_S650132_ZE-22MAR21-02-2_Group_27	20240328_C34548_056_S650132_ZE-22MAR21-02-2_Group_27	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_056_S650132_ZE-22MAR21-02-2_Group_27	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_056_S650132_ZE-22MAR21-02-2_Group_27.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_060_S650091_ZE-04MAR21-02-1_Group_7.indexed	20240328_C34548_060_S650091_ZE-04MAR21-02-1_Group_7.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_060_S650091_ZE-04MAR21-02-1_Group_7.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_060_S650091_ZE-04MAR21-02-1_Group_7.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_060_S650091_ZE-04MAR21-02-1_Group_7	20240328_C34548_060_S650091_ZE-04MAR21-02-1_Group_7	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_060_S650091_ZE-04MAR21-02-1_Group_7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_060_S650091_ZE-04MAR21-02-1_Group_7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_061_S650145_ZE-29MAR21-02-1_Group_34.indexed	20240328_C34548_061_S650145_ZE-29MAR21-02-1_Group_34.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_061_S650145_ZE-29MAR21-02-1_Group_34.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_061_S650145_ZE-29MAR21-02-1_Group_34.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_061_S650145_ZE-29MAR21-02-1_Group_34	20240328_C34548_061_S650145_ZE-29MAR21-02-1_Group_34	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_061_S650145_ZE-29MAR21-02-1_Group_34	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_061_S650145_ZE-29MAR21-02-1_Group_34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_062_S650097_ZE-07MAY21-02-1_Group_10.indexed	20240328_C34548_062_S650097_ZE-07MAY21-02-1_Group_10.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_062_S650097_ZE-07MAY21-02-1_Group_10.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_062_S650097_ZE-07MAY21-02-1_Group_10.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_062_S650097_ZE-07MAY21-02-1_Group_10	20240328_C34548_062_S650097_ZE-07MAY21-02-1_Group_10	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_062_S650097_ZE-07MAY21-02-1_Group_10	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_062_S650097_ZE-07MAY21-02-1_Group_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_063_S650150_ZE-31MAR21-02-2_Group_36.indexed	20240328_C34548_063_S650150_ZE-31MAR21-02-2_Group_36.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_063_S650150_ZE-31MAR21-02-2_Group_36.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_063_S650150_ZE-31MAR21-02-2_Group_36.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_063_S650150_ZE-31MAR21-02-2_Group_36	20240328_C34548_063_S650150_ZE-31MAR21-02-2_Group_36	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_063_S650150_ZE-31MAR21-02-2_Group_36	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_063_S650150_ZE-31MAR21-02-2_Group_36.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_064_S650094_ZE-05MAY21-02-2_Group_8.indexed	20240328_C34548_064_S650094_ZE-05MAY21-02-2_Group_8.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_064_S650094_ZE-05MAY21-02-2_Group_8.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_064_S650094_ZE-05MAY21-02-2_Group_8.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_064_S650094_ZE-05MAY21-02-2_Group_8	20240328_C34548_064_S650094_ZE-05MAY21-02-2_Group_8	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_064_S650094_ZE-05MAY21-02-2_Group_8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_064_S650094_ZE-05MAY21-02-2_Group_8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_065_S650123_ZE-19MAR21-02-1_Group_23.indexed	20240328_C34548_065_S650123_ZE-19MAR21-02-1_Group_23.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_065_S650123_ZE-19MAR21-02-1_Group_23.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_065_S650123_ZE-19MAR21-02-1_Group_23.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_066_S650124_ZE-19MAR21-02-2_Group_23.indexed	20240328_C34548_066_S650124_ZE-19MAR21-02-2_Group_23.indexed	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_066_S650124_ZE-19MAR21-02-2_Group_23.indexed	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_066_S650124_ZE-19MAR21-02-2_Group_23.indexed.mzML	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20240328_C34548_066_S650124_ZE-19MAR21-02-2_Group_23	20240328_C34548_066_S650124_ZE-19MAR21-02-2_Group_23	Lake water metagenome	not available	not applicable	not available	Lake_Zurich_Bacterial_Integrated_Time_Series_LZ-BITS	not available	not available	not available	not available	not available	not available	1	20240328_C34548_066_S650124_ZE-19MAR21-02-2_Group_23	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	not applicable	NT=collision-induced dissociation;AC=MS:1000133	1	1	20240328_C34548_066_S650124_ZE-19MAR21-02-2_Group_23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
