source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]
PXD017672-Sample-11	Homo sapiens	not available	not available	1	H02643_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_PGP1_p66_Rep2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02643_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_PGP1_p66_Rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-12	Homo sapiens	not available	not available	1	H02645_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG_B10_Rep2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02645_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG_B10_Rep2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-13	Homo sapiens	not available	not available	1	H02649_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_OP-C5_Rep3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02649_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_OP-C5_Rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-14	Homo sapiens	not available	not available	1	H02651_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG-C9_Rep3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02651_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG-C9_Rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-15	Homo sapiens	not available	not available	1	H02653_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG-G7_Rep3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02653_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG-G7_Rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-16	Homo sapiens	not available	not available	1	H02655_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_PGP1_p65_Rep3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02655_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_PGP1_p65_Rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-17	Homo sapiens	not available	not available	1	H02657_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_PGP1_p66_Rep3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02657_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_PGP1_p66_Rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-18	Homo sapiens	not available	not available	1	H02659_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG_B10_Rep3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02659_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG_B10_Rep3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-19	Homo sapiens	not available	not available	1	H02663_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_OP-C5_Rep4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02663_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_OP-C5_Rep4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-20	Homo sapiens	not available	not available	1	H02665_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG-C9_Rep4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02665_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG-C9_Rep4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-21	Homo sapiens	not available	not available	1	H02667_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG-G7_Rep4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02667_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG-G7_Rep4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-22	Homo sapiens	not available	not available	1	H02669_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_PGP1_p65_Rep4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02669_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_PGP1_p65_Rep4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-23	Homo sapiens	not available	not available	1	H02671_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_PGP1_p66_Rep4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02671_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_PGP1_p66_Rep4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
PXD017672-Sample-24	Homo sapiens	not available	not available	1	H02673_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG_B10_Rep4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	NT=Lys-C;AC=MS:1001309	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	H02673_6233_EXT489_SeidmanLab_WarrenTai_iRTspiked_Naa15_SG_AG_B10_Rep4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v2.0.0
