source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[file uri]	comment[sdrf version]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_02	Mus musculus	Skin	not applicable	Skin cancer	2	20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100212_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SILAC_InGel_15	Mus musculus	Skin	not applicable	Skin cancer	15	20100212_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SILAC_InGel_15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100212_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SILAC_InGel_15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100212_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SILAC_InGel_15.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100104_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SkinSILAC_SCX_FlThr_04	Mus musculus	Skin	not applicable	Skin cancer	4	20100104_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SkinSILAC_SCX_FlThr_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100104_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SkinSILAC_SCX_FlThr_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100104_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SkinSILAC_SCX_FlThr_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20120427_Elite1_SaZa_SA_CARCIN_Exp3_InGel_PAP_05	Mus musculus	Skin	not applicable	Skin cancer	5	20120427_Elite1_SaZa_SA_CARCIN_Exp3_InGel_PAP_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20120427_Elite1_SaZa_SA_CARCIN_Exp3_InGel_PAP_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20120427_Elite1_SaZa_SA_CARCIN_Exp3_InGel_PAP_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20091206_Velos3_SaZa_SA_CARCIN_Exp1b_SCC-SILAC_SCX_Fr_05	Mus musculus	Skin	not applicable	Skin cancer	5	20091206_Velos3_SaZa_SA_CARCIN_Exp1b_SCC-SILAC_SCX_Fr_05	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20091206_Velos3_SaZa_SA_CARCIN_Exp1b_SCC-SILAC_SCX_Fr_05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20091206_Velos3_SaZa_SA_CARCIN_Exp1b_SCC-SILAC_SCX_Fr_05.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100203_Velos3_SaZa_SA_CARCIN_Exp2b_SCC-SILAC_SCX_FT_03	Mus musculus	Skin	not applicable	Skin cancer	3	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_SCC-SILAC_SCX_FT_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_SCC-SILAC_SCX_FT_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100203_Velos3_SaZa_SA_CARCIN_Exp2b_SCC-SILAC_SCX_FT_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100212_Velos3_SaZa_SA_CARCIN_Exp2_TPA-SILAC_InGel_14	Mus musculus	Skin	not applicable	Skin cancer	14	20100212_Velos3_SaZa_SA_CARCIN_Exp2_TPA-SILAC_InGel_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100212_Velos3_SaZa_SA_CARCIN_Exp2_TPA-SILAC_InGel_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100212_Velos3_SaZa_SA_CARCIN_Exp2_TPA-SILAC_InGel_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20090822_Velos3_SaZa_SA_CARCIN_SkinTPA-SILAC_FASP-SAX_pH8	Mus musculus	Skin	not applicable	Skin cancer	1	20090822_Velos3_SaZa_SA_CARCIN_SkinTPA-SILAC_FASP-SAX_pH8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20090822_Velos3_SaZa_SA_CARCIN_SkinTPA-SILAC_FASP-SAX_pH8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20090822_Velos3_SaZa_SA_CARCIN_SkinTPA-SILAC_FASP-SAX_pH8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100104_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SkinSILAC_SCX_02	Mus musculus	Skin	not applicable	Skin cancer	2	20100104_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SkinSILAC_SCX_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100104_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SkinSILAC_SCX_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100104_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SkinSILAC_SCX_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100212_Velos3_SaZa_SA_CARCIN_Exp2_SCC-SILAC_InGel_12	Mus musculus	Skin	not applicable	Skin cancer	12	20100212_Velos3_SaZa_SA_CARCIN_Exp2_SCC-SILAC_InGel_12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100212_Velos3_SaZa_SA_CARCIN_Exp2_SCC-SILAC_InGel_12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100212_Velos3_SaZa_SA_CARCIN_Exp2_SCC-SILAC_InGel_12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_06	Mus musculus	Skin	not applicable	Skin cancer	6	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_06	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_06.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100104_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SkinSILAC_SCX_FlThr_03	Mus musculus	Skin	not applicable	Skin cancer	3	20100104_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SkinSILAC_SCX_FlThr_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100104_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SkinSILAC_SCX_FlThr_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100104_Velos3_SaZa_SA_CARCIN_Exp2_Skin-SkinSILAC_SCX_FlThr_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20120506_Elite_SaZa_SA_CARCIN_Exp3_Pap_SCX-TiO2_Fr_02	Mus musculus	Skin	not applicable	Skin cancer	2	20120506_Elite_SaZa_SA_CARCIN_Exp3_Pap_SCX-TiO2_Fr_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20120506_Elite_SaZa_SA_CARCIN_Exp3_Pap_SCX-TiO2_Fr_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20120506_Elite_SaZa_SA_CARCIN_Exp3_Pap_SCX-TiO2_Fr_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_18	Mus musculus	Skin	not applicable	Skin cancer	18	20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_18.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20090913_Velos3_SaZa_SA_CARCIN_Exp1_SCC-SILAC_SCX_FlTrh_04	Mus musculus	Skin	not applicable	Skin cancer	4	20090913_Velos3_SaZa_SA_CARCIN_Exp1_SCC-SILAC_SCX_FlTrh_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20090913_Velos3_SaZa_SA_CARCIN_Exp1_SCC-SILAC_SCX_FlTrh_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20090913_Velos3_SaZa_SA_CARCIN_Exp1_SCC-SILAC_SCX_FlTrh_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20091026_Velos3_SaZa_SA_CARCIN_Pap-SkinSILAC_InGel_14	Mus musculus	Skin	not applicable	Skin cancer	14	20091026_Velos3_SaZa_SA_CARCIN_Pap-SkinSILAC_InGel_14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20091026_Velos3_SaZa_SA_CARCIN_Pap-SkinSILAC_InGel_14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20091026_Velos3_SaZa_SA_CARCIN_Pap-SkinSILAC_InGel_14.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100203_Velos3_SaZa_SA_CARCIN_Exp2b_Skin-SILAC_SCX_FT_04	Mus musculus	Skin	not applicable	Skin cancer	4	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_Skin-SILAC_SCX_FT_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_Skin-SILAC_SCX_FT_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100203_Velos3_SaZa_SA_CARCIN_Exp2b_Skin-SILAC_SCX_FT_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20090822_Velos3_SaZa_SA_CARCIN_SCC-SILAC_FASP-SAX_pH3	Mus musculus	Skin	not applicable	Skin cancer	1	20090822_Velos3_SaZa_SA_CARCIN_SCC-SILAC_FASP-SAX_pH3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20090822_Velos3_SaZa_SA_CARCIN_SCC-SILAC_FASP-SAX_pH3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20090822_Velos3_SaZa_SA_CARCIN_SCC-SILAC_FASP-SAX_pH3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_FT_03	Mus musculus	Skin	not applicable	Skin cancer	3	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_FT_03	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_FT_03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_FT_03.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20090913_Velos3_SaZa_SA_CARCIN_Exp1_SCC-SILAC_SCX_02	Mus musculus	Skin	not applicable	Skin cancer	2	20090913_Velos3_SaZa_SA_CARCIN_Exp1_SCC-SILAC_SCX_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20090913_Velos3_SaZa_SA_CARCIN_Exp1_SCC-SILAC_SCX_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20090913_Velos3_SaZa_SA_CARCIN_Exp1_SCC-SILAC_SCX_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_10	Mus musculus	Skin	not applicable	Skin cancer	10	20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100212_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SILAC_InGel_10.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20091206_Velos3_SaZa_SA_CARCIN_Exp1b_SkinWT-SILAC_SCX_FlThr_04	Mus musculus	Skin	not applicable	Skin cancer	4	20091206_Velos3_SaZa_SA_CARCIN_Exp1b_SkinWT-SILAC_SCX_FlThr_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20091206_Velos3_SaZa_SA_CARCIN_Exp1b_SkinWT-SILAC_SCX_FlThr_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20091206_Velos3_SaZa_SA_CARCIN_Exp1b_SkinWT-SILAC_SCX_FlThr_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20090913_Velos3_SaZa_SA_CARCIN_Exp1_PAP-SILAC_SCX_04	Mus musculus	Skin	not applicable	Skin cancer	4	20090913_Velos3_SaZa_SA_CARCIN_Exp1_PAP-SILAC_SCX_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20090913_Velos3_SaZa_SA_CARCIN_Exp1_PAP-SILAC_SCX_04.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20090913_Velos3_SaZa_SA_CARCIN_Exp1_PAP-SILAC_SCX_04.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20090822_Velos3_SaZa_SA_CARCIN_SkinTPA-SILAC_FASP-SAX_pH6	Mus musculus	Skin	not applicable	Skin cancer	1	20090822_Velos3_SaZa_SA_CARCIN_SkinTPA-SILAC_FASP-SAX_pH6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20090822_Velos3_SaZa_SA_CARCIN_SkinTPA-SILAC_FASP-SAX_pH6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20090822_Velos3_SaZa_SA_CARCIN_SkinTPA-SILAC_FASP-SAX_pH6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_02	Mus musculus	Skin	not applicable	Skin cancer	2	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_02	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100203_Velos3_SaZa_SA_CARCIN_Exp2b_TPA-SILAC_SCX_02.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20090913_Velos3_SaZa_SA_CARCIN_Exp1_PAP-SILAC_SCX_01	Mus musculus	Skin	not applicable	Skin cancer	1	20090913_Velos3_SaZa_SA_CARCIN_Exp1_PAP-SILAC_SCX_01	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20090913_Velos3_SaZa_SA_CARCIN_Exp1_PAP-SILAC_SCX_01.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20090913_Velos3_SaZa_SA_CARCIN_Exp1_PAP-SILAC_SCX_01.RAW	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
20100107_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SkinSILAC_SCX_FlThr_04	Mus musculus	Skin	not applicable	Skin cancer	4	20100107_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SkinSILAC_SCX_FlThr_04	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=isotope labeling;AC=PRIDE:0000310	NT=LTQ Orbitrap Elite;AC=MS:1001910	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Phospho;AC=UNIMOD:21;TA=S,T,Y;MT=Variable	NT=Lys-C;AC=MS:1001309	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	20100107_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SkinSILAC_SCX_FlThr_04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2013/03/PXD000821/20100107_Velos3_SaZa_SA_CARCIN_Exp2_Pap-SkinSILAC_SCX_FlThr_04.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	manual curation	Skin
