source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[sex]	characteristics[strain or breed]	characteristics[individual]	characteristics[material type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[dissociation method]	comment[fractionation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	11	1	FEMALE_VENTRICLE_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	12	1	FEMALE_VENTRICLE_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	13	1	FEMALE_VENTRICLE_13.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	14	1	FEMALE_VENTRICLE_14.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	15	1	FEMALE_VENTRICLE_15.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	16	1	FEMALE_VENTRICLE_16.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	17	1	FEMALE_VENTRICLE_17.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	18	1	FEMALE_VENTRICLE_18.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	19	1	FEMALE_VENTRICLE_19.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	2	1	FEMALE_VENTRICLE_2.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	20	1	FEMALE_VENTRICLE_20.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	3	1	FEMALE_VENTRICLE_3.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr4	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	4	1	FEMALE_VENTRICLE_4.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr5	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	5	1	FEMALE_VENTRICLE_5.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr6	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	6	1	FEMALE_VENTRICLE_6.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr7	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	7	1	FEMALE_VENTRICLE_7.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr8	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	8	1	FEMALE_VENTRICLE_8.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
female_10.55y_right_ventricle	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=heart right ventricle;AC=UBERON:0002080	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	10.55Y	female	not available	female_10.55y	tissue	1	female_right_ventricle_fr9	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	9	1	FEMALE_VENTRICLE_9.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=heart right ventricle;AC=UBERON:0002080
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	1	1	MALE_CEREBELLUM_1.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr10	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	10	1	MALE_CEREBELLUM_10.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr11	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	11	1	MALE_CEREBELLUM_11.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr12	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	12	1	MALE_CEREBELLUM_12.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr13	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	13	1	MALE_CEREBELLUM_13.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr14	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	14	1	MALE_CEREBELLUM_14.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr15	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	15	1	MALE_CEREBELLUM_15.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr16	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	16	1	MALE_CEREBELLUM_16.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr17	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	17	1	MALE_CEREBELLUM_17.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr18	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	18	1	MALE_CEREBELLUM_18.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	19	1	MALE_CEREBELLUM_19.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	2	1	MALE_CEREBELLUM_2.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
male_6.54y_cerebellum	NT=Macaca mulatta;AC=NCBITaxon:9544	NT=cerebellum;AC=UBERON:0002037	not applicable	NT=normal;AC=PATO:0000461	NT=adult;AC=EFO:0001272	6.54Y	male	not available	male_6.54y	tissue	1	male_cerebellum_fr20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=LTQ XL;AC=MS:1000854	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=collision-induced dissociation;AC=MS:1000133	NT=SDS-PAGE;AC=PRIDE:0000568	2.0 Da	1.0 Da	20	1	MALE_CEREBELLUM_20.RAW	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=vertebrates;VV=v1.1.0	NT=cerebellum;AC=UBERON:0002037
