source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
KE_ZF_Retina_Degenerated_014	Danio rerio	not available	not available	1	KE_ZF_Retina_Degenerated_014	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Degenerated_014.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Degenerated_015	Danio rerio	not available	not available	1	KE_ZF_Retina_Degenerated_015	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Degenerated_015.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Degenerated_016	Danio rerio	not available	not available	1	KE_ZF_Retina_Degenerated_016	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Degenerated_016.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Degenerated_017	Danio rerio	not available	not available	1	KE_ZF_Retina_Degenerated_017	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Degenerated_017.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Degenerated_018	Danio rerio	not available	not available	1	KE_ZF_Retina_Degenerated_018	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Degenerated_018.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Degenerated_019	Danio rerio	not available	not available	1	KE_ZF_Retina_Degenerated_019	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Degenerated_019.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Degenerated_020	Danio rerio	not available	not available	1	KE_ZF_Retina_Degenerated_020	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Degenerated_020.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Regenerating_021	Danio rerio	not available	not available	1	KE_ZF_Retina_Regenerating_021	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Regenerating_021.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Regenerating_022	Danio rerio	not available	not available	1	KE_ZF_Retina_Regenerating_022	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Regenerating_022.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Regenerating_023	Danio rerio	not available	not available	1	KE_ZF_Retina_Regenerating_023	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Regenerating_023.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Regenerating_024	Danio rerio	not available	not available	1	KE_ZF_Retina_Regenerating_024	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Regenerating_024.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Regenerating_025	Danio rerio	not available	not available	1	KE_ZF_Retina_Regenerating_025	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Regenerating_025.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Regenerating_026	Danio rerio	not available	not available	1	KE_ZF_Retina_Regenerating_026	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Regenerating_026.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Regenerating_027	Danio rerio	not available	not available	1	KE_ZF_Retina_Regenerating_027	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Regenerating_027.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Regenerating_028	Danio rerio	not available	not available	1	KE_ZF_Retina_Regenerating_028	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Regenerating_028.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Regenerating_029	Danio rerio	not available	not available	1	KE_ZF_Retina_Regenerating_029	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Regenerating_029.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
KE_ZF_Retina_Regenerating_030	Danio rerio	not available	not available	1	KE_ZF_Retina_Regenerating_030	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q-Tof Premier;AC=MS:1000632	NT=Trypsin;AC=MS:1001251	1	1	KE_ZF_Retina_Regenerating_030.raw.zip	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0
