source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
Sample_11	Escherichia coli	not available	not available	1	not available	Assay_11	proteomic profiling by mass spectrometry	1	20181026_AlCH_noKCl_P_2_1_8517.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_12	Escherichia coli	not available	not available	1	not available	Assay_12	proteomic profiling by mass spectrometry	1	20181011_AlCH_NoKCl_1_3_8405.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_13	Escherichia coli	not available	not available	1	not available	Assay_13	proteomic profiling by mass spectrometry	1	20181011_AlCH_NoKCl_4_1_8412.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_14	Escherichia coli	not available	not available	1	not available	Assay_14	proteomic profiling by mass spectrometry	1	20181011_AlCH_NoKCl_1_1_8403.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_15	Escherichia coli	not available	not available	1	not available	Assay_15	proteomic profiling by mass spectrometry	1	20181011_AlCH_NoKCl_4_3_8414.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_16	Escherichia coli	not available	not available	1	not available	Assay_16	proteomic profiling by mass spectrometry	1	20181026_AlCH_KCl_P_3_3_8511.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_17	Escherichia coli	not available	not available	1	not available	Assay_17	proteomic profiling by mass spectrometry	1	20181026_AlCH_noKCl_P_2_3_8519.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_18	Escherichia coli	not available	not available	1	not available	Assay_18	proteomic profiling by mass spectrometry	1	20181026_AlCH_noKCl_P_3_2_8521.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_19	Escherichia coli	not available	not available	1	not available	Assay_19	proteomic profiling by mass spectrometry	1	20181025_AlCH_KCl_P_1_8502.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_20	Escherichia coli	not available	not available	1	not available	Assay_20	proteomic profiling by mass spectrometry	1	20181011_AlCH_KCl_3_2_8422.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_21	Escherichia coli	not available	not available	1	not available	Assay_21	proteomic profiling by mass spectrometry	1	20170629_AlCH_4_D_6-7_5631.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_22	Escherichia coli	not available	not available	1	not available	Assay_22	proteomic profiling by mass spectrometry	1	20181026_AlCH_KCl_P_1_3_8507.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_23	Escherichia coli	not available	not available	1	not available	Assay_23	proteomic profiling by mass spectrometry	1	20181011_AlCH_KCl_2_2_8419.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_24	Escherichia coli	not available	not available	1	not available	Assay_24	proteomic profiling by mass spectrometry	1	20181011_AlCH_NoKCl_DR_2_1_8427.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_25	Escherichia coli	not available	not available	1	not available	Assay_25	proteomic profiling by mass spectrometry	1	20170629_AlCH_3_D_3-4_5630.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_26	Escherichia coli	not available	not available	1	not available	Assay_26	proteomic profiling by mass spectrometry	1	20181011_AlCH_KCl_3_3_8423.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_27	Escherichia coli	not available	not available	1	not available	Assay_27	proteomic profiling by mass spectrometry	1	20170620_AlCH_7_5588.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_28	Escherichia coli	not available	not available	1	not available	Assay_28	proteomic profiling by mass spectrometry	1	20181011_AlCH_KCl_4_3_8426.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_29	Escherichia coli	not available	not available	1	not available	Assay_29	proteomic profiling by mass spectrometry	1	20170629_AlCH_1_U112_3-4_5628.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_30	Escherichia coli	not available	not available	1	not available	Assay_30	proteomic profiling by mass spectrometry	1	20170620_AlCH_10_5591.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_31	Escherichia coli	not available	not available	1	not available	Assay_31	proteomic profiling by mass spectrometry	1	20170620_AlCH_1_5582.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_32	Escherichia coli	not available	not available	1	not available	Assay_32	proteomic profiling by mass spectrometry	1	20181011_AlCH_KCl_4_1_8424.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_33	Escherichia coli	not available	not available	1	not available	Assay_33	proteomic profiling by mass spectrometry	1	20181026_AlCH_KCl_P_2_2_8508.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_34	Escherichia coli	not available	not available	1	not available	Assay_34	proteomic profiling by mass spectrometry	1	20181026_AlCH_noKCl_P_3_3_8522.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_35	Escherichia coli	not available	not available	1	not available	Assay_35	proteomic profiling by mass spectrometry	1	20181026_AlCH_KCl_P_3_2_8510.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_36	Escherichia coli	not available	not available	1	not available	Assay_36	proteomic profiling by mass spectrometry	1	20181026_AlCH_noKCl_P_3_1_8520.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_37	Escherichia coli	not available	not available	1	not available	Assay_37	proteomic profiling by mass spectrometry	1	20170620_AlCH_9_5590.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_38	Escherichia coli	not available	not available	1	not available	Assay_38	proteomic profiling by mass spectrometry	1	20170620_AlCH_6_5587.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_39	Escherichia coli	not available	not available	1	not available	Assay_39	proteomic profiling by mass spectrometry	1	20181011_AlCH_KCl_3_1_8421.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_40	Escherichia coli	not available	not available	1	not available	Assay_40	proteomic profiling by mass spectrometry	1	20181026_AlCH_KCl_P_4_3_8513.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_41	Escherichia coli	not available	not available	1	not available	Assay_41	proteomic profiling by mass spectrometry	1	20181026_AlCH_noKCl_P_1_1_8514.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_42	Escherichia coli	not available	not available	1	not available	Assay_42	proteomic profiling by mass spectrometry	1	20181011_AlCH_KCl_1_1_8415.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_43	Escherichia coli	not available	not available	1	not available	Assay_43	proteomic profiling by mass spectrometry	1	20181026_AlCH_noKCl_P_1_3_8516.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_44	Escherichia coli	not available	not available	1	not available	Assay_44	proteomic profiling by mass spectrometry	1	20181026_AlCH_noKCl_P_2_2_8518.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_45	Escherichia coli	not available	not available	1	not available	Assay_45	proteomic profiling by mass spectrometry	1	20170620_AlCH_2_5583.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_46	Escherichia coli	not available	not available	1	not available	Assay_46	proteomic profiling by mass spectrometry	1	20170620_AlCH_5_5586.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_47	Escherichia coli	not available	not available	1	not available	Assay_47	proteomic profiling by mass spectrometry	1	20181026_AlCH_noKCl_P_4_1_8523.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_48	Escherichia coli	not available	not available	1	not available	Assay_48	proteomic profiling by mass spectrometry	1	20181026_AlCH_KCl_P_4_2_8512.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_49	Escherichia coli	not available	not available	1	not available	Assay_49	proteomic profiling by mass spectrometry	1	20181011_AlCH_KCl_1_2_8416.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_50	Escherichia coli	not available	not available	1	not available	Assay_50	proteomic profiling by mass spectrometry	1	20181011_AlCH_KCl_4_2_8425.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_51	Escherichia coli	not available	not available	1	not available	Assay_51	proteomic profiling by mass spectrometry	1	20181011_AlCH_KCl_2_3_8420.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_52	Escherichia coli	not available	not available	1	not available	Assay_52	proteomic profiling by mass spectrometry	1	20181011_AlCH_KCl_2_1_8418.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_53	Escherichia coli	not available	not available	1	not available	Assay_53	proteomic profiling by mass spectrometry	1	20181011_AlCH_NoKCl_4_2_8413.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
Sample_54	Escherichia coli	not available	not available	1	not available	Assay_54	proteomic profiling by mass spectrometry	1	20181011_AlCH_NoKCl_1_2_8404.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=q exactive;AC=MS:1001911	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	1	NT=higher-energy collisional dissociation	4.5 ppm	0.5 Da	NT=carbamidomethylation (Cys);NT=oxidation (Met);NT=N-term acetylation;NT=phosphorylation (Ser, Thr, Tyr)
