source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	characteristics[time point]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[time point]
acetyl_post-training_A6	Homo sapiens	Skeletal muscle	not available	6	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A6_fr78	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	78	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A6_fr78.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A7	Homo sapiens	Skeletal muscle	not available	7	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A7_fr12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	12	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A7_fr12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A7	Homo sapiens	Skeletal muscle	not available	7	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A7_fr34	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	34	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A7_fr34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A7	Homo sapiens	Skeletal muscle	not available	7	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A7_fr56	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	56	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A7_fr56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A7	Homo sapiens	Skeletal muscle	not available	7	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A7_fr78	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	78	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A7_fr78.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A8	Homo sapiens	Skeletal muscle	not available	8	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A8_fr12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	12	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A8_fr12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A8	Homo sapiens	Skeletal muscle	not available	8	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A8_fr34	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	34	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A8_fr34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A8	Homo sapiens	Skeletal muscle	not available	8	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A8_fr56	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	56	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A8_fr56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_post-training_A8	Homo sapiens	Skeletal muscle	not available	8	post-training	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A8_fr78	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	78	20180718_QE10_nLC13_SA_ASD_acetylIP_post_A8_fr78.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	post-training
acetyl_pre-training_A3	Homo sapiens	Skeletal muscle	not available	3	pre-training	20180718_QE10_nLC13_SA_ASD_acetylIP_pre_A3_fr12_r	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	12	20180718_QE10_nLC13_SA_ASD_acetylIP_pre_A3_fr12_r.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A3	Homo sapiens	Skeletal muscle	not available	3	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A3_fr56	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	56	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A3_fr56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A3	Homo sapiens	Skeletal muscle	not available	3	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A3_fr78	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	78	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A3_fr78.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A4	Homo sapiens	Skeletal muscle	not available	4	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A4_fr12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	12	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A4_fr12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A4	Homo sapiens	Skeletal muscle	not available	4	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A4_fr34	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	34	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A4_fr34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A4	Homo sapiens	Skeletal muscle	not available	4	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A4_fr56	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	56	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A4_fr56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A4	Homo sapiens	Skeletal muscle	not available	4	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A4_fr78	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	78	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A4_fr78.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A5	Homo sapiens	Skeletal muscle	not available	5	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A5_fr12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	12	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A5_fr12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A5	Homo sapiens	Skeletal muscle	not available	5	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A5_fr34	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	34	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A5_fr34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A5	Homo sapiens	Skeletal muscle	not available	5	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A5_fr56	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	56	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A5_fr56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A5	Homo sapiens	Skeletal muscle	not available	5	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A5_fr78	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	78	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A5_fr78.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A6	Homo sapiens	Skeletal muscle	not available	6	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A6_fr12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	12	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A6_fr12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A6	Homo sapiens	Skeletal muscle	not available	6	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A6_fr34	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	34	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A6_fr34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A6	Homo sapiens	Skeletal muscle	not available	6	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A6_fr56	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	56	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A6_fr56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A6	Homo sapiens	Skeletal muscle	not available	6	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A6_fr78	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	78	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A6_fr78.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A7	Homo sapiens	Skeletal muscle	not available	7	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A7_fr12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	12	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A7_fr12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A7	Homo sapiens	Skeletal muscle	not available	7	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A7_fr34	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	34	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A7_fr34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A7	Homo sapiens	Skeletal muscle	not available	7	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A7_fr56	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	56	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A7_fr56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A7	Homo sapiens	Skeletal muscle	not available	7	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A7_fr78	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	78	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A7_fr78.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A8	Homo sapiens	Skeletal muscle	not available	8	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A8_fr12	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	12	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A8_fr12.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A8	Homo sapiens	Skeletal muscle	not available	8	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A8_fr34	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	34	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A8_fr34.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
acetyl_pre-training_A8	Homo sapiens	Skeletal muscle	not available	8	pre-training	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A8_fr56	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Trypsin;AC=MS:1001251	1	56	20180724_QE10_nLC13_SA_ASD_acetylIP_pre_A8_fr56.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	pre-training
