source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]
BothnerB_020724_Lysate_17	Escherichia coli	cell	not available	3	not available	BothnerB_020724_Lysate_17	proteomic profiling by mass spectrometry	4	BothnerB_020724_Lysate_17.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	4	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_02	Escherichia coli	cell	not available	1	not available	BothnerB_020724_Lysate_02	proteomic profiling by mass spectrometry	5	BothnerB_020724_Lysate_02.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	5	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_14	Escherichia coli	cell	not available	2	not available	BothnerB_020724_Lysate_14	proteomic profiling by mass spectrometry	5	BothnerB_020724_Lysate_14.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	5	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_03	Escherichia coli	cell	not available	3	not available	BothnerB_020724_Lysate_03	proteomic profiling by mass spectrometry	5	BothnerB_020724_Lysate_03.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	5	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_09	Escherichia coli	cell	not available	1	not available	BothnerB_020724_Lysate_09	proteomic profiling by mass spectrometry	6	BothnerB_020724_Lysate_09.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	6	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_15	Escherichia coli	cell	not available	2	not available	BothnerB_020724_Lysate_15	proteomic profiling by mass spectrometry	6	BothnerB_020724_Lysate_15.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	6	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_18	Escherichia coli	cell	not available	3	not available	BothnerB_020724_Lysate_18	proteomic profiling by mass spectrometry	6	BothnerB_020724_Lysate_18.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	6	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_05	Escherichia coli	cell	not available	1	not available	BothnerB_020724_Lysate_05	proteomic profiling by mass spectrometry	7	BothnerB_020724_Lysate_05.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	7	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_08	Escherichia coli	cell	not available	2	not available	BothnerB_020724_Lysate_08	proteomic profiling by mass spectrometry	7	BothnerB_020724_Lysate_08.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	7	NT=HCD	3 ppm	0.5 Da	not available
BothnerB_020724_Lysate_13	Escherichia coli	cell	not available	3	not available	BothnerB_020724_Lysate_13	proteomic profiling by mass spectrometry	7	BothnerB_020724_Lysate_13.raw	v1.1.0	NT=data-dependent acquisition;AC=MS:1003221	NT=orbitrap eclipse;AC=MS:1003029	NT=trypsin;AC=MS:1001251	NT=label free sample;AC=MS:1002038	7	NT=HCD	3 ppm	0.5 Da	not available
