source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
20230103_VC-CTRL-P6-1	20230103_VC-CTRL-P6-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230103_VC-CTRL-P6-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230103_VC-CTRL-P6-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230103_VC-P32-2	20230103_VC-P32-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230103_VC-P32-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230103_VC-P32-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230103_VC-P38-3	20230103_VC-P38-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230103_VC-P38-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230103_VC-P38-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230103_VC-P39-3	20230103_VC-P39-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230103_VC-P39-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230103_VC-P39-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230103_VC-P40-1	20230103_VC-P40-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230103_VC-P40-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230103_VC-P40-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230103_VC-P41-3	20230103_VC-P41-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230103_VC-P41-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230103_VC-P41-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230103_VC-P42-2	20230103_VC-P42-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230103_VC-P42-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230103_VC-P42-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230103_VC-P43-3	20230103_VC-P43-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230103_VC-P43-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230103_VC-P43-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230103_VC-P44-3	20230103_VC-P44-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230103_VC-P44-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230103_VC-P44-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230103_VC-P45-2	20230103_VC-P45-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230103_VC-P45-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230103_VC-P45-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-CTRL-ACN-P8-1	20230110_VC-CTRL-ACN-P8-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-CTRL-ACN-P8-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-CTRL-ACN-P8-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-CTRL-ACN-P8-2	20230110_VC-CTRL-ACN-P8-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-CTRL-ACN-P8-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-CTRL-ACN-P8-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-CTRL-DMSO-P8-1	20230110_VC-CTRL-DMSO-P8-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-CTRL-DMSO-P8-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-CTRL-DMSO-P8-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-CTRL-DMSO-P8-3	20230110_VC-CTRL-DMSO-P8-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-CTRL-DMSO-P8-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-CTRL-DMSO-P8-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P1-1	20230110_VC-P1-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P1-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P1-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P1-3	20230110_VC-P1-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P1-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P1-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P10-2	20230110_VC-P10-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P10-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P10-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P11-2	20230110_VC-P11-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P11-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P11-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P11-3	20230110_VC-P11-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P11-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P11-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P19-2	20230110_VC-P19-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P19-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P19-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P19-3	20230110_VC-P19-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P19-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P19-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P26-2	20230110_VC-P26-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P26-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P26-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P46-2	20230110_VC-P46-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P46-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P46-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P47-1	20230110_VC-P47-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P47-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P47-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P50-1	20230110_VC-P50-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P50-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P50-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P50-3	20230110_VC-P50-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P50-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P50-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P51-2	20230110_VC-P51-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P51-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P51-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P51-3	20230110_VC-P51-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P51-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P51-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P52-1	20230110_VC-P52-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P52-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P52-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P53-2	20230110_VC-P53-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P53-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P53-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230110_VC-P54-3	20230110_VC-P54-3	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230110_VC-P54-3	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230110_VC-P54-3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230117_VC-CTRL-P10-2	20230117_VC-CTRL-P10-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230117_VC-CTRL-P10-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230117_VC-CTRL-P10-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230117_VC-FA10-1	20230117_VC-FA10-1	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230117_VC-FA10-1	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230117_VC-FA10-1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
20230117_VC-FA10-2	20230117_VC-FA10-2	metagenome	not available	not applicable	not available	High-throughput_screening_of_effects_of_90_xenobiotics_on_the_Simplified_Human_Gut_Microbiota_Model_SIHUMIx_A_Metaproteomic_and_Metabolomic_Study	not available	not available	not available	not available	not available	not available	1	20230117_VC-FA10-2	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Exploris 480;AC=MS:1003028	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Trypsin;AC=MS:1001251	NT=collision-induced dissociation;AC=MS:1000133	1	1	20230117_VC-FA10-2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
