source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[developmental stage]	characteristics[age]	characteristics[strain or breed]	characteristics[growth condition]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fractionation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	comment[sdrf template]	factor value[organism part]
leaf_3week_rep7	Arabidopsis thaliana	leaf	not applicable	normal	not available	3W	not available	not available	7	run_165	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	21	1	01865_E12_P019519_S00_I00_N21_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=leaf;AC=BTO:0000713
leaf_3week_rep7	Arabidopsis thaliana	leaf	not applicable	normal	not available	3W	not available	not available	7	run_166	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	22	1	01865_F12_P019519_S00_I00_N22_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=leaf;AC=BTO:0000713
leaf_3week_rep7	Arabidopsis thaliana	leaf	not applicable	normal	not available	3W	not available	not available	7	run_167	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	23	1	01865_G12_P019519_S00_I00_N23_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=leaf;AC=BTO:0000713
leaf_3week_rep7	Arabidopsis thaliana	leaf	not applicable	normal	not available	3W	not available	not available	7	run_168	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	24	1	01865_H12_P019519_S00_I00_N24_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=leaf;AC=BTO:0000713
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_169	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	1	1	01874_A05_P019568_S00_I00_N01_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_170	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	2	1	01874_B05_P019568_S00_I00_N02_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_171	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	3	1	01874_C05_P019568_S00_I00_N03_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_172	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	4	1	01874_D05_P019568_S00_I00_N04_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_173	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	5	1	01874_E05_P019568_S00_I00_N05_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_174	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	6	1	01874_F05_P019568_S00_I00_N06_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_175	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	7	1	01874_G05_P019568_S00_I00_N07_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_176	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	8	1	01874_H05_P019568_S00_I00_N08_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_177	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	9	1	01874_A06_P019568_S00_I00_N09_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_178	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	10	1	01874_B06_P019568_S00_I00_N10_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_179	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	11	1	01874_C06_P019568_S00_I00_N11_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_180	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	12	1	01874_D06_P019568_S00_I00_N12_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_181	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	13	1	01874_E06_P019568_S00_I00_N13_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_182	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	14	1	01874_F06_P019568_S00_I00_N14_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_183	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	15	1	01874_G06_P019568_S00_I00_N15_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_184	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	16	1	01874_H06_P019568_S00_I00_N16_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_185	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	17	1	01874_A07_P019568_S00_I00_N17_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_186	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	18	1	01874_B07_P019568_S00_I00_N18_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_187	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	19	1	01874_C07_P019568_S00_I00_N19_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_188	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	20	1	01874_D07_P019568_S00_I00_N20_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_189	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	21	1	01874_E07_P019568_S00_I00_N21_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_190	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	22	1	01874_F07_P019568_S00_I00_N22_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_191	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	23	1	01874_G07_P019568_S00_I00_N23_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep1	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	1	run_192	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	24	1	01874_H07_P019568_S00_I00_N24_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep2	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	2	run_193	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	1	1	02001_A01_P020833_S00_I00_N01_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep2	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	2	run_194	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	2	1	02001_B01_P020833_S00_I00_N02_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep2	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	2	run_195	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	3	1	02001_C01_P020833_S00_I00_N03_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep2	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	2	run_196	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	4	1	02001_D01_P020833_S00_I00_N04_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
root_1week_rep2	Arabidopsis thaliana	root	not applicable	normal	not available	1W	not available	not available	2	run_197	proteomic profiling by mass spectrometry	NT=data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive HF;AC=MS:1002523	AC=MS:1002038;NT=label free sample	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=beam-type collision-induced dissociation;AC=MS:1000422	5 ppm	20 ppm	Strong anion-exchange chromatography (SAX)	5	1	02001_E01_P020833_S00_I00_N05_R1.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	NT=plants;VV=v1.1.0	NT=root;AC=BTO:0001188
