source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	characteristics[disease]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[proteomics data acquisition method]	comment[instrument]	comment[cleavage agent details]	comment[label]	comment[fraction identifier]	comment[dissociation method]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[sdrf template]
Ecoli_W3110_11	Escherichia coli	cell	not available	11	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160527_Goloubinoff_8349_1-20_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_12	Escherichia coli	cell	not available	12	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160725_Goloubinoff_8374_1-4_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_13	Escherichia coli	cell	not available	13	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160528_Goloubinoff_8339_1-20_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_14	Escherichia coli	cell	not available	14	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160725_Goloubinoff_8375_1-4_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_15	Escherichia coli	cell	not available	15	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160527_Goloubinoff_8348_1-20_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_16	Escherichia coli	cell	not available	16	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160726_Goloubinoff_8362_1-4_5ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_17	Escherichia coli	cell	not available	17	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160726_Goloubinoff_8371_1-4_3ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_18	Escherichia coli	cell	not available	18	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160527_Goloubinoff_8343_1-20_8ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_19	Escherichia coli	cell	not available	19	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160528_Goloubinoff_8338_1-20_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_20	Escherichia coli	cell	not available	20	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160726_Goloubinoff_8366_1-4_5ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_21	Escherichia coli	cell	not available	21	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160726_Goloubinoff_8370_1-4_3ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_22	Escherichia coli	cell	not available	22	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160528_Goloubinoff_8340_1-20_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_23	Escherichia coli	cell	not available	23	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160527_Goloubinoff_8397_1-20_4ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_24	Escherichia coli	cell	not available	24	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160726_Goloubinoff_8363_1-4_5ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_25	Escherichia coli	cell	not available	25	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160727_Goloubinoff_8360_1-4_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_26	Escherichia coli	cell	not available	26	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160727_Goloubinoff_8359_1-4_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_27	Escherichia coli	cell	not available	27	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160530_Goloubinoff_8354_1-20_10ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_28	Escherichia coli	cell	not available	28	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160526_Goloubinoff_8353_1-20_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_29	Escherichia coli	cell	not available	29	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160527_Goloubinoff_8344_1-20_4ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_30	Escherichia coli	cell	not available	30	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160727_Goloubinoff_8358_1-4_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_31	Escherichia coli	cell	not available	31	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160526_Goloubinoff_8356_1-20_3ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_32	Escherichia coli	cell	not available	32	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160527_Goloubinoff_8350_1-20_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_33	Escherichia coli	cell	not available	33	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160526_Goloubinoff_8399_1-20_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_34	Escherichia coli	cell	not available	34	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160527_Goloubinoff_8346_1-20_5ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_35	Escherichia coli	cell	not available	35	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160527_Goloubinoff_8398_1-20_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_36	Escherichia coli	cell	not available	36	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160526_Goloubinoff_8355_1-20_8ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_37	Escherichia coli	cell	not available	37	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160725_Goloubinoff_8373_1-4_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_38	Escherichia coli	cell	not available	38	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160725_Goloubinoff_8372_1-4_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_39	Escherichia coli	cell	not available	39	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160726_Goloubinoff_8364_1-4_5ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
Ecoli_W3110_40	Escherichia coli	cell	not available	40	not available	Proteomic Assay	proteomic profiling by mass spectrometry	1	20160727_Goloubinoff_8357_1-4_2ul_140min.raw	v1.1.0	Data-dependent acquisition	NT=Orbitrap Fusion;AC=MS:1002416	NT=Lys-C;AC=MS:1001309	label free sample	1	NT=beam-type collision-induced dissociation;AC=MS:1000422	not available	not available	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=ms-proteomics;VV=v1.1.0
