source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[phenotype]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[instrument]	comment[label]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf annotation tool]	comment[sdrf template]	factor value[phenotype]
late_exponential_Mtb_culture_19	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	19	run_19	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_4R3_Top10HCD_25cmEZ_75min_02.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_20	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	20	run_20	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_4R3_Top10HCD_25cmEZ_75min_03.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_21	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	21	run_21	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_4R3_Top10HCD_25cmEZ_75min_04.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_22	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	22	run_22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_4R3_Top10HCD_25cmEZ_75min_05.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_23	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	23	run_23	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_4R3_Top10HCD_25cmEZ_75min_06.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_24	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	24	run_24	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_5R2_Top10HCD_25cmEZ_75min_01.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_25	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	25	run_25	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_5R2_Top10HCD_25cmEZ_75min_02.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_26	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	26	run_26	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_5R2_Top10HCD_25cmEZ_75min_03.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_27	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	27	run_27	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_5R2_Top10HCD_25cmEZ_75min_04.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_28	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	28	run_28	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_5R2_Top10HCD_25cmEZ_75min_05.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_29	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	29	run_29	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_5R2_Top10HCD_25cmEZ_75min_06.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_30	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	30	run_30	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_5R3_Top10HCD_25cmEZ_75min_01.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_31	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	31	run_31	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_5R3_Top10HCD_25cmEZ_75min_02.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_32	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	32	run_32	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_5R3_Top10HCD_25cmEZ_75min_03.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_33	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	33	run_33	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_5R3_Top10HCD_25cmEZ_75min_04.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_34	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	34	run_34	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_5R3_Top10HCD_25cmEZ_75min_05.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
late_exponential_Mtb_culture_35	NT=Mycobacterium tuberculosis h37rv;AC=NCBITaxon:83332	not available	not available	not available	late_exponential_Mtb_culture	35	run_35	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=Q Exactive;AC=MS:1001911	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	40 ppm	10 ppm	1	1	NorBrain_5R3_Top10HCD_25cmEZ_75min_06.raw	v1.1.0	manual curation	NT=ms-proteomics;VV=v1.1.0	late_exponential_Mtb_culture
