source name	characteristics[organism]	characteristics[organism part]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[technical replicate]	comment[fraction identifier]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
PXD068671-Sample-36	Homo sapiens	cardiac muscle tissue	not available	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A20	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Ascend;AC=MS:1003356	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A20.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiac muscle tissue
PXD068671-Sample-37	Homo sapiens	cardiac muscle tissue	not available	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A21	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Ascend;AC=MS:1003356	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A21.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiac muscle tissue
PXD068671-Sample-38	Homo sapiens	cardiac muscle tissue	not available	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A22	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Ascend;AC=MS:1003356	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A22.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiac muscle tissue
PXD068671-Sample-39	Homo sapiens	cardiac muscle tissue	not available	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A23	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Ascend;AC=MS:1003356	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A23.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiac muscle tissue
PXD068671-Sample-40	Homo sapiens	cardiac muscle tissue	not available	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A3	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Ascend;AC=MS:1003356	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A3.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiac muscle tissue
PXD068671-Sample-41	Homo sapiens	cardiac muscle tissue	not available	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A4	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Ascend;AC=MS:1003356	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A4.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiac muscle tissue
PXD068671-Sample-42	Homo sapiens	cardiac muscle tissue	not available	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A5	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Ascend;AC=MS:1003356	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A5.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiac muscle tissue
PXD068671-Sample-43	Homo sapiens	cardiac muscle tissue	not available	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A6	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Ascend;AC=MS:1003356	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A6.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiac muscle tissue
PXD068671-Sample-44	Homo sapiens	cardiac muscle tissue	not available	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A7	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Ascend;AC=MS:1003356	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A7.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiac muscle tissue
PXD068671-Sample-45	Homo sapiens	cardiac muscle tissue	not available	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A8	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Ascend;AC=MS:1003356	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A8.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiac muscle tissue
PXD068671-Sample-46	Homo sapiens	cardiac muscle tissue	not available	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A9	proteomic profiling by mass spectrometry	Data-independent acquisition	NT=label free sample;AC=MS:1002038	NT=Orbitrap Ascend;AC=MS:1003356	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	1	1	20250523_ASC2_EVO1_Zoom40SPD_P413_R1531_X2859_DIA_E00000403_Acetyl_A9.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=dia-acquisition;VV=v1.1.0	NT=sdrf-skeleton-gen;VV=v1.0.0	cardiac muscle tissue
