source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]	factor value[organism part]
2020-11-25_MMEA_124	2020-11-25_MMEA_124	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_MMEA_124	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_MMEA_124.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_MMEA_249	2020-11-25_MMEA_249	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_MMEA_249	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_MMEA_249.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_MMEA_249_-_F002762.dat	2020-11-25_MMEA_249_-_F002762.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_MMEA_249_-_F002762.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_MMEA_249_-_F002762.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OANN_120	2020-11-25_OANN_120	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OANN_120	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OANN_120.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OANN_120_-_F002729.dat	2020-11-25_OANN_120_-_F002729.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OANN_120_-_F002729.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OANN_120_-_F002729.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OANN_223	2020-11-25_OANN_223	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OANN_223	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OANN_223.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OANN_223_-_F002766.dat	2020-11-25_OANN_223_-_F002766.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OANN_223_-_F002766.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OANN_223_-_F002766.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OANN_241	2020-11-25_OANN_241	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OANN_241	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OANN_241.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OANN_266_-_F002732.dat	2020-11-25_OANN_266_-_F002732.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OANN_266_-_F002732.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OANN_266_-_F002732.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OANN_268_-_F002769.dat	2020-11-25_OANN_268_-_F002769.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OANN_268_-_F002769.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OANN_268_-_F002769.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OANN_363	2020-11-25_OANN_363	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OANN_363	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OANN_363.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OANN_363_-_F002770.dat	2020-11-25_OANN_363_-_F002770.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OANN_363_-_F002770.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OANN_363_-_F002770.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OFAV_240	2020-11-25_OFAV_240	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OFAV_240	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OFAV_240.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OFAV_240_-_F002727.dat	2020-11-25_OFAV_240_-_F002727.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OFAV_240_-_F002727.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OFAV_240_-_F002727.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OFAV_240_-_F002773.dat	2020-11-25_OFAV_240_-_F002773.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OFAV_240_-_F002773.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OFAV_240_-_F002773.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OFAV_261_-_F002728.dat	2020-11-25_OFAV_261_-_F002728.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OFAV_261_-_F002728.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OFAV_261_-_F002728.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OFAV_261_-_F002774.dat	2020-11-25_OFAV_261_-_F002774.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OFAV_261_-_F002774.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OFAV_261_-_F002774.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_OFAV_35_-_F002725.dat	2020-11-25_OFAV_35_-_F002725.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_OFAV_35_-_F002725.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_OFAV_35_-_F002725.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_PCLI_118	2020-11-25_PCLI_118	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_PCLI_118	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_PCLI_118.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_PCLI_118_-_F002778.dat	2020-11-25_PCLI_118_-_F002778.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_PCLI_118_-_F002778.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_PCLI_118_-_F002778.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_PCLI_22	2020-11-25_PCLI_22	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_PCLI_22	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_PCLI_22.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_PCLI_28_-_F002776.dat	2020-11-25_PCLI_28_-_F002776.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_PCLI_28_-_F002776.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_PCLI_28_-_F002776.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_PSTR_114	2020-11-25_PSTR_114	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_PSTR_114	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_PSTR_114.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_PSTR_114_-_F002733.dat	2020-11-25_PSTR_114_-_F002733.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_PSTR_114_-_F002733.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_PSTR_114_-_F002733.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_PSTR_210_-_F002734.dat	2020-11-25_PSTR_210_-_F002734.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_PSTR_210_-_F002734.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_PSTR_210_-_F002734.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_PSTR_226	2020-11-25_PSTR_226	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_PSTR_226	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_PSTR_226.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_PSTR_226_-_F002735.dat	2020-11-25_PSTR_226_-_F002735.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_PSTR_226_-_F002735.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_PSTR_226_-_F002735.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_PSTR_79	2020-11-25_PSTR_79	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_PSTR_79	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_PSTR_79.mgf	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
2020-11-25_PSTR_79_-_F002779.dat	2020-11-25_PSTR_79_-_F002779.dat	Homo sapiens	Coral nubbin	not applicable	not available	Metaproteomic_analysis_of_nine_coral_species_with_and_without_Stony_Coral_Tissue_Loss_Disease_SCTLD	Coral nubbin	Coral nubbin	not available	not available	not available	not available	1	2020-11-25_PSTR_79_-_F002779.dat	proteomic profiling by mass spectrometry	NT=Data-dependent acquisition;AC=PRIDE:0000627	NT=label free sample;AC=MS:1002038	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	NT=beam-type collision-induced dissociation;AC=MS:1002481	1	1	2020-11-25_PSTR_79_-_F002779.dat	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation	Coral nubbin
