source name	characteristics[sample name]	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[disease]	characteristics[project name]	characteristics[environmental sample type]	characteristics[environmental medium]	characteristics[geographic location]	characteristics[collection date]	characteristics[sample collection method]	characteristics[sample storage]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[dissociation method]	comment[fraction identifier]	comment[technical replicate]	comment[data file]	comment[sdrf version]	comment[sdrf template]	comment[sdrf template]	comment[sdrf annotation tool]
Q07951_int4_2_inj2	Q07951_int4_2_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07951_int4_2_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07951_int4_2_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07952_int4_3_inj1	Q07952_int4_3_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07952_int4_3_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07952_int4_3_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07953_int4_3_inj2	Q07953_int4_3_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07953_int4_3_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07953_int4_3_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07960_int14_1_inj1	Q07960_int14_1_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07960_int14_1_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07960_int14_1_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07961_int14_1_inj2	Q07961_int14_1_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07961_int14_1_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07961_int14_1_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07962_int14_2_inj1	Q07962_int14_2_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07962_int14_2_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07962_int14_2_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07963_int14_2_inj2	Q07963_int14_2_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07963_int14_2_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07963_int14_2_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07964_int14_3_inj1	Q07964_int14_3_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07964_int14_3_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07964_int14_3_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07965_int14_3_inj2	Q07965_int14_3_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07965_int14_3_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07965_int14_3_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07966_ch4_1_inj1	Q07966_ch4_1_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07966_ch4_1_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07966_ch4_1_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07967_ch4_1_inj2	Q07967_ch4_1_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07967_ch4_1_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07967_ch4_1_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07968_ch4_2_inj1	Q07968_ch4_2_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07968_ch4_2_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07968_ch4_2_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07969_ch4_2_inj2	Q07969_ch4_2_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07969_ch4_2_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07969_ch4_2_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07970_ch4_3_inj1	Q07970_ch4_3_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07970_ch4_3_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07970_ch4_3_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07971_ch4_3_inj2	Q07971_ch4_3_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07971_ch4_3_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07971_ch4_3_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07972_ch7_1_inj1	Q07972_ch7_1_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07972_ch7_1_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07972_ch7_1_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07973_ch7_1_inj2	Q07973_ch7_1_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07973_ch7_1_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07973_ch7_1_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07974_ch7_2_inj1	Q07974_ch7_2_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07974_ch7_2_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07974_ch7_2_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07975_ch7_2_inj2	Q07975_ch7_2_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07975_ch7_2_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07975_ch7_2_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07976_ch7_3_inj1	Q07976_ch7_3_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07976_ch7_3_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07976_ch7_3_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07977_ch7_3_inj2	Q07977_ch7_3_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07977_ch7_3_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07977_ch7_3_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07978_ch15_1_inj1	Q07978_ch15_1_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07978_ch15_1_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07978_ch15_1_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07979_ch15_1_inj2	Q07979_ch15_1_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07979_ch15_1_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07979_ch15_1_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07980_ch15_2_inj1	Q07980_ch15_2_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07980_ch15_2_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07980_ch15_2_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07981_ch15_2_inj2	Q07981_ch15_2_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07981_ch15_2_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07981_ch15_2_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07982_ch15_3_inj1	Q07982_ch15_3_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07982_ch15_3_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07982_ch15_3_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q07983_ch15_3_inj2	Q07983_ch15_3_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q07983_ch15_3_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q07983_ch15_3_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q25065_Sint1-1_inj1	Q25065_Sint1-1_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q25065_Sint1-1_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q25065_Sint1-1_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q25066_Sint1-2_inj1	Q25066_Sint1-2_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q25066_Sint1-2_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q25066_Sint1-2_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q25067_Sint1-3_inj1	Q25067_Sint1-3_inj1	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q25067_Sint1-3_inj1	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q25067_Sint1-3_inj1.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q25068_Sint1-1_inj2	Q25068_Sint1-1_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q25068_Sint1-1_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q25068_Sint1-1_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q25069_Sint1-2_inj2	Q25069_Sint1-2_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q25069_Sint1-2_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q25069_Sint1-2_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
Q25070_Sint1-3_inj2	Q25070_Sint1-3_inj2	Gammarus fossarum	not available	not applicable	not available	Metaproteomics_on_the_digestive_tract_from_Gammarus_fossarum_an_environmentally_relevant_sentinel	not available	not available	not available	not available	not available	not available	1	Q25070_Sint1-3_inj2	proteomic profiling by mass spectrometry	Data-dependent acquisition	NT=label free sample;AC=MS:1002038	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Variable	NT=Oxidation;AC=UNIMOD:35;TA=M;MT=Variable	NT=Trypsin;AC=MS:1001251	not available	1	1	Q25070_Sint1-3_inj2.raw	v1.1.0	NT=ms-proteomics;VV=v1.1.0	NT=metaproteomics;VV=v1.0.0	manual curation
