source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[ancestry category]	characteristics[age]	characteristics[sex]	characteristics[developmental stage]	characteristics[disease]	characteristics[biological replicate]	characteristics[depletion]	characteristics[strain or breed]	assay name	technology type	comment[sdrf version]	comment[sdrf template]	comment[data file]	comment[file uri]	comment[fraction identifier]	comment[proteomics data acquisition method]	comment[label]	comment[technical replicate]	comment[cleavage agent details]	comment[instrument]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[organism part]
PXD009348-Sample-3	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 63	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc15.raw	15	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-3	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 64	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc16.raw	16	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-3	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 65	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc17.raw	17	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-3	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 66	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc18.raw	18	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-3	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 67	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc19.raw	19	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-3	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 68	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc20.raw	20	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-3	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 69	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc21.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc21.raw	21	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-3	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 70	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc22.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc22.raw	22	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-3	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 71	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc23.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc23.raw	23	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-3	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 72	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc24.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161008_QEp1_PhGe_SA_LC12-14_Top14Top6Depl_Library2_24Frc_Frc24.raw	24	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 73	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc1.raw	1	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 74	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc2.raw	2	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 75	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc3.raw	3	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 76	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc4.raw	4	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 77	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc5.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc5.raw	5	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 78	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc6.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc6.raw	6	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 79	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc7.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc7.raw	7	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 80	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc8.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc8.raw	8	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 81	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc9.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc9.raw	9	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 82	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc10.raw	10	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 83	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc11.raw	11	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 84	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc12.raw	12	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 85	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc13.raw	13	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 86	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc14.raw	14	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 87	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc15.raw	15	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 88	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc16.raw	16	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 89	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc17.raw	17	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 90	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc18.raw	18	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
PXD009348-Sample-4	Homo Sapiens	Blood plasma	not available	not available	not available	not available	not available	not available	1	depletion	not available	run 91	proteomic profiling by mass spectrometer	v1.1.0	NT=ms-proteomics;VV=v1.1.0	20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2018/12/PXD009348/20161013_QEp2_PhGe_SA_LC12-14_Top14Top6Depl_Library4_24Frc_Frc19.raw	19	NT=Data-Dependent Acquisition;AC=PRIDE:0000627	AC=MS:1002038;NT=label free sample	1	NT=Trypsin/P; AC=MS:1001313	NT=Q Exactive HF;AC=MS:1002523	NT=Carbamidomethyl;TA=C;MT=Fixed;AC=UNIMOD:4	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;PP=Any N-term;AC=UNIMOD:1;MT=Variable	7 ppm	20 ppm	Blood plasma
